"disturb_year","n","M.Huber","lower.ci","upper.ci","var"
"2005",50,0.946169807106616,0.87941037749839,1.01292923671484,"rc"
"2012",50,1.16078284619264,1.0813010728231,1.24026461956219,"rc"
"2005",50,0.721021812441256,0.643652372391804,0.798391252490708,"rt"
"2012",50,0.819266180693931,0.775755942973034,0.862776418414828,"rt"
"2005",50,0.653043100674191,0.585197728018077,0.720888473330305,"rs"
"2012",50,0.910742290756174,0.86476387303619,0.956720708476157,"rs"
"2005",50,-0.0559376469685458,-0.0993064195066086,-0.0125688744304831,"rrs"
"2012",50,0.122283656909525,0.0595766714237994,0.184990642395252,"rrs"
