SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.35687,0.45746,0.36485,0.73503,0.78405,0.467,0.5457,0.39854,1.12087,1.08308,1.29305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8633,0.72742,0.84633,0.77033,1.00234,1.0379,0.82808,0.87242,0.73365,1.27456,1.26453,1.42169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.61792,-0.15209,-0.08702,0.09617,0.06599,0.31599,0.35365,0.12783,0.24069,0.16247,0.7586,0.77544,0.99165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.24095,0.21583,0.56286,0.53055,0.64522,0.5852,0.77247,0.80303,0.63588,0.67672,0.57597,1.04662,1.04217,1.20859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.34014,0.70441,-0.1018,0.27987,0.31354,0.43627,0.39017,0.57543,0.60648,0.43635,0.49939,0.42827,0.89292,0.89961,1.08249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.46647,0.8422,1.29408,0.55742,0.76224,0.74726,0.85827,0.8132,0.9904,1.02741,0.8619,0.87727,0.80265,1.25454,1.2404,1.38281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.26784,1.07927,0.69338,1.17412,0.51903,0.72352,0.70644,0.79731,0.74982,0.90962,0.94074,0.79557,0.82084,0.75467,1.19165,1.19101,1.33499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.48826,-0.1334,0.85152,0.49006,0.99522,0.37066,0.59999,0.5982,0.68209,0.63617,0.79269,0.82072,0.67453,0.71286,0.65361,1.08142,1.08729,1.24162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2749,-0.07101,0.04508,0.93702,0.57977,1.05166,0.42806,0.64233,0.63932,0.72139,0.67733,0.83208,0.86067,0.71569,0.75115,0.6926,1.11409,1.11386,1.26514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.51437,1.42602,0.42643,0.30037,1.0716,0.71161,1.14695,0.52371,0.72001,0.71134,0.79369,0.75273,0.90584,0.93456,0.79238,0.82004,0.76258,1.17428,1.1685,1.3134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.03763,-0.4537,-0.17219,-0.53772,-0.29015,0.63428,0.34901,0.84908,0.28831,0.52883,0.5387,0.61491,0.56572,0.71218,0.73924,0.6009,0.64762,0.59138,0.99222,1.00835,1.1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68545,1.04749,1.22731,1.31064,1.05252,0.97202,1.43528,1.17334,1.48016,0.90342,1.0289,1.00661,1.09923,1.05227,1.1912,1.22233,1.10851,1.09113,1.02155,1.36667,1.3806,1.51747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.47047,1.61701,1.04259,1.19264,1.26769,1.0638,0.97596,1.38866,1.15834,1.50659,0.95618,1.07289,1.03919,1.14083,1.10274,1.23649,1.2679,1.15713,1.14248,1.07917,1.41185,1.43343,1.57492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.33788,-0.05681,0.96905,0.60618,0.71933,0.77312,0.62758,0.65197,1.0785,0.8539,1.22408,0.74972,0.90426,0.87208,0.95456,0.92173,1.04959,1.07736,0.97505,0.97631,0.9085,1.23113,1.25989,1.41873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.42862,-0.61807,-0.37171,0.60142,0.27405,0.38048,0.43603,0.29352,0.33312,0.79761,0.58958,0.95724,0.53261,0.72005,0.6948,0.77394,0.74381,0.86853,0.8947,0.79551,0.81273,0.75525,1.07979,1.11108,1.2773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.38213,-1.22512,-1.20947,-0.87976,-0.02178,-0.32093,-0.21453,-0.16019,-0.27935,-0.20367,0.30052,0.11214,0.51027,0.13397,0.39171,0.38718,0.46414,0.42947,0.55634,0.58432,0.47577,0.50596,0.45139,0.795,0.83034,1.01725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.09399,-1.04256,-1.09587,-1.09602,-0.86269,-0.10885,-0.37751,-0.28192,-0.23174,-0.34591,-0.26504,0.22557,0.04239,0.42203,0.04817,0.29748,0.29215,0.37938,0.34212,0.46862,0.49441,0.38841,0.41293,0.35291,0.70582,0.74535,0.94776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.06077,-0.10609,-0.91204,-1.02056,-1.05677,-0.86125,-0.17404,-0.43185,-0.344,-0.29594,-0.4093,-0.33177,0.15098,-0.0192,0.38317,0.00549,0.27115,0.27726,0.37306,0.33215,0.4597,0.48613,0.37814,0.40533,0.34164,0.69155,0.72504,0.9339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.52786,0.26633,0.08896,-0.63404,-0.77983,-0.84011,-0.6593,-0.04569,-0.28776,-0.20688,-0.16565,-0.27608,-0.21343,0.20842,0.05332,0.43207,0.07382,0.32467,0.32964,0.41798,0.38573,0.50563,0.53151,0.43066,0.4551,0.39885,0.72856,0.76166,0.9621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.99581,0.78944,0.50672,0.29177,-0.40804,-0.57532,-0.662,-0.51053,0.07594,-0.1539,-0.07801,-0.03808,-0.14683,-0.0872,0.31791,0.16136,0.51623,0.16395,0.40259,0.402,0.48173,0.45224,0.56819,0.59382,0.49653,0.51948,0.46608,0.77996,0.81233,1.00328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.66948,0.71157,0.665,0.42718,0.22621,-0.46111,-0.62239,-0.69953,-0.54949,0.0322,-0.19457,-0.11987,-0.08017,-0.18879,-0.12569,0.28013,0.12639,0.47783,0.12823,0.37062,0.37096,0.45123,0.42196,0.53862,0.56453,0.46629,0.49054,0.43656,0.75371,0.78555,0.97868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.23803,-0.70792,0.51291,0.56053,0.36107,0.17587,-0.50205,-0.65572,-0.72674,-0.577,0.00222,-0.22087,-0.14601,-0.10651,-0.21527,-0.15075,0.25633,0.1041,0.45409,0.10712,0.35003,0.35329,0.43318,0.40388,0.52089,0.54655,0.44818,0.47343,0.41913,0.73702,0.76698,0.96066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.86385,-1.01763,-1.12248,-0.37356,0.01133,-0.01852,-0.14517,-0.72449,-0.84053,-0.88633,-0.71952,-0.13888,-0.35904,-0.28605,-0.2451,-0.35244,-0.27851,0.11972,-0.02469,0.31216,-0.04148,0.20857,0.22325,0.3086,0.2813,0.39674,0.42168,0.3247,0.35178,0.30188,0.6212,0.64234,0.82713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.42029,-0.90304,-0.99482,-1.07764,-0.69413,-0.39635,-0.32656,-0.41981,-0.92559,-1.00706,-1.04175,-0.87224,-0.30383,-0.52245,-0.44817,-0.40732,-0.51246,-0.4233,-0.0167,-0.14315,0.18804,-0.15334,0.10519,0.12545,0.2041,0.17155,0.28946,0.31641,0.21577,0.25358,0.20339,0.53286,0.55264,0.73971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.66249,-0.96922,-1.23309,-1.28522,-1.32515,-1.05457,-0.73661,-0.63811,-0.69363,-1.12879,-1.20997,-1.23021,-1.04781,-0.52123,-0.71457,-0.64091,-0.60262,-0.69619,-0.61819,-0.20935,-0.3306,-0.00549,-0.33065,-0.07966,-0.05113,0.03707,0.01215,0.12701,0.15278,0.04715,0.08869,0.04685,0.37707,0.3968,0.58859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11832,0.45619,0.11502,-0.20028,-0.26117,-0.35107,-0.12732,0.10434,0.05757,-0.09831,-0.60251,-0.72864,-0.78671,-0.64021,-0.11005,-0.30423,-0.23282,-0.19499,-0.28842,-0.22906,0.13876,-0.00166,0.30259,-0.02029,0.19793,0.2144,0.30767,0.28242,0.39223,0.41521,0.31707,0.34752,0.29533,0.62073,0.64515,0.83222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79579,1.13549,0.66671,0.42437,0.12937,0.06866,-0.01153,0.17764,0.32308,0.26913,0.13237,-0.31774,-0.45917,-0.53472,-0.42155,0.06664,-0.12175,-0.05211,-0.0151,-0.10399,-0.05974,0.27552,0.13424,0.42456,0.10549,0.30393,0.31606,0.40234,0.37522,0.48352,0.50721,0.4134,0.43437,0.37555,0.70492,0.73662,0.92884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.48071,1.32309,1.45222,1.16384,1.01948,0.78631,0.74226,0.68431,0.82562,0.87314,0.7889,0.66036,0.25558,0.10576,0.01243,0.06513,0.49699,0.32782,0.39121,0.4288,0.35433,0.36178,0.64447,0.50898,0.78126,0.47213,0.63315,0.62947,0.70822,0.68488,0.79111,0.81599,0.72885,0.73928,0.67945,1.01174,1.06276,1.2675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.86825,1.50811,1.42673,1.54757,1.26918,1.1492,0.95436,0.92088,0.87478,0.99192,1.01705,0.9438,0.82685,0.43994,0.27435,0.16356,0.19344,0.61356,0.4525,0.51366,0.54832,0.48322,0.47508,0.74438,0.61236,0.89409,0.59285,0.74013,0.74179,0.81113,0.78888,0.89648,0.92238,0.83333,0.84163,0.78816,1.12376,1.18217,1.3917,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.332,1.38145,1.81645,1.73729,1.8305,1.57011,1.45413,1.28262,1.25887,1.22307,1.33736,1.31801,1.24941,1.14211,0.75781,0.57191,0.44778,0.46909,0.87028,0.72195,0.78128,0.81587,0.75713,0.74113,0.98799,0.86222,1.13978,0.85698,0.97443,0.97265,1.03574,1.01786,1.1222,1.14834,1.06383,1.06523,1.01899,1.36076,1.43222,1.66137,NA,NA,NA,NA,NA,NA,NA,NA
0.48891,1.08077,1.24224,1.7419,1.6956,1.7491,1.4799,1.38063,1.22526,1.20238,1.16911,1.28147,1.27753,1.23158,1.13058,0.77529,0.59909,0.48396,0.50412,0.88167,0.74613,0.80191,0.83531,0.77995,0.76575,1.00183,0.88274,1.1465,0.88228,0.99522,1.00067,1.06235,1.04359,1.14232,1.16681,1.08399,1.08909,1.0451,1.38569,1.45486,1.692,NA,NA,NA,NA,NA,NA,NA
1.39555,1.03793,1.39542,1.49975,1.90359,1.83256,1.84555,1.59943,1.51206,1.36791,1.35024,1.32041,1.4292,1.40539,1.3635,1.26838,0.92484,0.74808,0.62546,0.63661,0.98929,0.86144,0.91511,0.94755,0.89536,0.8771,1.09484,0.98497,1.23411,0.99206,1.09479,1.09589,1.15261,1.13994,1.23429,1.25849,1.18085,1.18585,1.14689,1.48242,1.56162,1.79852,NA,NA,NA,NA,NA,NA
-0.30565,1.20203,0.93786,1.33061,1.45208,1.85011,1.79357,1.81432,1.57269,1.48234,1.33644,1.31823,1.28804,1.39685,1.37624,1.33424,1.23727,0.89133,0.71604,0.59874,0.61056,0.96664,0.83808,0.89225,0.92503,0.87168,0.85466,1.07443,0.96492,1.21718,0.97144,1.07673,1.07899,1.13677,1.12468,1.22006,1.244,1.16521,1.1708,1.13088,1.46891,1.54838,1.78975,NA,NA,NA,NA,NA
-0.86726,-0.86357,0.96157,0.80728,1.26053,1.38686,1.80365,1.75426,1.78711,1.54503,1.45121,1.30248,1.28361,1.25229,1.36018,1.34378,1.30268,1.20369,0.85749,0.68424,0.57019,0.58517,0.94293,0.81344,0.86807,0.90089,0.84693,0.83111,1.05123,0.94145,1.19203,0.94561,1.05519,1.05821,1.11759,1.10505,1.20145,1.22581,1.14588,1.15214,1.11225,1.4536,1.53401,1.77678,NA,NA,NA,NA
1.94508,1.91553,1.81725,2.04997,1.78369,1.88312,1.97079,2.18228,2.06103,2.02518,1.82772,1.77242,1.66919,1.66267,1.6448,1.7499,1.67668,1.63909,1.57239,1.2867,1.11173,0.95518,0.95063,1.26779,1.15897,1.20813,1.23782,1.19535,1.16617,1.35873,1.27055,1.5162,1.29905,1.37334,1.36263,1.40732,1.40451,1.49097,1.51476,1.44629,1.4502,1.41599,1.72419,1.80088,2.02536,NA,NA,NA
-0.67078,1.15657,1.07349,0.97212,1.3934,1.38352,1.64271,1.79325,2.07763,1.96942,1.94826,1.7424,1.69019,1.57268,1.55968,1.5387,1.6511,1.56936,1.51171,1.42372,1.13796,0.96903,0.8339,0.83685,1.16796,1.05027,1.10284,1.13435,1.08616,1.06138,1.26973,1.17915,1.44008,1.19934,1.27184,1.26077,1.30732,1.29114,1.38022,1.40409,1.33407,1.33344,1.29254,1.5913,1.65887,1.85554,NA,NA
0.51799,-0.24185,1.16835,1.08961,1.00497,1.3845,1.32744,1.58828,1.7305,2.13296,2.05463,1.99556,1.78253,1.72846,1.61225,1.59818,1.58219,1.68072,1.61516,1.563,1.47781,1.20189,1.04047,0.88175,0.88165,1.21316,1.09452,1.14476,1.17649,1.12739,1.10256,1.31339,1.23586,1.50322,1.27329,1.3299,1.32299,1.3661,1.35033,1.43952,1.46304,1.39436,1.39432,1.35091,1.64463,1.71354,1.92775,NA
0.5195,0.55271,0.10344,1.1084,1.0428,0.98253,1.2842,1.26377,1.50646,1.65724,2.01418,1.95411,1.93522,1.74672,1.68254,1.57231,1.56318,1.54797,1.63544,1.58812,1.53327,1.45981,1.21419,1.07627,0.92813,0.93595,1.24993,1.14228,1.18958,1.21865,1.17415,1.14796,1.34238,1.27321,1.53585,1.3122,1.37826,1.38407,1.4194,1.40509,1.49337,1.51627,1.44809,1.44993,1.4135,1.71179,1.77997,1.99872
-0.155,0.18933,0.2776,-0.0787,0.85506,0.78812,0.7315,1.01665,1.03476,1.2975,1.4298,1.73649,1.7282,1.73834,1.56808,1.51456,1.4162,1.40525,1.38816,1.47439,1.45034,1.41202,1.34385,1.10597,0.9727,0.83067,0.84382,1.16313,1.05549,1.10401,1.13382,1.08854,1.06701,1.27189,1.20246,1.47087,1.2346,1.31722,1.31863,1.35873,1.35033,1.44154,1.46625,1.39464,1.40167,1.36475,1.68234,1.74464
-1.4,-1.05033,-0.52062,-0.32186,-0.64872,0.24039,0.17363,0.11495,0.41363,0.49766,0.8267,0.96149,1.33521,1.3764,1.47002,1.29475,1.22759,1.12233,1.11062,1.09117,1.17284,1.17941,1.14702,1.07422,0.82201,0.68125,0.5496,0.57138,0.92762,0.80174,0.85328,0.88569,0.83273,0.81604,1.03751,0.95298,1.22237,0.96372,1.07378,1.08232,1.14025,1.13084,1.22894,1.25446,1.17239,1.1821,1.14641,1.46687
-1.37759,-1.77464,-1.57818,-1.04414,-0.79556,-1.06962,-0.24753,-0.30805,-0.36012,-0.07701,0.053,0.44279,0.58894,1.01459,1.09353,1.24637,1.05738,0.97773,0.8558,0.84188,0.81746,0.90575,0.92617,0.88609,0.79903,0.52039,0.38168,0.26187,0.29984,0.67579,0.5369,0.58993,0.62259,0.56393,0.55723,0.79709,0.70251,0.96752,0.69493,0.83048,0.84312,0.9109,0.89872,1.00035,1.02426,0.93875,0.95089,0.90638
0.39958,-0.70864,-1.34476,-1.27498,-0.89408,-0.69641,-0.93372,-0.20659,-0.26347,-0.31139,-0.05378,0.0683,0.46332,0.6228,1.06676,1.13925,1.29726,1.10393,1.02716,0.90551,0.89221,0.86889,0.95467,0.97476,0.93004,0.84244,0.56419,0.42872,0.30239,0.34397,0.71622,0.57733,0.62982,0.66169,0.60357,0.59449,0.84205,0.74835,1.02206,0.7488,0.88491,0.90143,0.96613,0.95481,1.05942,1.08378,0.99598,1.00989
1.69207,1.34214,0.53174,-0.24176,-0.34567,-0.1353,-0.01182,-0.2466,0.38594,0.3389,0.2949,0.51821,0.58573,0.90089,1.03737,1.40338,1.44268,1.53304,1.35644,1.28094,1.18723,1.17704,1.15916,1.23667,1.24712,1.21114,1.13763,0.90568,0.78674,0.64159,0.67594,1.02342,0.89693,0.94558,0.97681,0.92284,0.90727,1.14106,1.06522,1.34119,1.09423,1.2079,1.22498,1.27427,1.2583,1.36059,1.38236,1.29882
-0.57232,1.35179,1.11219,0.31133,-0.39747,-0.4751,-0.24908,-0.11975,-0.35003,0.27098,0.22311,0.17985,0.39459,0.47402,0.79054,0.92268,1.29407,1.34517,1.45198,1.27705,1.20286,1.10101,1.09067,1.07234,1.14735,1.15719,1.1177,1.04348,0.8113,0.69392,0.55942,0.59519,0.93597,0.81161,0.85941,0.89015,0.83694,0.82456,1.0564,0.97785,1.25174,1.00034,1.13334,1.14978,1.20581,1.18698,1.29005,1.31222
1.64252,0.25799,1.5426,1.2733,0.50427,-0.22048,-0.32475,-0.12595,-0.01057,-0.24058,0.37169,0.32425,0.28184,0.49386,0.56599,0.8745,1.00244,1.35641,1.40305,1.49917,1.3266,1.25469,1.15667,1.14681,1.12921,1.20311,1.21114,1.17208,1.10138,0.87459,0.7593,0.62187,0.65635,0.99521,0.87378,0.92154,0.95236,0.89954,0.88576,1.11824,1.04255,1.32043,1.07371,1.20336,1.21915,1.27462,1.25494,1.35871
-0.86726,1.05561,-0.00608,1.44498,1.20141,0.43147,-0.28384,-0.37986,-0.17227,-0.05444,-0.28211,0.33203,0.28486,0.24213,0.45269,0.52863,0.84075,0.96848,1.3238,1.37291,1.47752,1.30443,1.23288,1.13391,1.12417,1.10646,1.18033,1.18962,1.14935,1.07841,0.84841,0.73265,0.59724,0.63191,0.97435,0.85198,0.90022,0.93135,0.87781,0.86411,1.09947,1.02242,1.3032,1.05323,1.18411,1.1995,1.25525,1.23667
-0.26943,-0.54523,0.02957,-0.39783,1.06074,0.93865,0.25079,-0.38747,-0.45479,-0.23428,-0.10806,-0.33324,0.25954,0.21369,0.17466,0.37571,0.45842,0.7524,0.87557,1.23637,1.29676,1.41897,1.23886,1.16956,1.06725,1.0566,1.03761,1.11209,1.1221,1.08297,1.01351,0.77635,0.65463,0.52731,0.56496,0.89939,0.77818,0.82533,0.8552,0.80376,0.79038,1.01675,0.93767,1.1922,0.95076,1.08683,1.09872,1.15384
-0.67078,-0.81355,-0.94544,-0.62419,-0.85768,0.5061,0.54756,-0.12753,-0.69351,-0.72258,-0.4733,-0.33265,-0.55711,0.04276,-0.00249,-0.04188,0.16245,0.27073,0.57843,0.71016,1.0858,1.15961,1.3181,1.13757,1.06399,0.9528,0.94171,0.92197,0.99786,1.01518,0.97865,0.90783,0.65589,0.52408,0.39549,0.43701,0.78369,0.6584,0.70539,0.73476,0.68154,0.66697,0.89102,0.81046,1.05695,0.81157,0.93739,0.94812
1.56934,0.98308,0.66204,0.57065,0.76671,0.54405,1.35228,1.26146,0.71072,0.08691,-0.03258,0.13374,0.21213,0.01882,0.57556,0.53815,0.50084,0.69924,0.75054,1.01236,1.11363,1.45585,1.51951,1.60659,1.43151,1.35569,1.25619,1.24675,1.23027,1.30031,1.3047,1.27502,1.22896,1.01086,0.89676,0.74378,0.77522,1.09926,0.98136,1.02794,1.05757,1.00861,0.99195,1.2056,1.13051,1.37895,1.15938,1.26507
0.35671,1.21442,0.84633,0.65596,0.57662,0.71994,0.55841,1.2197,1.18863,0.69792,0.16781,0.05958,0.20397,0.26425,0.08053,0.6037,0.57071,0.53956,0.72608,0.76282,0.9921,1.08447,1.41321,1.49068,1.59533,1.43522,1.35512,1.26486,1.2552,1.23816,1.30751,1.31092,1.27496,1.23415,1.02595,0.91204,0.76794,0.80344,1.12444,1.0098,1.05635,1.0862,1.03605,1.01901,1.23691,1.16353,1.41226,1.19324
-1.31841,-0.52734,0.53097,0.18851,0.03402,-0.04636,0.10344,-0.05779,0.70697,0.71941,0.23031,-0.22715,-0.30584,-0.12032,-0.03851,-0.22353,0.28926,0.2575,0.22679,0.40819,0.46764,0.71539,0.81467,1.15463,1.24315,1.38385,1.22076,1.14487,1.04828,1.03661,1.0176,1.09037,1.10573,1.06712,1.01971,0.78187,0.65686,0.52675,0.56795,0.911,0.795,0.8423,0.87346,0.8179,0.80205,1.0354,0.95299,1.21016
-0.65353,-1.25148,-0.77776,0.16634,-0.14583,-0.28932,-0.35352,-0.22,-0.35094,0.36922,0.40778,-0.03938,-0.43896,-0.49224,-0.29809,-0.20281,-0.37806,0.11137,0.08007,0.05327,0.22512,0.28198,0.53202,0.63505,0.9922,1.09228,1.25583,1.08502,1.00835,0.89988,0.88628,0.86588,0.94238,0.9628,0.91913,0.86621,0.61297,0.48873,0.37396,0.41373,0.76747,0.64687,0.69539,0.72653,0.6685,0.65638,0.90252,0.80774
0.33385,-0.32847,-0.88381,-0.60552,0.19394,-0.06807,-0.20017,-0.26104,-0.14078,-0.2657,0.39452,0.44279,0.01523,-0.37516,-0.43905,-0.26538,-0.18974,-0.34104,0.11789,0.08755,0.05967,0.22976,0.27398,0.51574,0.62131,0.9931,1.10436,1.27741,1.10748,1.01689,0.90257,0.8884,0.86748,0.94327,0.96388,0.92637,0.87429,0.62298,0.49915,0.38812,0.4274,0.78108,0.65999,0.70898,0.73972,0.68233,0.67171,0.91537
0.6798,0.60926,0.0234,-0.55569,-0.39163,0.31556,0.07071,-0.06609,-0.12379,-0.00919,-0.13728,0.48862,0.54347,0.12247,-0.25218,-0.32363,-0.15169,-0.07522,-0.21691,0.23542,0.20706,0.18076,0.34845,0.38937,0.62025,0.72115,1.08561,1.2053,1.36221,1.19174,1.1035,0.99205,0.97717,0.95623,1.03325,1.05214,1.02095,0.97257,0.72773,0.60379,0.48113,0.525,0.88205,0.76071,0.81138,0.84327,0.78565,0.77594
