SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.37245,-0.05509,-0.09048,-0.75137,-0.65612,-0.7049,-0.41612,-0.00922,-0.16584,-0.16698,-0.14993,-0.31061,-0.31651,0.06567,0.08427,0.22289,-0.04391,0.11757,0.33561,0.47043,0.43055,0.61304,0.67641,0.54539,0.70125,0.65593,0.8537,0.97955,1.04796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.65921,0.39963,0.05979,0.00264,-0.63534,-0.54346,-0.60088,-0.33052,0.06982,-0.09259,-0.10064,-0.08491,-0.24407,-0.23905,0.12933,0.14433,0.27839,0.01099,0.16975,0.37761,0.50463,0.46147,0.63981,0.70089,0.57165,0.71856,0.67141,0.86596,0.99315,1.06238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.85404,0.25613,0.22359,-0.0679,-0.10211,-0.73082,-0.635,-0.68353,-0.4106,-0.00813,-0.16722,-0.17387,-0.15962,-0.32159,-0.30803,0.07334,0.08948,0.22629,-0.03833,0.12393,0.32874,0.46156,0.41837,0.59975,0.66044,0.53009,0.67791,0.62954,0.82877,0.95647,1.02633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.52596,-0.2073,0.17615,0.18468,-0.08835,-0.10728,-0.71979,-0.62862,-0.681,-0.40361,-0.00477,-0.15502,-0.16083,-0.14603,-0.30301,-0.29352,0.08551,0.09694,0.22893,-0.0365,0.12564,0.32906,0.45948,0.41851,0.6,0.66162,0.53299,0.68082,0.63279,0.83141,0.95842,1.02768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.38673,-0.42587,-0.65047,-0.33012,-0.12382,-0.29878,-0.30146,-0.85387,-0.75176,-0.78562,-0.51901,-0.14627,-0.27442,-0.28263,-0.26346,-0.41966,-0.40535,-0.04086,-0.02889,0.0927,-0.15391,0.01129,0.20817,0.34267,0.29904,0.47667,0.53998,0.41031,0.55845,0.50892,0.70393,0.82788,0.8983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.48614,-0.71692,-0.75222,-0.87835,-0.66496,-0.4228,-0.53427,-0.5264,-1.01357,-0.90599,-0.92864,-0.68298,-0.31649,-0.43376,-0.43735,-0.41369,-0.55924,-0.53911,-0.16841,-0.15004,-0.02727,-0.26776,-0.09901,0.09789,0.23564,0.19032,0.37153,0.44062,0.30472,0.46459,0.41916,0.62134,0.74987,0.82266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.10923,-0.36498,-0.60014,-0.60922,-0.7318,-0.57304,-0.38581,-0.48303,-0.47597,-0.93798,-0.85356,-0.88569,-0.65111,-0.28595,-0.40612,-0.41256,-0.38818,-0.5297,-0.52137,-0.15429,-0.14863,-0.03187,-0.2692,-0.10579,0.08867,0.22835,0.18188,0.36261,0.43294,0.30193,0.46098,0.41693,0.61732,0.74229,0.81595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.81601,0.52813,0.16032,-0.09765,-0.09649,-0.21593,-0.10967,-0.01131,-0.16744,-0.18112,-0.67286,-0.58893,-0.62668,-0.39694,-0.06326,-0.17407,-0.17811,-0.15679,-0.293,-0.28504,0.04713,0.03983,0.13409,-0.09815,0.05072,0.23459,0.36076,0.31632,0.48474,0.54683,0.4231,0.56418,0.5253,0.71534,0.82679,0.89108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.35706,1.30134,1.1459,0.82305,0.54961,0.54268,0.43619,0.52538,0.51868,0.33306,0.30637,-0.1546,-0.10576,-0.16937,0.02023,0.29298,0.18909,0.19131,0.21041,0.08899,0.07483,0.34867,0.32548,0.40911,0.17144,0.29713,0.47152,0.57493,0.52914,0.6876,0.74203,0.63169,0.75363,0.71517,0.89871,1.00083,1.05716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13192,1.4734,1.50108,1.43617,1.22924,0.97309,0.97797,0.88511,0.94045,0.86047,0.63612,0.59417,0.14733,0.17947,0.09911,0.27227,0.53384,0.42718,0.42573,0.44278,0.32778,0.31014,0.56951,0.5417,0.62832,0.37815,0.49054,0.6577,0.75909,0.7151,0.87077,0.92191,0.81297,0.92811,0.88813,1.07807,1.17949,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.00067,1.26514,1.54605,1.59593,1.52675,1.38757,1.18305,1.19631,1.12111,1.15677,1.07412,0.86926,0.81831,0.41606,0.42415,0.32397,0.48673,0.72661,0.62252,0.61732,0.63325,0.53629,0.49411,0.725,0.69438,0.78441,0.54025,0.63736,0.79086,0.8823,0.83537,0.98367,1.03148,0.9274,1.03907,1.0028,1.18674,1.28832,1.33244,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2118,1.3063,1.52835,1.77021,1.82244,1.73047,1.60726,1.43356,1.44355,1.38643,1.42858,1.33408,1.15224,1.07701,0.69437,0.6777,0.5804,0.74108,0.95511,0.85124,0.84726,0.85941,0.76819,0.71072,0.91755,0.88614,0.97175,0.73678,0.81569,0.95995,1.03915,0.99809,1.13773,1.18229,1.08873,1.19428,1.15862,1.33455,1.43377,1.47509,NA,NA,NA,NA,NA,NA,NA,NA
0.31688,0.83937,1.07012,1.32216,1.57634,1.59644,1.54047,1.43884,1.29597,1.29495,1.24107,1.29131,1.24124,1.07592,1.01433,0.64813,0.62791,0.5484,0.71103,0.91757,0.82648,0.82577,0.83774,0.75478,0.71012,0.9051,0.87683,0.9547,0.73468,0.80727,0.94569,1.02394,0.98413,1.11672,1.15846,1.07184,1.17637,1.14545,1.31225,1.40095,1.44519,NA,NA,NA,NA,NA,NA,NA
0.86965,0.48252,0.96469,1.15995,1.39179,1.61554,1.62313,1.58576,1.48631,1.35844,1.358,1.30795,1.36738,1.30275,1.14706,1.08726,0.73288,0.70726,0.62654,0.77585,0.96932,0.87656,0.87701,0.88802,0.80739,0.7585,0.94552,0.91795,0.99755,0.78608,0.85418,0.98482,1.05943,1.02344,1.15269,1.19444,1.10937,1.2084,1.17657,1.33365,1.42251,1.46818,NA,NA,NA,NA,NA,NA
-0.53671,0.52901,0.32835,0.86447,1.09405,1.33923,1.57554,1.59093,1.55836,1.45793,1.31949,1.31867,1.26634,1.33027,1.26613,1.10492,1.04557,0.68945,0.66793,0.59081,0.73841,0.93809,0.84481,0.84529,0.85538,0.77337,0.72318,0.91221,0.88587,0.96538,0.75083,0.82276,0.9561,1.03226,0.99808,1.12889,1.1711,1.08317,1.1845,1.15378,1.3119,1.40298,1.45063,NA,NA,NA,NA,NA
-0.92644,-1.0368,0.151,0.12481,0.73437,0.99309,1.2507,1.50544,1.53862,1.5006,1.3947,1.25443,1.25401,1.19939,1.25159,1.20094,1.04685,0.99137,0.63765,0.61871,0.54518,0.69416,0.89608,0.80386,0.80489,0.81641,0.73447,0.68616,0.87679,0.851,0.93087,0.71594,0.79034,0.92271,1.00109,0.96651,1.09751,1.14037,1.0512,1.15503,1.12431,1.28185,1.37211,1.418,NA,NA,NA,NA
1.49659,1.34881,1.1513,1.22322,0.98164,1.22779,1.38646,1.55881,1.70747,1.71179,1.68282,1.62224,1.49646,1.50064,1.4558,1.51967,1.44806,1.31005,1.25659,0.94239,0.90259,0.82524,0.95434,1.12636,1.04076,1.04054,1.04993,0.97674,0.92446,1.09567,1.07235,1.14648,0.93628,0.99589,1.11626,1.18103,1.14945,1.2672,1.30442,1.22924,1.31902,1.29152,1.44095,1.5178,1.55477,NA,NA,NA
-0.59151,0.87431,0.72562,0.54371,0.74104,0.63,0.99264,1.21735,1.41184,1.59874,1.62152,1.60123,1.53006,1.39405,1.39169,1.34093,1.39523,1.3304,1.18903,1.13637,0.81608,0.78562,0.71493,0.85111,1.0371,0.94872,0.94781,0.95974,0.87903,0.83226,1.01622,0.99228,1.06758,0.84982,0.91257,1.03789,1.10747,1.07014,1.19415,1.23464,1.15606,1.24423,1.21555,1.36559,1.44224,1.48091,NA,NA
0.429,-0.18169,0.83339,0.72133,0.58612,0.75727,0.64835,0.96882,1.179,1.37174,1.56019,1.58784,1.57639,1.50553,1.39019,1.38978,1.34534,1.38962,1.34346,1.22182,1.16756,0.86051,0.83105,0.75957,0.88904,1.07217,0.98496,0.98429,0.99612,0.92015,0.87411,1.05397,1.03354,1.10089,0.88934,0.9473,1.07012,1.13625,1.10029,1.21978,1.25829,1.18598,1.27572,1.25047,1.39342,1.4638,1.50209,NA
0.51378,0.47903,0.06376,0.90563,0.80936,0.70576,0.84868,0.75541,1.02664,1.20252,1.38683,1.54497,1.56346,1.54472,1.46494,1.35513,1.35651,1.3144,1.35424,1.30794,1.2036,1.15415,0.8761,0.84966,0.78391,0.90681,1.07543,0.99305,0.99327,1.0028,0.93081,0.8876,1.0552,1.04027,1.10146,0.90511,0.96235,1.08038,1.14177,1.10898,1.22284,1.26024,1.19155,1.28025,1.25929,1.39963,1.47129,1.50554
0.30227,0.3863,0.4167,0.04395,0.81337,0.7201,0.62737,0.77657,0.70876,0.97396,1.147,1.31953,1.47038,1.4842,1.47121,1.39732,1.30189,1.30053,1.25726,1.29625,1.26108,1.16486,1.11861,0.85358,0.82632,0.75752,0.88316,1.04607,0.96185,0.9633,0.97225,0.90313,0.85756,1.02279,1.01141,1.06972,0.87692,0.93917,1.05828,1.12236,1.09345,1.20657,1.24397,1.17478,1.26381,1.24337,1.3881,1.45272
-1.22874,-0.79046,-0.39342,-0.25612,-0.58144,0.27609,0.1765,0.0853,0.23256,0.21737,0.57102,0.81328,1.0489,1.27278,1.31437,1.30314,1.20142,1.09596,1.09526,1.04453,1.0815,1.06218,0.95567,0.91371,0.61469,0.59451,0.52007,0.65671,0.84931,0.75442,0.75659,0.76864,0.69131,0.64444,0.8285,0.81714,0.88412,0.68298,0.7587,0.88917,0.96556,0.935,1.06011,1.10233,1.02058,1.12515,1.10713,1.26289
-1.29698,-1.64325,-1.39277,-0.99131,-0.80179,-1.03084,-0.25918,-0.36586,-0.45329,-0.28844,-0.2387,0.17524,0.46331,0.7478,1.01584,1.08176,1.06429,0.94186,0.83512,0.83016,0.78129,0.81924,0.80728,0.69489,0.65403,0.34699,0.33699,0.26771,0.40403,0.61391,0.51395,0.51756,0.53284,0.45191,0.41466,0.61138,0.59486,0.66739,0.46743,0.55556,0.69166,0.77651,0.74677,0.87792,0.92341,0.83416,0.94966,0.93024
0.16734,-0.757,-1.26779,-1.12069,-0.87442,-0.72649,-0.92997,-0.25444,-0.35477,-0.44354,-0.30728,-0.25377,0.14645,0.42253,0.71255,0.97167,1.05951,1.0473,0.92636,0.81309,0.80783,0.7599,0.78874,0.77066,0.65717,0.61519,0.31692,0.30667,0.23624,0.36965,0.57789,0.48203,0.48559,0.50161,0.42428,0.39438,0.59374,0.57774,0.64981,0.45425,0.54355,0.67829,0.76148,0.73209,0.86293,0.90771,0.81789,0.9312
1.29973,0.95455,0.27335,-0.33403,-0.28716,-0.13745,-0.05588,-0.27324,0.26088,0.18824,0.11143,0.20453,0.20938,0.5386,0.76295,0.99817,1.1988,1.26941,1.2583,1.14383,1.05299,1.05176,1.00863,1.03997,1.02034,0.92098,0.88374,0.61377,0.59623,0.5156,0.63659,0.81918,0.7291,0.73044,0.74144,0.67486,0.6462,0.82451,0.81171,0.8756,0.68777,0.76203,0.88718,0.95886,0.92762,1.05023,1.09127,1.00872
-0.43674,0.94184,0.72351,0.05923,-0.49278,-0.42607,-0.26327,-0.18292,-0.38834,0.13326,0.0529,-0.02316,0.07066,0.09831,0.42849,0.66336,0.90496,1.11673,1.19188,1.17761,1.06177,0.96461,0.96415,0.92123,0.95071,0.93299,0.83107,0.79332,0.52733,0.51498,0.43964,0.55781,0.74221,0.65224,0.65443,0.66722,0.59699,0.56914,0.74935,0.7336,0.79794,0.61213,0.69003,0.81302,0.88544,0.85545,0.97864,1.02106
1.56397,0.39947,1.17656,0.92921,0.29301,-0.28347,-0.233,-0.09453,-0.01708,-0.23447,0.28445,0.2072,0.12921,0.22103,0.24185,0.56375,0.7803,1.0059,1.2026,1.27134,1.25604,1.14274,1.04919,1.04839,1.00512,1.03441,1.01237,0.91131,0.87589,0.61347,0.59754,0.52156,0.63816,0.8172,0.73079,0.73231,0.7442,0.67539,0.64484,0.82373,0.80812,0.87123,0.68592,0.75994,0.88213,0.9536,0.9241,1.04543
-0.99212,0.88355,0.00644,1.01245,0.79981,0.17583,-0.37633,-0.32069,-0.17407,-0.08866,-0.30493,0.22236,0.14624,0.06889,0.16243,0.18581,0.50968,0.72578,0.95384,1.1562,1.23052,1.21611,1.10232,1.0094,1.009,0.96652,0.99642,0.97525,0.87498,0.84008,0.57679,0.56105,0.48745,0.60246,0.78436,0.69818,0.70009,0.7122,0.64267,0.61298,0.7928,0.77562,0.83831,0.65388,0.7289,0.84934,0.9212,0.89282
0.53105,0.19629,0.61727,0.20017,0.96285,0.79272,0.26308,-0.24055,-0.18556,-0.06141,0.00728,-0.20712,0.28912,0.21805,0.14816,0.22208,0.23594,0.53612,0.73809,0.94881,1.13987,1.21114,1.20174,1.09592,1.00234,1.00131,0.96132,0.98638,0.96652,0.86959,0.83266,0.56753,0.55366,0.48522,0.59861,0.77466,0.69153,0.69256,0.70481,0.63959,0.6088,0.78571,0.77224,0.83153,0.65532,0.73111,0.84771,0.9171
-0.54841,-0.13572,-0.36385,0.02643,-0.26436,0.62361,0.52936,0.016,-0.44989,-0.39564,-0.254,-0.18589,-0.38903,0.11909,0.04939,-0.01671,0.06032,0.08037,0.39895,0.60968,0.82874,1.03725,1.12156,1.1148,1.00987,0.91318,0.91136,0.87155,0.89421,0.88124,0.78497,0.74725,0.47443,0.46156,0.38756,0.50316,0.68973,0.60337,0.60456,0.61769,0.55154,0.52354,0.70229,0.68928,0.75394,0.57776,0.65482,0.76873
1.25141,0.60075,0.61121,0.48727,0.72265,0.48965,1.01639,0.88437,0.46249,0.02175,0.04065,0.14979,0.20551,0.01499,0.47562,0.4109,0.35257,0.42369,0.41646,0.69748,0.86413,1.05931,1.237,1.30498,1.29452,1.19667,1.10769,1.10601,1.0673,1.09167,1.07481,0.98701,0.95572,0.69407,0.67723,0.60097,0.71074,0.87752,0.79559,0.79683,0.80751,0.74762,0.71922,0.88882,0.87539,0.93085,0.76019,0.82889
0.71232,1.22317,0.83202,0.82731,0.72583,0.91083,0.72674,1.1387,1.01571,0.62967,0.22038,0.23575,0.32685,0.36392,0.17684,0.5833,0.53005,0.47739,0.54486,0.53962,0.78061,0.92221,1.09659,1.25864,1.32092,1.31278,1.2224,1.13958,1.13833,1.10153,1.12268,1.10723,1.02713,1.00349,0.76153,0.74253,0.67076,0.77427,0.92881,0.85138,0.85257,0.86304,0.80621,0.77369,0.93976,0.92806,0.97927,0.80951
-0.90397,-0.04941,0.63471,0.27389,0.38806,0.27425,0.48573,0.31167,0.82601,0.74396,0.37686,-0.01327,0.013,0.1139,0.16037,-0.02372,0.38271,0.33233,0.28317,0.35265,0.35819,0.59601,0.74544,0.931,1.10866,1.18089,1.1751,1.07748,0.98801,0.98846,0.95091,0.97437,0.95894,0.87337,0.85111,0.60376,0.58754,0.52226,0.62962,0.7949,0.72172,0.72163,0.73295,0.66949,0.63831,0.80732,0.79326,0.84762
-0.80581,-1.27407,-0.57819,0.15369,-0.18543,-0.03186,-0.1454,0.0853,-0.12084,0.47528,0.40258,0.02537,-0.34878,-0.30299,-0.17857,-0.12726,-0.29889,0.12025,0.06122,0.01259,0.08655,0.11331,0.37951,0.55326,0.76979,0.98053,1.06137,1.05106,0.93986,0.84002,0.84088,0.80055,0.8268,0.81079,0.71857,0.69668,0.4395,0.43133,0.37094,0.4822,0.65846,0.58183,0.58215,0.59575,0.52701,0.50153,0.68276,0.66657
0.0016,-0.60194,-1.00234,-0.55504,0.05163,-0.2264,-0.09573,-0.19832,0.00939,-0.1729,0.39131,0.33906,-0.01252,-0.36167,-0.32785,-0.21169,-0.15564,-0.30543,0.09039,0.02881,-0.01558,0.05915,0.06864,0.32181,0.49269,0.71427,0.9296,1.01358,0.99569,0.88362,0.77929,0.78104,0.74197,0.76702,0.75666,0.67042,0.64593,0.39208,0.38442,0.33043,0.44387,0.61888,0.54411,0.5454,0.55914,0.48897,0.46549,0.64829
1.04743,0.64717,0.043,-0.3476,-0.09387,0.40145,0.17631,0.27677,0.18889,0.35261,0.17624,0.65635,0.60217,0.249,-0.08644,-0.06346,0.02651,0.09393,-0.05287,0.31143,0.25405,0.21023,0.27558,0.26388,0.49478,0.65005,0.86199,1.0655,1.13531,1.11676,1.00303,0.90634,0.90668,0.86861,0.89729,0.88839,0.80729,0.78559,0.54077,0.52953,0.47425,0.58543,0.75016,0.67682,0.67874,0.69001,0.62467,0.59874
