"","CA1101","CA1102","CA1201","CA1202","CA1301","CA1302","CA1401","CA1402","CA1501","CA1502","CA1601","CA1602","CA1701","CA1702","CA1801","CA1802","CA1901","CA1902","CA2001","CA2002","CA2101","CA2102","CA2201","CA2202","CA2301","CA2302","CA2401","CA2402","CA2501","CA2502"
"1878",NA,NA,0.675119447940482,0.765869518201166,1.32456797361167,1.11288164472117,0.966044633519898,1.00024373833204,NA,NA,1.13746055921488,0.901621708159319,1.05987183434353,1.07365642130968,1.03493281711717,0.976873091559126,NA,NA,0.909066425400233,1.41717510168204,0.891137276223852,0.835062364523819,0.997022518922845,0.891828544204441,0.941662951684399,0.827604305133815,0.932575591928531,0.893887319820843,0.751135210759266,0.918087975972581
"1879",NA,NA,0.677294228352794,0.488232586077485,0.973970437954619,1.06714786427696,0.900595762114504,0.875310041464765,NA,NA,0.656149135256816,0.622471413906819,0.951440476131358,0.839927539028837,0.888294262502592,1.16178740910565,NA,NA,1.024958228625,1.29632480008953,0.735889559978346,0.682703097986563,0.668011267674804,0.75640188596067,0.940028257876636,0.761576988083103,0.855560135161265,0.790235171816985,0.86396321402964,0.882299618594616
"1880",NA,NA,1.00831247735188,0.604220237597476,0.817998184145594,1.09496533976912,1.02990197749104,0.941666077147666,NA,NA,0.803867246109574,0.727625921884896,0.973537807838013,0.924518338845366,0.793372745105449,0.765289109946955,NA,NA,0.94777410264175,0.993303675786846,1.01879636442273,0.538174842272927,0.860901272597892,0.887233231985149,0.936855137467836,0.72790065820191,0.951235980179513,0.905344151329853,0.948662407227442,0.980320986583854
"1881",NA,NA,0.931314275146906,0.731699993376487,0.796757504964737,0.872743322062178,1.13213398448359,0.958916614141362,NA,NA,0.902954631165231,0.963099586505638,0.872238869512235,0.997156361812034,0.882979771708347,1.06077370260429,NA,NA,0.957789116923348,1.04551140424727,0.954211235321915,0.830653313340774,0.749936573669117,0.79337975165914,0.917868105370662,0.821875281265473,0.913491008822607,0.812518403421068,0.807000494602457,0.957476703037413
"1882",NA,NA,0.858379983948301,0.883218632089907,0.543993873615033,0.484021824311399,0.922227431062359,0.744385389622222,NA,NA,0.906200614121418,1.2635035026067,0.809053982215696,0.879075981686589,0.815260148794566,0.845225019909175,NA,NA,0.701392628584267,0.735810313349414,0.65341293676206,0.643609624086461,0.752583092939711,0.818439011393044,0.672374895117286,0.732701530311888,0.763284966776597,0.77098648186652,0.696035354503543,0.756270261674753
"1883",NA,NA,1.21786064026803,1.37917433973965,0.938433351062871,0.960978638304715,1.25259010059675,1.18323325155161,NA,NA,1.21002452397275,1.35914849302598,1.25175567823272,1.09268309035251,0.787334464605599,1.09668926697475,NA,NA,1.06485964118006,0.805245760347121,1.27110751275382,0.885957879973182,0.876986039497324,0.793299507323061,1.27058419262125,1.21726158955245,0.992372858005671,0.962815259362678,1.19757011294778,1.16644213526319
"1884",NA,NA,1.43208135629857,1.27877538909558,0.891829385239586,0.7800744401447,1.18287209516722,1.07061862580923,NA,NA,0.998222857978504,1.04696318941653,1.23327785371388,1.23667208033111,0.89009831369496,1.04411636659888,NA,NA,1.04339464194466,0.821165797867556,1.21144920289446,1.33392408985944,0.906092117536067,1.15172764882056,0.901840401984702,1.02457954006865,1.06308520564819,1.5390496453111,1.01470166931565,0.862124194503729
"1885",NA,NA,1.40942049401503,1.24881127357086,0.886374821277059,0.86265321003076,1.19124838487369,1.39596649730013,NA,NA,1.04339876600667,1.01225494831706,1.42972092668297,1.36492778053353,1.08309874245781,1.20413553318085,NA,NA,1.35982588423817,1.19895490379898,1.18523307749281,1.45273172854192,1.31817619536256,1.00237193709913,1.10627225998624,1.14749345799643,0.949649903298356,1.19922295290442,1.03770090570672,0.968500485166525
"1886",NA,NA,1.00554130794833,0.960697698676822,0.642286402081868,0.71966560285307,0.961692481705257,0.994704742645937,NA,NA,0.780204471218927,0.814438855091173,0.903207597348135,0.949450189503889,0.883690505165569,1.03238033219506,NA,NA,0.687285293142686,0.937144819112844,0.980388329137765,1.27626664866165,1.17987662778935,1.08503001018397,0.864340298447623,0.852251585950147,0.781192080089962,0.918823855499154,0.739768876678571,0.790862283209979
"1887",NA,NA,0.790163937542001,0.887127979903777,0.995631705496917,1.03768852135966,0.935560035405649,1.03015921136633,NA,NA,1.10706943462856,1.37689428350345,1.22703705735819,1.34616022511983,1.08126856254428,1.13763105091469,NA,NA,0.925583291104032,1.11636865364769,1.23446537425154,1.11822762145506,1.29771789227451,0.988061336543192,1.02795254717074,1.17419456924254,0.96519766951342,0.984118879162373,0.830704121328331,0.881311865374911
"1888",NA,NA,0.772680118927327,0.924367819346011,1.11114329348965,1.11886313454201,1.00066380099723,1.20958588649168,NA,NA,1.0998219853217,1.14107084715523,1.00108093387233,1.13489194273069,1.14131109239013,1.27308353788233,1.18638354298677,NA,1.32948175711495,0.888749095600237,1.29166914888072,1.27119519159177,1.04161819147371,1.12368694643015,1.1554625095371,1.23993533907895,1.04575823848858,1.17606236465794,1.2008089787951,1.18559941709221
"1889",NA,NA,1.121094663665,1.2760320256961,0.983951423234828,1.1035357851712,0.96918807368672,1.10504414481362,NA,NA,1.16008927398239,1.0974288368352,1.00420225269975,1.0730580255803,1.03453422296751,1.06643526783857,1.09018309893949,NA,1.0267195791698,0.724941565987819,1.13502038067149,1.04145992850094,1.31688553586957,1.03477469561622,1.20834530770077,1.15480848182235,1.22599402750264,1.12275104772082,1.24340120421553,1.19806967134906
"1890",NA,NA,1.29864627147129,1.29708908848634,1.36538145765828,1.4898259746993,0.827301825007009,0.947300302349207,NA,NA,1.12179283433177,1.08733786825036,1.00873647413443,0.893659290964711,1.32548872154407,1.24182978065364,1.0703310076476,NA,0.931653212613471,0.794775473768882,1.38070563178018,1.20004183694756,0.970811113129016,1.00320879311718,1.06837573889482,0.97887641756559,1.17208190228985,1.11910533835661,1.05936173047774,1.04716535156227
"1891",NA,NA,0.788907924875507,1.08095825682889,0.964027690593956,1.05599466914603,0.823900186005535,1.04004963562965,NA,NA,0.887725489960352,0.788861983531497,1.06347650093894,1.02848854272979,1.37627565282741,1.09974097851005,0.885437068731832,NA,0.689178326843187,0.676776324799669,0.974073185833104,1.13159915468175,0.958129337753571,0.993637479725963,1.12407673457,1.13079563199005,1.05754212395952,1.02878223137748,1.00133082948954,0.968963852375004
"1892",NA,NA,1.06597248163864,1.13516577829164,1.40370827892224,1.17800521344592,1.09798733321549,1.14898395491309,NA,NA,1.13616555951045,1.10375264961241,0.901542180611795,0.879146350123733,1.02661007377885,0.791548069526024,0.712534489323648,NA,1.34937999107652,0.976132952096914,1.15522137439295,1.34735733362367,1.10342555911555,0.960426996465687,0.966776410610782,1.07696966419505,1.04363664748702,1.0845670455382,1.32123240343584,1.13252411780902
"1893",NA,1.10109502269307,1.13877484189953,1.3582239526921,1.27753848530109,1.30451865541343,0.933711913744527,1.03118068243134,NA,NA,1.21806998221235,0.975623162679239,1.17069413600617,1.14908686097529,1.05686804702785,0.571172244241256,0.654534562428609,NA,1.02074874684488,1.26658659973007,0.847566859160178,0.951325410191112,0.905953144885967,0.938098798281676,0.994344647532444,0.894305078113106,0.929249676236293,1.02427731626427,0.982084247542097,1.06523957882085
