"","SJ0101","SJ0102","SJ0201","SJ0202","SJ0301","SJ0302","SJ0401","SJ0402","SJ0501","SJ0502","SJ0601","SJ0602","SJ0603","SJ0701","SJ0702","SJ0801","SJ0802","SJ0901","SJ0902","SJ0903","SJ1001","SJ1002","SJ1003","SJ1101","SJ1102","SJ1103","SJ1201","SJ1202","SJ1203","SJ1301","SJ1302","SJ1303","SJ1401","SJ1402","SJ1501","SJ1502","SJ1601","SJ1602","SJ1701","SJ1702","SJ1703","SJ1801","SJ1802","SJ1901","SJ1902","SJ2001","SJ2003","SJ2002"
"1948",1.37908902482767,1.40505812345392,1.37194043058055,1.51216781353061,NA,1.46360459162242,0.944184959970046,1.11696910190238,NA,1.50346880561592,1.56289924243702,NA,1.48209006757497,NA,1.38479384949908,NA,NA,1.11269692837005,0.929619753181631,1.01130283861705,NA,NA,1.68237113469816,1.88672318895941,1.98950078036404,1.12883134644657,0.620218536053361,1.91147372036581,1.79082621135629,NA,NA,NA,2.24680419408079,NA,NA,1.51193672988706,NA,1.73797397033456,2.55464151719351,2.81317378167658,3.35150057960019,2.86395487610276,2.61352777184966,2.26549226765597,2.30257026202007,2.40104639665054,3.09832978018224,3.9333522002372
"1949",1.13511974591182,1.0485224033599,0.924149166492021,1.56065796091642,1.09939839709854,1.22750602045809,0.957049290032384,0.765789291996823,NA,0.735071185531772,1.66178241332667,NA,0.6604155150849,NA,0.87589118623508,1.25508936457963,NA,1.03013133552912,1.09814320284281,1.18140331657604,NA,NA,0.862419631239517,1.36694681732363,1.42300947565316,2.28110566059211,1.2648391371575,1.36880064976969,1.66591780572475,NA,1.06209266660609,0.940394273283677,1.89153340510049,1.21431172734251,NA,1.16875414445421,NA,1.42413453398901,2.30137025052121,2.54213798137752,2.97535956553994,2.04269390421507,1.67551232589666,1.19835271403497,1.65817299853227,1.16753386025752,1.14704840848347,2.19963665394959
"1950",0.765568890050703,0.82651695913431,0.629839747893507,0.677231015494879,1.2492770538296,0.900715488389043,1.28413456660503,0.890689229613576,NA,0.629713469643569,1.00048064687799,NA,0.491008483220725,NA,0.474931467337608,0.498252892399539,NA,0.767365111259127,0.483689699880229,0.652432906393513,1.02607931821881,NA,0.641374871708353,0.985260630448137,0.785420702862268,1.75266782416322,0.858819646477163,0.764999749315467,0.70592225959893,NA,0.823431954491363,0.862880359766522,1.06894823439497,1.09651954839821,NA,0.927473795836461,NA,1.56605549125707,0.48587916977042,0.496364648272399,0.563269191651456,1.31866973899659,1.54999484055905,0.873447081046861,0.63663429452847,0.904691807690013,0.689560602325611,1.03186149598548
"1951",0.851368843599324,0.602145073745347,0.334445841016909,0.320347862518948,1.02508081377993,0.779897141041462,1.14840523799091,0.856522578068373,NA,0.806211151437922,0.42585688848849,NA,0.359522363897275,NA,0.829079094356682,0.821913126972085,0.880633870781342,0.779917534380646,0.595310330283525,0.726139238541295,0.896707281241212,NA,0.859769992637466,0.92803548308423,0.896308639134816,0.839558983127606,1.38775318846778,1.05915471136476,1.07480359284442,NA,0.498606423292825,0.373578985917085,0.824912223929191,0.840728725340145,NA,1.08386770192888,NA,1.07338690292888,0.80084652938899,0.665541338378616,0.808301000711183,0.541282915631773,0.700117467663829,1.3589436847212,1.00416868399472,1.08296653678735,0.72083905175863,0.673207360818131
"1952",1.22229159805913,1.21610913634363,0.586192410450009,0.466048880064342,1.38717230246865,1.01849323695213,1.55407630893476,1.35486569550654,NA,2.23737241024986,0.5737063904324,NA,0.600296011857658,NA,0.901872038967818,1.07405682339231,1.28528183075896,1.13134676933057,0.792068805279219,0.816704317915255,1.19253495719358,NA,1.08450454001746,1.13343559730026,1.12284245766938,1.09531880030041,2.03186383538433,1.52369815436478,1.48310568845573,NA,1.18013005621872,1.16016539694645,1.01793364669378,1.12086347677694,1.11873811782027,0.731003914866683,NA,1.31065605310185,1.61582909393362,1.35181791292142,1.27513422590183,0.969478875259355,1.17791479873583,1.37990864853686,1.25096431649545,0.924047005504939,0.608616159316608,0.52333047942437
"1953",0.844141989062843,0.966744212022666,0.365175726655355,0.221555313061059,0.674763393611925,0.541340477316181,0.927129860794198,0.644054708940482,1.72311677730987,1.04938152984481,0.720531430072549,NA,0.186559966774333,NA,0.430826560902142,0.723039960570044,0.663039325033672,1.13725652184837,0.765873141594093,0.710234268751829,0.849041334684403,1.10294740795256,0.772215356107272,1.17650690657828,0.906301696601137,1.23896097520302,1.59323812561773,1.24785403214438,1.09341007002149,NA,1.23854025414921,1.35422814275643,0.713758823242649,0.894266615565157,1.37252538934094,0.730266927238104,NA,0.935605622303723,1.00196721855053,0.748393796733823,0.876536766554402,0.659086286274109,0.815629500746828,0.684781921772453,0.998171426587649,0.772888142518948,0.776751004523514,0.420029077439962
"1954",0.327154943084872,0.264291233023095,0.166849576307489,0.172835324740685,0.739463142747253,0.756580599713637,0.514504128070628,0.607095297934128,0.961958709265875,0.670855835232135,0.328212614245387,NA,0.228312246798679,0.449931233561803,0.477865435152595,0.463660795453554,0.421056451617592,0.646697885924843,0.883551754500994,0.752156806804923,0.791145866864963,0.57276804797592,0.742139062971709,1.28238342230192,1.13572986227988,1.27379477246724,1.33809092576881,1.17198727206716,1.13019363177343,NA,0.80826955314571,1.0420267908982,0.845875589004291,0.723115773491645,0.586881213665644,0.413658756565449,NA,0.492896618529333,0.729114214681703,0.924932949048252,0.561358486635724,0.664375413444404,0.798770460518737,1.18934667285543,1.11798863288196,0.788784113066659,0.953717980556076,0.662972382049349
"1955",0.294258307463492,0.324250278236253,1.33903729423434,1.13304285128606,0.591601526638961,0.82977331390803,0.463389553184592,0.62776425139362,0.59448630528018,0.58782794273219,0.425575978540148,NA,0.685441140770604,1.06239295210019,1.48312805922813,1.1364319742838,0.756177809290221,1.05417215977507,1.44631615479552,1.55876399100841,0.809335843613948,1.31347306516883,1.21874157737931,0.715739798115801,0.653044385991308,0.576241420680859,0.630010037182541,0.709894161572094,0.888234623623593,NA,1.26554381282062,1.06996935830659,0.498268912817603,0.568730606782404,0.528632020880787,0.511477835723676,NA,0.767636926125081,0.795114798834764,1.18684718903044,0.687304337976824,0.500049920237154,0.549857335834302,0.704497092297727,1.07762107851382,0.684119543929956,0.78216881876,0.610344329763768
"1956",0.590710859585067,0.721727831839541,1.851153468732,1.81606686549228,0.852136820508288,1.06851211423011,0.73580344475689,0.681773005034442,0.882506321043174,0.728928001465946,1.05305942819855,NA,1.52002794294485,1.10504970016509,1.69575273106166,1.19795801795861,1.38919632711394,1.20454435308808,1.35415085802679,1.30811226378669,0.840906501659095,0.878456323454956,0.806930697386722,0.97549558019126,0.999090060775532,0.978334095637523,0.634346912547867,0.983809171390331,1.07481870325756,NA,0.984442149705384,1.05489173502314,1.21463413173412,1.06380288425569,0.904729177154382,0.858828213318027,NA,1.07848296266605,0.93949450582221,0.98766744008483,0.92484798061073,0.800839230463851,0.765194770622482,1.36313477455189,1.36500230744169,0.938774305588588,1.10579879699089,1.06660608353087
"1957",1.16159955482845,1.15250254373186,1.38995021654535,1.24022077689953,0.612712542304867,0.735429077287416,0.77312187295463,0.503006835653099,0.59078512408171,0.431431139051891,1.96369534412265,1.43382693047756,1.57433009518447,1.21632018983043,1.29808694519869,0.947551730802268,1.13987850805225,0.950908928587601,1.24134808898318,1.32617504685945,0.97093987028709,0.842103753207998,0.896251268437136,1.06516390098011,0.755544105017659,0.875678654776529,0.631053039595541,0.953027375611341,0.96330298656547,NA,0.865059973897011,0.758548068905225,1.04280092890235,1.03611073543024,1.10954361899783,0.775986318500849,NA,1.09706558886698,0.899992591965937,1.16317333294115,1.251341785795,0.724334856232317,0.607224389506874,0.946977641607409,1.04854416626631,0.738804962454296,1.16179484339847,1.11610156635427
