date; prec
31/03/2002;118.4
31/05/2002;28.1
30/06/2002;8.9
31/07/2002;0.0
31/08/2002;0.0
30/09/2002;22.5
31/10/2002;19.9
31/12/2002;83.4
31/01/2003;33.9
28/02/2003;87.6
31/03/2003;67.7
30/04/2003;68.8
31/05/2003;19.4
30/06/2003;0.3
31/07/2003;0.0
31/08/2003;10.6
30/09/2003;31.8
31/10/2003;170.8
30/11/2003;87.7
31/12/2003;52.1
31/01/2004;17.1
31/03/2004;98.3
30/04/2004;120.2
31/05/2004;142.1
30/06/2004;25.2
31/07/2004;0.6
31/08/2004;0.8
30/09/2004;4.6
31/10/2004;15.6
30/11/2004;24.7
31/01/2005;0.0
30/04/2005;0.7
31/05/2005;17.7
30/06/2005;3.2
31/07/2005;0.0
31/08/2005;2.9
30/09/2005;11.7
31/10/2005;28.4
31/12/2005;18.5
31/03/2006;51.6
30/04/2006;60.0
31/05/2006;23.5
30/06/2006;2.6
31/07/2006;1.4
31/08/2006;3.9
30/09/2006;33.7
31/10/2006;43.3
30/11/2006;84.1
28/02/2007;28.3
31/03/2007;35.5
30/04/2007;63.1
31/05/2007;75.3
30/06/2007;0.0
31/07/2007;0.0
31/08/2007;1.6
30/09/2007;67.6
31/10/2007;35.3
30/11/2007;43.7
31/12/2007;12.6
31/01/2008;53.1
29/02/2008;53.7
31/03/2008;16.7
30/06/2008;2.1
31/07/2008;0.0
31/08/2008;0.0
30/09/2008;76.3
31/10/2008;83.1
31/12/2008;48.5
28/02/2009;94.7
31/05/2009;4.6
31/07/2009;0.0
31/08/2009;9.2
30/09/2009;29.8
30/11/2009;23.0
31/01/2010;154.7
28/02/2010;178.9
31/03/2010;147.4
30/04/2010;33.6
31/05/2010;27.9
30/06/2010;13.2
31/07/2010;1.3
31/10/2010;59.6
30/11/2010;95.9
31/12/2010;226.3
31/01/2011;39.0
28/02/2011;42.6
31/03/2011;73.9
30/04/2011;76.2
31/05/2011;78.6
30/06/2011;11.5
31/07/2011;0.0
31/08/2011;0.0
30/09/2011;2.1
31/10/2011;41.6
30/11/2011;135.9
31/12/2011;6.1
31/01/2012;17.9
29/02/2012;4.5
31/03/2012;29.5
30/04/2012;75.5
31/05/2012;15.9
30/06/2012;1.8
31/07/2012;0.0
31/08/2012;0.0
30/09/2012;119.5
31/10/2012;116.6
30/11/2012;139.3
31/12/2012;20.8
31/01/2013;85.9
31/03/2013;148.1
30/04/2013;39.2
31/05/2013;24.3
30/06/2013;0.0
31/07/2013;0.9
31/08/2013;2.9
30/09/2013;43.0
30/11/2013;20.1
31/12/2013;62.6
31/01/2014;63.1
28/02/2014;51.0
31/03/2014;96.4
31/05/2014;16.5
30/06/2014;12.4
31/07/2014;0.0
31/08/2014;0.0
30/09/2014;17.0
31/10/2014;30.5
30/11/2014;108.4
31/03/2015;50.6
30/04/2015;48.0
31/05/2015;11.0
30/06/2015;16.2
31/07/2015;0.0
31/08/2015;15.0
30/09/2015;41.9
31/10/2015;103.5
30/11/2015;35.5
31/12/2015;1.2
29/02/2016;81.3
31/03/2016;9.2
30/04/2016;47.3
30/06/2016;0.0
31/07/2016;4.7
31/08/2016;3.5
30/09/2016;2.2
30/11/2016;128.6
31/12/2016;61.8
31/01/2017;16.7
28/02/2017;56.3
31/03/2017;32.2
30/04/2017;19.0
31/05/2017;6.7
30/06/2017;0.0
31/08/2017;15.1
30/09/2017;1.2
31/10/2017;37.5
30/11/2017;48.7
