"scaled","CA11","CA12","CA13","CA14","CA15","CA16","CA17","CA18","CA19","CA20","CA21","CA22","CA23","CA24","CA25"
1849,NA,-1.2200002428608,NA,NA,NA,NA,NA,1.01933572721125,NA,0.643727350408512,NA,-0.0333749146377113,-0.175721752773446,-0.0902646547427317,0.0990239110071083
1850,NA,-0.702400413013675,NA,NA,NA,NA,NA,1.01933572721125,NA,0.747283479607146,NA,0.0382487041565084,-0.055616001073482,-0.156635001819214,0.259320449812892
1851,NA,-0.494731360390998,NA,NA,NA,NA,NA,1.03982049743471,NA,0.809445116436328,NA,0.0562729258707765,0.0904373008663569,-0.159803464773432,0.362941011582416
1852,NA,-0.270677686965112,NA,NA,NA,NA,NA,1.22985292026575,NA,0.835677588272215,NA,0.074360652043526,0.127517731195859,-0.109632863638832,0.501148104548838
1853,NA,-0.0946004935266336,NA,2.18269492927393,NA,NA,NA,1.30553828056138,NA,0.879341638517673,NA,0.297416293969816,0.111454412019236,-0.0441170155505659,0.672113510492184
1854,NA,0.528170628794855,NA,1.41851943184038,NA,NA,NA,1.09458204453657,NA,0.867207912382757,NA,0.273508874830038,-0.0887256243946091,-0.0237924046924538,0.648906989712902
1855,NA,0.998529791327081,NA,2.0723562377272,NA,NA,NA,1.02048074558341,NA,0.855893629418749,NA,0.305560696099183,-0.106295477268055,-0.0840604208010952,0.266499273321443
1856,NA,1.1485908706779,NA,-0.234704580902038,NA,NA,NA,0.847268717372289,NA,0.701977653695317,NA,0.305560696099183,-0.101371699514124,-0.191657986356116,0.270354830150242
1857,NA,1.1485908706779,NA,NA,NA,NA,NA,0.887790760433022,NA,0.655048785481703,NA,0.305560696099183,-0.310655208188443,-0.250595793562561,0.165899554864922
1858,NA,1.2369440145762,NA,-0.0122712656623001,NA,NA,NA,0.362313062434439,NA,0.331316347629607,NA,0.270046164497487,-0.419526570115244,-0.140721302716009,0.0532517089689871
1859,NA,1.2369440145762,NA,-1.76530698850951,NA,NA,NA,-0.274155671789124,NA,0.0401990359906341,NA,0.136447546070378,-0.457833072701995,-0.135394932698795,-0.250306713016398
1860,NA,0.518844842313185,NA,NA,NA,-0.832469253082724,NA,NA,NA,-0.120023220638302,NA,0.0328698500994384,-0.634256814133519,-0.101508362743114,-0.396409220236364
1861,NA,0.297226568339925,NA,NA,NA,-0.281901915208988,NA,NA,NA,-0.468017272700751,NA,-0.0333616440636011,-0.65168145188444,-0.0997985297869509,-0.467488356766259
1862,NA,0.250210635713608,NA,NA,NA,-0.451475165964424,NA,NA,NA,-0.76231549087847,NA,-0.103543682372614,-0.808503191642727,-0.0997985297869509,-0.498396677874772
1863,NA,0.213182309833696,NA,NA,NA,-0.548167022638396,NA,NA,NA,-0.76231549087847,NA,-0.179936334273769,-0.848799180165088,-0.169555301619459,-0.517714378567593
1864,NA,0.215979570015729,NA,NA,NA,-0.761343086997771,NA,NA,NA,-0.76231549087847,NA,-0.176743258603568,-0.739312556352574,-0.175384059504047,-0.548622699676106
1865,NA,0.00579183968035246,NA,NA,NA,-0.761343086997771,-21.1986647717708,NA,NA,-0.858655616528082,NA,-0.220476012413483,-0.727867491154582,-0.258601163945547,-0.489734086306231
1866,NA,-0.0191485901169691,NA,NA,NA,-1.01512411599703,-21.8472106598096,-9.71906455819133,NA,-1.04315751700325,NA,-0.243267032457982,-0.732656659641874,-0.336965153019955,-0.477524405816323
1867,NA,-0.0197541961631645,NA,NA,NA,-0.745831173641002,-4.64593677814265,-12.7623997531529,NA,-1.04594846356473,NA,-0.268566803833612,-0.575245881506841,-0.385479233083266,-0.431270031807709
1868,NA,-0.156308405004274,NA,NA,NA,-0.644068346359422,-2.58370853314736,-5.5833022621745,NA,-0.963238190367552,-2.36304084990709,-0.269317944144359,-0.57268370358005,-0.446805823747677,-0.380409412722578
1869,NA,-0.179762644757452,NA,-5.46838011366187,NA,-0.902736551102232,-1.73160339024484,-5.36513082629429,NA,-0.919260969669774,-2.83166114540565,-0.338154635949554,-0.65619659424294,-0.456212034313947,-0.390636610854745
1870,NA,-0.182240548592766,NA,-2.63095963309981,NA,-1.03831398683355,-1.73808758833685,-4.27631120068805,NA,-0.937830219136217,-2.5498692688119,-0.381685610025716,-0.658762572630595,-0.479727771468839,-0.416406299357005
1871,NA,-0.180165210453271,NA,-1.84074723415846,NA,-0.819000489815068,-1.38362634876437,-3.29565729090911,NA,-0.822725251151367,-2.05465789202972,-0.363401189728769,-0.752516632564067,-0.53994464654861,-0.3774028075795
1872,NA,-0.230347555463245,NA,-1.22091466044965,NA,-0.701436458065667,-1.14015932457924,-3.29565729090911,NA,-0.659860052982884,-1.98098880736473,-0.334397109592444,-0.801835853627292,-0.582096459104449,-0.435549775491126
1873,NA,-0.246834426739064,NA,-0.650065827152447,NA,-0.526570717422502,-0.878103720053419,-3.46749108427546,NA,-0.593610454779681,-1.96669889705509,-0.370654142089393,-0.706359496808656,-0.552429980280746,-0.416708184442862
1874,NA,-0.195019404434721,NA,-0.395202454446359,NA,-0.330504920564309,-0.64734440558183,-1.8712073074173,NA,-0.593610454779681,-1.85275508330552,-0.381628693618778,-0.656111475788225,-0.513760651834008,-0.461420160107559
1875,NA,-0.124942552909951,-7.26024922597144,-0.214516423797092,NA,-0.294355663108353,-0.56553022643832,-0.795180557531006,NA,-0.502680057315108,-1.43438682689612,-0.366649569663349,-0.580152268774143,-0.451953090804442,-0.436478494276964
1876,NA,-0.161580435860124,-12.3552425545267,-0.080037811476111,NA,-0.14074572544536,-0.455333141340589,-0.67157263794101,NA,-0.323309860031713,-0.988730863188908,-0.348724710118315,-0.584117129744639,-0.394688593291268,-0.432961848458136
1877,NA,-0.111183399095476,NA,-0.0946901140232765,NA,-0.122315354762097,-0.21401678835841,-0.195754605675942,NA,-0.0591661294553306,-0.729696257905983,-0.325824549876708,-0.584117129744639,-0.312877651521875,-0.415071001980803
1878,NA,0.00637138634427021,NA,-0.0216760950973436,NA,-0.00636683609787956,-0.157757957585155,-0.109434887861261,NA,-0.0547875207356883,-0.140485061551461,-0.305201177292524,-0.501671376463357,-0.241518240442086,-0.362103606812747
1879,NA,0.124588139159766,NA,0.02968243749525,NA,0.139569684736362,0,-0.159585003357453,NA,-0.118003890815329,0.261336024176277,-0.137426309487629,-0.289743956662797,-0.193643542029113,-0.274489680611011
1880,NA,0.466562660359598,NA,-0.0343844091955512,NA,0.21480088177101,0.0964801191894034,-0.105640776870426,NA,-0.13018198121837,0.397741808660887,-0.055289494619633,-0.203865941581666,-0.100257069254722,-0.214889859698587
1881,NA,0.548371394863739,NA,-0.152123738253905,NA,0.267239767382632,0.157056119735329,-0.0651826070051569,NA,-0.117419420238522,0.471997997353701,-0.0243048569246484,-0.00423569356129011,0.0239129105075047,-0.173326546460374
1882,NA,0.62547472381882,NA,-0.086488112427538,NA,0.240487886143867,0.18334496541561,-0.0651826070051569,NA,-0.0737684170396197,0.755221505000193,0.0271672237622283,0.112215466022646,0.107782156302937,-0.0184674160816275
1883,NA,0.62547472381882,NA,-0.116282463559234,NA,0.130139457603458,0.182901720270895,0.00929778729773202,NA,0.019953346283358,0.747110332847466,0.12466411945106,0.0333311634412706,0.126345776532144,-0.0249158602189467
1884,NA,0.346970027483139,-1.65025314042395,-0.170138391468183,NA,0.0876685106073716,0.131568234912422,-0.0129437359906154,NA,0.161764670198727,0.661503940542028,0.147866297533733,0.0116842385473224,0.0861670111722547,0.0946669448425747
1885,NA,0.255462849161071,-0.595692178485568,-0.194555917293304,NA,0.0969535178819816,0.0887240344090093,-0.146695674560307,NA,0.0813947051870102,0.399660744213846,0.120999911169492,-0.0743596888608654,0.0540526746922825,0.13541353002651
1886,NA,0.24068400664762,-0.0128920548125267,-0.295973363541942,NA,0.0965120359027923,0.08616165689017,-0.31476375862819,NA,0.183619925388827,0.233094566768884,0.0914221551058383,-0.0342404997595396,0.0776723308603388,0.212176512325259
1887,NA,0.176050119356379,-0.0657848051178598,-0.375484975904922,NA,-0.141813603775532,-0.0748392791336556,-0.617427332751625,NA,0.205628728893499,0.117445582473049,0.0564666252124295,-0.118468451078688,0.0848904628585919,0.227069970112334
1888,NA,0.149536086170022,-0.255040342970565,-0.412419548327679,NA,-0.369049396344108,-0.124646918510102,-0.706181257842813,NA,0.277056067234349,-0.170688109834974,0.0376444168082863,-0.179677150802677,0.0457622576502398,0.185724340565414
1889,NA,0.0514438024336787,-0.244432461012971,-0.418937310303189,NA,-0.443244048332136,-0.173070203474324,-0.674771602531914,NA,0.394201574572906,-0.240969004904452,-0.0736797359352286,-0.257231399561117,0.0390246657804523,0.123334430148199
1890,NA,-0.273344143989249,-0.378692623897108,-0.398504587064745,NA,-0.517422815624146,-0.236452001081024,-0.71364950028889,NA,0.455251266054513,-0.296837326245396,-0.113365193563471,-0.316237256469644,-0.0463600828718037,0.101266914633343
1891,NA,-0.429664176932551,-0.334174309835506,-0.296552704076484,NA,-0.333355562248735,-0.236452001081024,-0.771800288476242,NA,0.457492413940836,-0.305500291139884,-0.0961139684559858,-0.348886255344645,-0.0858642919625009,0.0671182416736893
1892,NA,-0.498521342068872,-0.585477945598928,-0.374401673276498,NA,-0.4372315365566,-0.225505149179125,-0.84324942745647,NA,0.436995288814581,-0.354242210152399,-0.176092604427735,-0.42872192536797,-0.0990272969945606,0.00639318154522635
1893,NA,-0.572128438810008,-0.846782651012864,-0.461219218932717,NA,-0.500906718506849,-0.264913816025962,-0.852178951312884,NA,0.290583275973764,-0.389573141678417,-0.181348660915858,-0.433660595955692,-0.0930759204067209,0.0031859803411473
1894,NA,-0.43620712088186,-0.846782651012864,-0.464227254726463,NA,-0.402634630754744,-0.247217350775223,-0.844196262847242,NA,0.118607357070419,-0.277435507214243,-0.181348660915858,-0.408576225945835,-0.0588552254919259,0
1895,NA,-0.354585196767249,-0.675040817568001,-0.504124579879286,NA,-0.26100435862996,-0.198973743850768,-0.752042773052349,NA,0.157972428168959,-0.189060828974927,-0.182446016270713,-0.340346302985907,0.0422462323292687,-0.0247179931537516
1896,NA,-0.289751088602855,-0.675040817568001,-0.411765465898143,NA,-0.0546288192481314,-0.176939853993479,-0.513848195577317,NA,0.0401680990464764,-0.0573657303145753,-0.173495903819473,-0.274882209442629,0.130179382205881,-0.0483188625410488
1897,NA,-0.242739912269666,-0.437649677504145,-0.296724692031551,NA,0.217042076629032,-0.127971540296959,-0.219564736915241,NA,-0.16519665119231,0.0566824366573312,-0.128851950527945,-0.201615455936457,0.145316519671681,-0.012043207445051
1898,NA,-0.242739912269666,-0.23171845268787,-0.249827780453637,NA,0.513992407567873,-0.0545169856875685,-0.120859511604359,1.12874822312177,-0.303635706729672,0.177930999687133,-0.107054500188426,-0.101107931966319,0.20574517141634,0.0521823366491049
1899,NA,-0.242739912269666,-0.254992046321341,-0.260407924938952,NA,0.283964247937674,-0.076262912877339,-0.115122756597451,1.1306744146288,-0.34279552081917,0.13721939173946,-0.114842589775866,-0.134733320143786,0.206759256892685,0.068571027766587
1900,NA,-0.12305692943405,-0.0792571097041021,-0.346214107688819,NA,0.182826296617407,-0.00780990329043644,-0.0832259947788333,1.17792360480507,-0.404465950704267,0.0752493438571233,-0.0756126142050466,-0.0875654676183656,0.232720555846083,0.0887749692663642
1901,NA,0.0176623388389691,-0.0717111957276812,-0.399741409084797,NA,-0.0343148241621587,-0.0622591944039556,-0.111996221603046,1.14959094500429,-0.470899971592891,0.00442643199159576,-0.117060962672149,-0.138071014566864,0.211123033678203,0.0375895724657442
1902,NA,0.0342876478454764,0.13169185635176,-0.402301117490832,NA,0.0413381127788628,-0.112967557473021,-0.158571173343244,1.1376568588418,-0.482618312713511,-0.0331982399369657,-0.109083808715535,-0.158606023315221,0.169538193711285,0.0786718477640355
1903,NA,0.0887709651850856,0.313162936150394,-0.321191621508751,NA,0.159830252452991,-0.109350472381167,-0.145124342899848,1.05559729638803,-0.462502976493221,-0.018079792641728,-0.13793008169978,-0.11653780273942,0.162322779026452,0.0888980455529661
1904,NA,0.0897641855955737,0.282412640089666,-0.301981228852416,NA,0.0763820281333547,-0.175928257400778,-0.2295748360012,0.827806884665267,-0.42387825981533,-0.117204739084444,-0.20273734174269,-0.150557863488195,0.0843682214517474,0.0473376145790623
1905,NA,0.133244851293485,0.157573054190884,-0.249090682893067,NA,-0.051460354618159,-0.189492346291287,-0.269938101248513,0.867473821760165,-0.413673620968032,-0.157857444963768,-0.267287047102145,-0.197607195828256,-0.00294065094444537,0.0472685503406631
1906,NA,0.0541609106623247,0.171575596754245,-0.285535688042868,NA,-0.337290413079089,-0.209204300774562,-0.296779219278914,0.721161317003119,-0.368353181902525,-0.244794516029912,-0.289018982843453,-0.246799700602313,-0.101080005938923,0.0126049467575104
1907,NA,0.00420951596859694,0.0411449746889934,-0.288453711551765,NA,-0.50170786662662,-0.209279355981774,-0.283598623328693,0.47829186735757,-0.24743811762605,-0.251921546276362,-0.317171597934313,-0.24919146880576,-0.112965418304313,-0.02447917196386
1908,NA,0.0362505576834528,0.04505959620442,-0.288677880410931,NA,-0.586537262412138,-0.217810326763296,-0.310485296610761,0.272911442959602,-0.172288377567919,-0.296980684634736,-0.320985231899365,-0.294647686180314,-0.127418913549263,-0.061984108709563
1909,NA,0.00213238574608541,0.175817143591982,-0.296292175335982,-3.01705034541819,-0.506905046962041,-0.1984743273645,-0.341851716389847,0.838830280912668,-0.160689888733794,-0.352663366658741,-0.328831478682965,-0.267109249092585,-0.122091669016555,-0.0352681552957806
1910,NA,-0.0168122503196193,0.111041775057092,-0.202344547811646,-1.14903485852807,-0.343401999746065,-0.190534296673595,-0.378642788564978,0.760316204453111,-0.100032960129622,-0.314596778175093,-0.360801467943426,-0.24919146880576,-0.108820835427799,-0.00881703882394503
1911,NA,-0.0626937442891668,0.0313458060552487,-0.149685331060053,-1.0113773572502,-0.315199017569684,-0.122849816295945,-0.39177162185902,0.843382792821295,-0.0201281424171206,-0.294400484711151,-0.362546898103641,-0.186948341196995,-0.0969946022988126,0.030094928679653
1912,NA,-0.0251913550402542,-0.0679752801766279,-0.0946296477993186,-0.903310753967382,-0.29290288580701,-0.121430579840818,-0.363073112044002,0.584343792169038,-0.0152801282630836,-0.256987136638188,-0.345544447597474,-0.0941212116232042,-0.0499079922125487,0.0766578434689048
1913,NA,-0.0251913550402542,-0.0687893686753674,-0.0807041472035655,-0.737917222604171,-0.363896694684849,-0.082009473505123,-0.354001319383568,0.584343792169038,-0.0152600177676184,-0.245850594933657,-0.319981512729859,-0.0718410981109953,-0.0499646263434718,0.164584724713644
1914,NA,-0.094317632859047,-0.178852358555956,-0.0608041651441137,-0.595978611506093,-0.440911868163124,-0.00936536213389186,-0.338893577632742,0.149966367661917,-0.067434018515105,-0.215130341681039,-0.300730726101764,-0.034381118149058,-0.00288479366879162,0.234740443701294
1915,NA,-0.136326528355107,-0.205005505113045,0.00466206799931491,-0.422202441755733,-0.440911868163124,-0.0094537100681324,-0.28719905451122,-0.723750297043028,-0.0845086536552808,-0.207989665407127,-0.233871967512139,0.0275985366273741,0.0175244542714925,0.247564815644737
1916,NA,-0.107424281255431,-0.0989376007193007,0.0432349195830011,-0.34880133847865,-0.393134408722214,-0.0441173136512854,-0.321522238193221,-2.43552460445127,-0.159151093334942,-0.203022756220548,-0.216947648554482,0.00828858403675355,0.0386386339146602,0.288381927055104
1917,NA,-0.165987393368607,0.0356175362589482,-0.0358517352010564,-0.380317765342477,-0.277386144491659,-0.0409660769619079,-0.320802821383664,-3.72567314385643,-0.152601031149876,-0.209694799588081,-0.20269559070906,0.0138143067279227,0.0148914798233663,0.289646875045253
1918,NA,-0.234743465652245,-0.178087681294741,-0.0621430076818309,-0.403602526485894,-0.305508425355534,-0.0724784438556831,-0.30476848985489,-11.4391581049844,-0.228236890047403,-0.194115923179146,-0.233135498456198,0.0336758650302257,-0.0506310313994467,0.289646875045253
1919,NA,-0.230262372248002,-0.383043770710977,-0.0389829720222339,-0.390357606470786,-0.288944699474297,-0.122898230885724,-0.265049707312742,-12.7550156242231,-0.228022481661248,-0.179786094608155,-0.241006423487783,0.0337081471899801,-0.0474279583808356,0.252895981222307
1920,NA,-0.227932165314447,-0.430118148330281,-0.0510368124928559,-0.357703851002444,-0.299696659481611,-0.187673651722929,-0.226702198839004,NA,-0.228022481661248,-0.239388005861439,-0.23804889783768,-0.0110620394539386,-0.0849085020652272,0.196112116063023
1921,NA,-0.205253816380706,-0.35912512384767,-0.065618758919386,-0.364026383448478,-0.288944699474297,-0.218005036784573,-0.210220260002381,NA,-0.228022481661248,-0.235110989164019,-0.270454170046551,-0.0408108930785684,-0.149807364278747,0.100014165478753
1922,NA,-0.235351719998709,-0.268797235017721,-0.0510368124928559,-0.445006803952107,-0.187375175239531,-0.189671705346256,-0.167297258452444,NA,-0.175125445022032,-0.279081896700517,-0.294256166051909,-0.0734117004106461,-0.194634771384451,-0.0554065574367122
1923,NA,-0.286707699550441,-0.291288994570631,-0.065618758919386,-0.439561096122701,0,-0.190774145972762,-0.167838133634826,-14.7700350913544,-0.100362584486428,-0.256946105139358,-0.32667745520513,-0.0299084705376705,-0.179872189467309,-0.139603292868159
1924,NA,-0.27551166858604,-0.256987063669372,-0.0753400565370728,-0.473748719116296,0.0894886809619362,-0.193953715072308,-0.0709826725356395,-14.6395373621154,-0.0211094935657474,-0.295626163977541,-0.309389532710326,-0.0299084705376705,-0.205982668583532,-0.186558492118733
1925,NA,-0.302928981292124,-0.271501100122403,-0.149840221552029,-0.503532525344393,0.00436852479950259,-0.193953715072308,-0.077862063184208,-4.37634096648393,-0.0106393362517969,-0.328780500124555,-0.310113766054211,-0.0378181486963932,-0.233373661618097,-0.222831822519136
1926,-27.8612560315689,-0.342949895784216,-0.387912863496492,-0.171981540501258,-0.492845473842574,0.0591946667276528,-0.163485576123565,-0.00987874926649631,-1.13443590775039,0.0738821240503092,-0.325414608908442,-0.317203751742913,-0.0630737564607629,-0.2332084206392,-0.222953796497238
1927,-2.70447375073245,-0.313353955057174,-0.616948264237307,-0.118759771131561,-0.455536322799195,-0.0652576343712006,-0.196858896183109,-0.0399824668482316,-0.557859089140613,0.0285046220559422,-0.361338442421481,-0.346590383131964,-0.112002516038636,-0.214113204307913,-0.222953796497238
1928,-2.55102843154196,-0.300083077452225,-0.725010229281496,-0.0826775000564748,-0.426149650052743,-0.0692904095289714,-0.198568133152508,-0.053871113227091,-0.36046325940453,0.142834326996948,-0.377248437505221,-0.339196719253884,-0.111982340230793,-0.158031814377823,-0.245499686030667
1929,-1.80470913754098,-0.30925460258936,-0.666036509215561,-0.0825152436484712,-0.395853041854123,-0.304414213833742,-0.173273744174392,-0.137320509173315,-0.433077038694244,0.0879743224814604,-0.373342429311942,-0.329732082689616,-0.120176170003778,-0.182935184830137,-0.256033173911747
1930,-1.95454491919124,-0.432049908917988,-0.660724673253067,-0.0606172588785829,-0.392866755131319,-0.382287617372606,-0.146880327085267,-0.237331676353712,-0.654139206497985,0.037703281063483,-0.413708465324091,-0.333143936381678,-0.103087401511459,-0.173715361068705,-0.255074269412462
1931,-2.67087989947722,-0.488290951658497,-0.652392825458595,-0.0229943639836731,-0.298068952378898,-0.32093281458441,-0.135643709561782,-0.146802455506827,-0.669327410781253,-0.0942582026587075,-0.284084303555239,-0.24219985777963,-0.0731659660460474,-0.091054640281834,-0.192308136722828
1932,-3.32833988796662,-0.577312641361514,-0.656920773028477,-0.0378341082515662,-0.250803250531903,-0.498394673426155,-0.152691154827829,-0.151035363718501,-0.721381076298634,-0.258098699606237,-0.354491896980127,-0.172011488448488,-0.0405161817217261,-0.0704830239622793,-0.190201098561514
1933,-3.33519591415621,-0.591880910426555,-0.632686068270508,0.00255492933151918,-0.275552876016656,-0.612035363688079,-0.184421378360017,-0.199092070356206,-0.817748936351776,-0.392365728131245,-0.380529917710401,-0.138573364758887,-0.0839265400164291,-0.112187505162794,-0.251183844558061
1934,-3.40552405872232,-0.561801777316431,-0.585154450656196,0.100396901690239,-0.181221735725425,-0.630714379754349,-0.181031535575104,-0.221820867080045,-0.840855621488164,-0.424668470107659,-0.340127248359009,-0.106621452780622,-0.083668498260075,-0.0823174556815125,-0.324739609502385
1935,-3.3985234618348,-0.514124751988446,-0.586962505046748,0.117253541374461,-0.184595661517617,-0.586403631870009,-0.204875544462458,-0.265459485099784,-0.777286498791577,-0.46415884178383,-0.365114925471663,-0.0939469266091608,-0.103191147854093,-0.058826816040996,-0.383306478227995
1936,-3.22789113216553,-0.482506480908012,-0.55678695879774,0.20174894801681,-0.150964386876143,-0.551343211395357,-0.181236058562944,-0.265805277686188,-0.727013653031159,-0.46415884178383,-0.367149930748687,-0.064284302011201,-0.0404914213801845,-0.0591994423965297,-0.384856793867347
1937,-1.99897342902097,-0.37357783968459,-0.488090523104712,0.223626444188929,-0.114396008778306,-0.475597012965415,-0.149764645724077,-0.24122181692836,-0.648856231678606,-0.436241310097307,-0.258068689971777,-0.0250736789096262,0.00602549518066656,-0.036999651497831,-0.384856793867347
1938,-1.23289066466851,-0.227964657754427,-0.275656337476473,0.211066990620523,-0.125013110179599,-0.39975698980024,-0.067304471078906,-0.219736848596571,-0.61766973965352,-0.395094805604828,-0.108350985573132,0.00869927804499123,0.00605485498631992,-0.0443995817973974,-0.365162875138774
1939,-0.755161760080147,-0.19645373487828,-0.0191782875647484,0.211036317949333,-0.120206008945302,-0.117401892520823,-0.0954385708599047,-0.159432938499472,-0.525879325178428,-0.36521835123505,-0.0294265388173186,0.00893984126917657,0.0121976739675988,-0.0525416254507885,-0.355256965714773
1940,-0.23729243870984,-0.0347281132327668,0.0761689473744263,0.177460166957367,-0.0879308184752921,-0.0170032703231947,-0.098777593467231,-0.09773460663156,-0.320824353871301,-0.283951644529961,0.135934355704597,0.0650539832919757,0.00920310371485795,-0.0381494966577388,-0.342084150740155
1941,0.476514373775428,0.0914393905227869,0.0766155682215579,0.124745257135006,-0.124583389707602,-0.158827461159363,-0.140912090185048,-0.261490221526431,-0.225745285909697,-0.185771977682578,-0.146728833508047,-0.0278474040143957,-0.0543366821879071,-0.0605871534481445,-0.317067070862376
1942,0.906950144939573,0.387411577868882,0.1546835642767,-0.00519881086405297,-0.0174930067283635,-0.00362653427506968,-0.115911558055443,-0.328187298915622,-0.157406490274198,-0.0543600382967674,0.0169917944630748,-0.0533478406941064,-0.0541944335027292,-0.0267046476604171,-0.187573597920212
1943,0.838453013037481,0.590431699239512,0.190610941739092,-0.198615794642999,0.0181827464693709,0.0757035101857317,-0.115465743036144,-0.360043415237155,-0.10884212582186,0.0480528393192493,-0.0728849107621672,-0.105259662519465,-0.0993564614216702,-1.73635896533765e-16,-0.11327129058636
1944,0.838453013037481,0.739821996097059,0.190610941739092,-0.266886724956269,-0.0406562433471328,0.0774053971940907,-0.117122625653709,-0.409947833822636,-0.10931835790694,0.00904702864780201,-0.109327366143251,-0.105259662519465,-0.141507687479349,-1.74967343572951e-16,0.0848949998642198
1945,0.856830065378028,0.739821996097059,0.330583461766172,-0.273365943854786,0,0.162958730934928,-0.054807382517441,-0.362365878903522,-0.0333635803117214,0.12365305251157,0.0128531481634524,-0.105259662519465,-0.0888003410273158,0.0157596572663428,0.256261873460266
1946,0.856830065378028,0.678679682370029,0.37703281063483,-0.326788335427462,0,0.118624370312925,-0.118474724554915,-0.370884721150665,0.0121772323068705,0.126882844458185,-0.0267730039866192,-0.122802939606042,-0.108673364375814,0.0315193145326857,0.268589593179479
1947,0.503758865292924,0.435933970152015,0.410313512738124,-0.375387410926808,-0.00885099223304307,0.0312636264135254,-0.117122625653709,-0.370884721150665,-0.0207585995443009,0.082961859838044,-0.176429912989947,-0.219290963582218,-0.21978853587218,-0.0232271692849882,0.238183224140292
1948,0.40516677606151,0.143088795478523,0.363656790402996,-0.375387410926808,0.00297468392839801,0.00770263259463651,-0.173436519676902,-0.370884721150665,-0.0206818514959077,-0.102116686644874,-0.315573221600564,-0.263149156298662,-0.255918158207333,-0.0696289871900902,0.238183224140292
1949,0.481317272141287,0.176401558613547,0.197827651411448,-0.340629317322474,0.00297829596467326,-0.0720194705497358,-0.138590127891854,-0.326687625213544,0.0212313692892773,-0.0136595301387308,-0.298731997233661,-0.247990402311231,-0.184099342586276,0.0356182706581987,0.238183224140292
1950,0.598828573812021,0.260402300810474,0.196163155536499,-0.326881134573399,0.0327612556114064,0.0176439839560043,-0.105369122727193,-0.238189713287363,0.123812086162931,-0.082462685018045,-0.298731997233661,-0.205544471104405,-0.097310737008465,0.0957358892792772,0.24325095231349
1951,0.663108000723204,0.148443864782047,0.140905928624809,-0.310653958101157,0.0545135810786953,0.21522627076648,-0.0999881960853579,-0.127857347110188,0.243111372114295,-0.0684424618739682,-0.204029932015156,-0.154932573785542,-0.107129201219695,0.104336786239052,0.138022084717125
1952,0.860262404927547,0.0270765113535827,0.0764041909660794,-0.210527236353275,0.00298547814199052,0.252672096058346,-0.101902757737325,-0.0418646044297645,0.278207855805646,-0.0300688976814464,-0.214394427626503,-0.15783904933991,-0.0729111601071574,0.0951118618962723,-0.036354362852037
