"rt","rc","rs","rrs","disturb_year","tree","site"
0.83091422450105,0.853305318711633,0.709023527159898,-0.121890697341152,"2005","SJ19","SJ"
0.713746756258055,0.996023830070472,0.710908777868523,-0.00283797838953158,"2005","SJ20","SJ"
0.795854251126496,1.31907653592544,1.04979266867747,0.253938417550976,"2012","SJ01","SJ"
0.850248044935146,1.1189901973213,0.951419227574031,0.101171182638885,"2012","SJ02","SJ"
0.649058970595509,1.33488443552759,0.866418717587507,0.217359746991998,"2012","SJ03","SJ"
0.651900247528201,1.37741670435288,0.897938290517122,0.246038042988921,"2012","SJ04","SJ"
0.386801469109593,1.77989708924563,0.688466808984099,0.301665339874506,"2012","SJ05","SJ"
0.817748617280608,1.1131187069807,0.910251283502646,0.0925026662220378,"2012","SJ06","SJ"
0.929156161843285,0.983791520287533,0.914095953044334,-0.0150602087989505,"2012","SJ07","SJ"
0.581494684896421,1.63158503878565,0.948758028010374,0.367263343113953,"2012","SJ08","SJ"
1.13124848477453,1.39560620643938,1.57877740637648,0.447528921601949,"2012","SJ09","SJ"
0.520352440256527,1.83217115270824,0.953374730279349,0.433022290022822,"2012","SJ10","SJ"
0.949437892058994,1.38153878439373,1.31168527125253,0.362247379193533,"2012","SJ11","SJ"
0.569321313261705,1.82212853447495,1.03737661017891,0.468055296917201,"2012","SJ12","SJ"
0.574933881683468,1.72174171720591,0.989887648729554,0.414953767046086,"2012","SJ13","SJ"
0.928720127035504,1.56285741784958,1.45145713964364,0.522737012608135,"2012","SJ14","SJ"
0.832582778680921,1.54135380571698,1.28330463449426,0.450721855813339,"2012","SJ15","SJ"
0.671754406696708,1.44686161268933,0.971935664204366,0.300181257507657,"2012","SJ16","SJ"
0.941501670349864,1.15953331676559,1.09170255456112,0.150200884211256,"2012","SJ17","SJ"
0.840724859681023,1.01627612320443,0.854408601078215,0.0136837413971921,"2012","SJ18","SJ"
0.837956481748732,1.69099498734027,1.4169802102464,0.579023728497664,"2012","SJ19","SJ"
0.884908434792945,1.68373580737639,1.48995201791027,0.60504358311733,"2012","SJ20","SJ"
0.626590925653222,1.67954700744708,1.05238891407437,0.425797988421144,"1995","CA01","caL"
0.498187935742319,2.21007542336607,1.10103291300157,0.602844977259253,"1995","CA02","caL"
0.527924655693355,2.22289377036338,1.17352042836199,0.645595772668637,"1995","CA03","caL"
0.539706469346804,2.05090801741006,1.10688832503144,0.567181855684635,"1995","CA04","caL"
0.711893212598342,1.23276576612094,0.877597581625096,0.165704369026753,"1995","CA05","caL"
0.45490874228512,2.15616506790171,0.980858339198277,0.525949596913157,"1995","CA06","caL"
0.593266055648298,1.32467211377647,0.785882999967462,0.192616944319164,"1995","CA07","caL"
0.700411552181642,1.61652182973916,1.13223056390312,0.431819011721474,"1995","CA08","caL"
0.866762390216271,1.22897410514372,1.06522853288827,0.198466142672,"1995","CA09","caL"
0.426972410384621,2.16868980628889,0.925970713967724,0.498998303583103,"1995","CA10","caL"
0.528491839455764,1.67925596526092,0.887473073997808,0.358981234542043,"1995","CA26","caL"
0.6500614574066,1.44215412359021,0.937488811385992,0.287427353979392,"1995","CA27","caL"
0.703436105061528,1.43608256017959,1.01019232267952,0.306756217617993,"1995","CA28","caL"
0.606941037751689,2.13033597488295,1.29298832735522,0.686047289603527,"1995","CA29","caL"
0.550013130713842,1.52257666244796,0.837437156864837,0.287424026150995,"1995","CA30","caL"
0.838529867548796,0.989063918830127,0.82935963685392,-0.00917023069487607,"2005","CA01","caL"
0.977947128444496,0.664941415443042,0.650277547816342,-0.327669580628154,"2005","CA02","caL"
0.664168042828869,0.816747820433262,0.542457801381904,-0.121710241446965,"2005","CA03","caL"
1.01160982835416,0.797910205224687,0.807173805749381,-0.204436022604783,"2005","CA04","caL"
1.03227624829303,1.05083881445597,1.0847559489473,0.0524797006542696,"2005","CA05","caL"
0.984968031325794,0.633592802925297,0.624068655759521,-0.360899375566273,"2005","CA06","caL"
1.09830206951609,1.05221231178327,1.15564695960188,0.0573448900857879,"2005","CA07","caL"
0.885936483808685,0.745319382195164,0.660305632776445,-0.22563085103224,"2005","CA08","caL"
1.11887823539506,0.822499057555956,0.920276294132312,-0.198601941262753,"2005","CA09","caL"
0.77588511112028,1.02117872140903,0.792317365734111,0.0164322546138315,"2005","CA10","caL"
0.648345877721313,0.831244727199424,0.538934092257324,-0.109411785463989,"2005","CA26","caL"
0.893368686369919,0.872303027115216,0.779288209450424,-0.114080476919495,"2005","CA27","caL"
0.95495464499533,0.749978044979918,0.716195017698088,-0.238759627297241,"2005","CA28","caL"
0.85583278608536,0.83417519131546,0.713914478066798,-0.141918308018562,"2005","CA29","caL"
0.755491240220379,0.710698319666139,0.536926354947111,-0.218564885273268,"2005","CA30","caL"
0.970069096909853,0.696345403467731,0.675503156679269,-0.294565940230584,"2012","CA01","caL"
0.961918944227861,1.06563687878617,1.02505630137226,0.0631373571444032,"2012","CA02","caL"
0.967487866382261,0.841417009408541,0.814060747170412,-0.153427119211848,"2012","CA03","caL"
0.89458775691121,0.991146931059794,0.886667909826211,-0.00791984708499881,"2012","CA04","caL"
0.884350209799777,0.958555943625541,0.84769914985007,-0.0366510599497063,"2012","CA05","caL"
0.955170826014311,0.968024407248542,0.924628672673604,-0.0305421533407069,"2012","CA06","caL"
0.920890294038095,0.968036361711429,0.891455289776005,-0.0294350042620895,"2012","CA07","caL"
0.919489967332408,0.923516691736558,0.849164332715782,-0.0703256346166263,"2012","CA08","caL"
1.14433898410875,0.824428367158964,0.943425520145126,-0.200913463963626,"2012","CA09","caL"
0.912888861635954,1.25208138703777,1.14301115208848,0.230122290452526,"2012","CA10","caL"
0.861922264367356,0.933258038622077,0.804395881888178,-0.0575263824791782,"2012","CA26","caL"
0.902854217276629,1.01448142991559,0.915928837348115,0.0130746200714865,"2012","CA27","caL"
0.960739269160756,0.920378405988372,0.88424367712061,-0.0764955920401462,"2012","CA28","caL"
0.930173606855701,0.889386486644549,0.82728383617088,-0.102889770684822,"2012","CA29","caL"
0.72897301746713,1.15799451646918,0.844146756880926,0.115173739413795,"2012","CA30","caL"
0.417685735412936,2.699906781252,1.12771254947361,0.710026814060677,"1995","CA11","caH"
0.641659125877744,3.05707979055573,1.9616031461465,1.31994402026876,"1995","CA12","caH"
0.518608730426666,3.99848069884515,2.07364699886361,1.55503826843695,"1995","CA13","caH"
0.419246202336062,2.15356241760823,0.902872865075921,0.483626662739859,"1995","CA14","caH"
0.533466088987201,1.70233485903969,0.908137919398479,0.374671830411278,"1995","CA15","caH"
0.443216009711737,3.05999601136565,1.35623922189131,0.913023212179577,"1995","CA16","caH"
0.724511427939261,1.36278844362289,0.987355801268344,0.262844373329083,"1995","CA17","caH"
0.478742354751047,1.98794421695405,0.95171309553831,0.472970740787263,"1995","CA18","caH"
0.577159036392448,1.95964318475792,1.13102577218791,0.553866735795463,"1995","CA19","caH"
0.511115891969735,1.63616325311427,0.836269040523606,0.325153148553871,"1995","CA20","caH"
0.4375855571617,2.52584654221399,1.10527396647966,0.667688409317962,"1995","CA21","caH"
0.699343982277625,1.53853152979766,1.07596276690838,0.376618784630759,"1995","CA22","caH"
0.484779397675763,2.65923793525664,1.28914376453026,0.804364366854493,"1995","CA23","caH"
0.516956834783073,2.00627059569504,1.03715529686886,0.520198462085787,"1995","CA24","caH"
0.623544657939835,2.25665477381248,1.4071250290252,0.783580371085362,"1995","CA25","caH"
0.816635324611495,1.02475285406791,0.836849379628303,0.0202140550168076,"2005","CA11","caH"
0.645765488448059,1.04660213187621,0.675859536901822,0.0300940484537625,"2005","CA12","caH"
0.600782717266707,0.781540977835554,0.469536312319323,-0.131246404947384,"2005","CA13","caH"
0.895805153688017,0.79471036143115,0.711905637459291,-0.183899516228726,"2005","CA14","caH"
1.06656776937142,0.869466468122158,0.9273449114483,-0.139222857923123,"2005","CA15","caH"
0.917101596569734,0.572232634237176,0.524795462468218,-0.392306134101515,"2005","CA16","caH"
0.955021020220436,1.01065015975384,0.965192146654057,0.0101711264336218,"2005","CA17","caH"
0.758058911001625,0.989570023051024,0.750152374033913,-0.00790653696771297,"2005","CA18","caH"
0.994186988271111,0.888351660162131,0.88318766154223,-0.110999326728881,"2005","CA19","caH"
1.05937375147446,0.714958903362778,0.757408695605492,-0.301965055868968,"2005","CA20","caH"
0.860671454715914,1.11989215559578,0.963859210681561,0.103187755965647,"2005","CA21","caH"
1.13663869647811,0.731814031493244,0.831808146820874,-0.304830549657239,"2005","CA22","caH"
0.750396936034405,0.903217331127933,0.677771517851574,-0.0726254181828312,"2005","CA23","caH"
0.907526307845592,1.05452773959056,0.957011666031378,0.0494853581857854,"2005","CA24","caH"
0.903881378733759,0.752819428982692,0.680459463406437,-0.223421915327322,"2005","CA25","caH"
0.760003880557891,1.05358327010037,0.800727373767153,0.0407234932092612,"2012","CA11","caH"
0.614362737285113,1.12302837911506,0.689946789041991,0.0755840517568781,"2012","CA12","caH"
0.545108992245857,1.05810055718835,0.576780128423723,0.0316711361778661,"2012","CA13","caH"
0.769886249931546,1.04178256169994,0.802054069671244,0.0321678197396974,"2012","CA14","caH"
0.985628059071463,0.650201942143413,0.640857278239308,-0.344770780832155,"2012","CA15","caH"
0.750951418406887,0.956418994000666,0.718224200136088,-0.0327272182707988,"2012","CA16","caH"
0.792197164423464,1.23290175651349,0.976701275522691,0.184504111099227,"2012","CA17","caH"
0.69066892160728,1.1768083239304,0.812784936027477,0.122116014420197,"2012","CA18","caH"
0.708511522212803,0.961677344010032,0.681359478882113,-0.0271520433306902,"2012","CA19","caH"
0.8415102034086,1.1993928420671,1.00930131449471,0.167791111086106,"2012","CA20","caH"
0.742033617254831,1.25228531431212,0.929237801614127,0.187204184359296,"2012","CA21","caH"
0.883822057098481,1.08701257509817,0.960725690215178,0.076903633116697,"2012","CA22","caH"
0.77973978059771,1.10458585643108,0.861289533344906,0.0815497527471961,"2012","CA23","caH"
0.844771668836969,1.1375031263072,0.9609304143178,0.116158745480831,"2012","CA24","caH"
0.612818113975343,1.26864921716608,0.777451220560012,0.16463310658467,"2012","CA25","caH"
