"disturb","tree","mean_period","sd_period","se_period","disturb_year","site"
"post","CA30",661.734770198413,13.5289877914271,7.81096474324359,1995,"caL"
"pre","CA01",1520.54211270475,107.152842011307,61.8647221796615,1995,"caL"
"pre","CA02",1941.2051390574,597.635314320084,345.044909599927,1995,"caL"
"pre","CA03",761.248777186389,157.066226615053,90.6822282167998,1995,"caL"
"pre","CA04",835.311746387062,70.7285861301556,40.835168241647,1995,"caL"
"pre","CA05",457.853921339797,19.5655928669515,11.296200308589,1995,"caL"
"pre","CA06",2104.56129489436,565.791276654206,326.659745881448,1995,"caL"
"pre","CA07",686.90062535966,147.216983518107,84.9957650634638,1995,"caL"
"pre","CA08",567.951743734365,29.6605141805019,17.1245058464155,1995,"caL"
"pre","CA09",689.237480137296,82.1688495880627,47.4402074286699,1995,"caL"
"pre","CA10",1355.15084753251,348.811094209051,201.386179137924,1995,"caL"
"pre","CA26",755.49228785314,37.6424025821398,21.7328512637427,1995,"caL"
"pre","CA27",684.341126230834,155.136481455194,89.5680893292878,1995,"caL"
"pre","CA28",611.283568803929,170.585403526418,98.4875286457984,1995,"caL"
"pre","CA29",1021.32276947535,211.244982660245,121.96234760385,1995,"caL"
"pre","CA30",790.190362075393,339.995304119562,196.296380356638,1995,"caL"
"dr","CA01",1776.85340088027,NA,NA,2005,"caL"
"dr","CA02",2240.48136616902,NA,NA,2005,"caL"
"dr","CA03",883.095579713558,NA,NA,2005,"caL"
"dr","CA04",1102.04981279761,NA,NA,2005,"caL"
"dr","CA05",488.486249274769,NA,NA,2005,"caL"
"dr","CA06",2996.19319285587,NA,NA,2005,"caL"
"dr","CA07",867.361877151555,NA,NA,2005,"caL"
"dr","CA08",1071.73997709922,NA,NA,2005,"caL"
"dr","CA09",891.668806866298,NA,NA,2005,"caL"
"dr","CA10",1259.45192502599,NA,NA,2005,"caL"
"dr","CA26",812.309460659421,NA,NA,2005,"caL"
"dr","CA27",736.549701089343,NA,NA,2005,"caL"
"dr","CA28",969.914775079551,NA,NA,2005,"caL"
"dr","CA29",1298.36402702841,NA,NA,2005,"caL"
"dr","CA30",886.310881537819,NA,NA,2005,"caL"
"post","CA01",1757.42158786128,204.208316374949,117.899726429837,2005,"caL"
"post","CA02",1489.78885089419,273.665497235258,158.000848496689,2005,"caL"
"post","CA03",721.266389965296,38.2831326286648,22.1027769285818,2005,"caL"
"post","CA04",879.336792297168,163.893482317952,94.6239461346945,2005,"caL"
"post","CA05",513.320311065939,66.4254229713023,38.3507358335161,2005,"caL"
"post","CA06",1898.36644316724,197.860753882883,114.234959516345,2005,"caL"
"post","CA07",912.648845910317,297.901773003852,171.993668835841,2005,"caL"
"post","CA08",798.788577605453,73.0815874932792,42.1936742120499,2005,"caL"
"post","CA09",733.396753299574,102.090098424466,58.9417458069609,2005,"caL"
"post","CA10",1286.12550647418,295.538410164195,170.629180664172,2005,"caL"
"post","CA26",675.227956027352,86.2050840262756,49.7705284680845,2005,"caL"
"post","CA27",642.494533881041,107.467566533889,62.046428467495,2005,"caL"
"post","CA28",727.414786811298,51.9051474613995,29.9674508591662,2005,"caL"
"post","CA29",1083.06306064354,93.3334565513672,53.8860962643301,2005,"caL"
"post","CA30",629.899654210742,10.0960505398564,5.82895749693814,2005,"caL"
"pre","CA01",2119.01026981233,203.286439069075,117.367480319131,2005,"caL"
"pre","CA02",2291.00459626349,338.465395650131,195.413087289976,2005,"caL"
"pre","CA03",1329.62672511646,213.625857762319,123.33694648494,2005,"caL"
"pre","CA04",1089.40204208038,43.6742135547466,25.2153189524781,2005,"caL"
"pre","CA05",473.212718090267,61.8198266009642,35.6916935293227,2005,"caL"
"pre","CA06",3041.91922739148,182.340928550086,105.274584182679,2005,"caL"
"pre","CA07",789.729803143966,86.5941868463605,49.995177086003,2005,"caL"
"pre","CA08",1209.72552399215,99.4008192646186,57.3890897600969,2005,"caL"
"pre","CA09",796.931049920243,65.473615936918,37.8012097859978,2005,"caL"
"pre","CA10",1623.24538385264,343.842284068824,198.517435265911,2005,"caL"
"pre","CA26",1252.89523473856,173.124212252325,99.9533105471218,2005,"caL"
"pre","CA27",824.463306501386,64.5432751927168,37.2640773068951,2005,"caL"
"pre","CA28",1015.66580168244,8.31991845423602,4.8035071591889,2005,"caL"
"pre","CA29",1517.07675627528,114.333148649872,66.010274150301,2005,"caL"
"pre","CA30",1173.15838272232,118.995697405012,68.7021979291907,2005,"caL"
"dr","CA01",2435.71612637813,NA,NA,2012,"caL"
"dr","CA02",2198.54749602893,NA,NA,2012,"caL"
"dr","CA03",1263.98481107934,NA,NA,2012,"caL"
"dr","CA04",1264.9742939057,NA,NA,2012,"caL"
"dr","CA05",640.795125760382,NA,NA,2012,"caL"
"dr","CA06",3450.40280211286,NA,NA,2012,"caL"
"dr","CA07",992.597300687548,NA,NA,2012,"caL"
"dr","CA08",1514.09306402788,NA,NA,2012,"caL"
"dr","CA09",1128.08503951628,NA,NA,2012,"caL"
"dr","CA10",1436.96489661041,NA,NA,2012,"caL"
"dr","CA26",1285.8212021956,NA,NA,2012,"caL"
"dr","CA27",718.515156698203,NA,NA,2012,"caL"
"dr","CA28",926.564443873464,NA,NA,2012,"caL"
"dr","CA29",1491.89801472847,NA,NA,2012,"caL"
"dr","CA30",922.44267431196,NA,NA,2012,"caL"
"post","CA01",1696.09972875564,472.908546836355,273.033876818045,2012,"caL"
"post","CA02",2342.85329153142,13.7148103470369,7.91824944574642,2012,"caL"
"post","CA03",1063.5383196762,38.1854221853442,22.046363777828,2012,"caL"
"post","CA04",1253.77538927416,104.977878430881,60.6090063710252,2012,"caL"
"post","CA05",614.23797644389,53.5442267679785,30.9137737380428,2012,"caL"
"post","CA06",3340.07412728401,506.026878009976,292.154754236245,2012,"caL"
"post","CA07",960.87027960216,69.7798773609618,40.2874309783704,2012,"caL"
"post","CA08",1398.29021747229,153.439425115959,88.5882933950002,2012,"caL"
"post","CA09",930.025307144859,134.448252480435,77.6237347616539,2012,"caL"
"post","CA10",1799.19700087256,325.658764640537,188.019175429175,2012,"caL"
"post","CA26",1200.00297317974,115.925634000163,66.9296959959722,2012,"caL"
"post","CA27",728.920283583217,67.517575193096,38.9812902127648,2012,"caL"
"post","CA28",852.789905897761,29.9519256638918,17.2927523447956,2012,"caL"
"post","CA29",1326.87393375133,40.8211286161588,23.5680895951636,2012,"caL"
"post","CA30",1068.18355861041,157.489822675172,90.9267915161369,2012,"caL"
"pre","CA01",2510.86869392818,341.946960299265,197.423169577355,2012,"caL"
"pre","CA02",2285.58498532714,164.477760875337,94.9612795170829,2012,"caL"
"pre","CA03",1306.46063377082,147.905365124753,85.3932023693658,2012,"caL"
"pre","CA04",1414.03041136326,409.067378598671,236.175161150637,2012,"caL"
"pre","CA05",724.594305128805,104.086843088155,60.0945668760444,2012,"caL"
"pre","CA06",3612.34106836212,1126.21063521427,650.218013405177,2012,"caL"
"pre","CA07",1077.86704574225,219.080009489723,126.485902452957,2012,"caL"
"pre","CA08",1646.66621477177,355.49639330432,205.24593837019,2012,"caL"
"pre","CA09",985.796215266463,136.375300108055,78.7363162282017,2012,"caL"
"pre","CA10",1574.08525506082,256.694160825721,148.202442852135,2012,"caL"
"pre","CA26",1491.80646022571,345.303620791873,199.361138416341,2012,"caL"
"pre","CA27",795.826328269843,80.9484062548863,46.7355841417298,2012,"caL"
"pre","CA28",964.428616187256,169.199351694513,97.6872912475373,2012,"caL"
"pre","CA29",1603.89200868812,274.320596646795,158.379070318286,2012,"caL"
"pre","CA30",1265.40029906327,355.599401482995,205.305410169877,2012,"caL"
"dr","CA11",4360.80859799039,NA,NA,1995,"caH"
"dr","CA12",979.796076044496,NA,NA,1995,"caH"
"dr","CA13",703.939247258988,NA,NA,1995,"caH"
"dr","CA14",769.692149032805,NA,NA,1995,"caH"
"dr","CA15",1678.66163262425,NA,NA,1995,"caH"
"dr","CA16",697.96790084163,NA,NA,1995,"caH"
"dr","CA17",632.024880428495,NA,NA,1995,"caH"
"dr","CA18",584.564798653841,NA,NA,1995,"caH"
"dr","CA19",923.900457851159,NA,NA,1995,"caH"
"dr","CA20",591.128337968216,NA,NA,1995,"caH"
"dr","CA21",298.726395365495,NA,NA,1995,"caH"
"dr","CA22",412.700944286461,NA,NA,1995,"caH"
"dr","CA23",638.337993584278,NA,NA,1995,"caH"
"dr","CA24",631.935123762661,NA,NA,1995,"caH"
"dr","CA25",980.505801271607,NA,NA,1995,"caH"
"post","CA11",11773.7767054563,3662.50362919352,2114.54745622286,1995,"caH"
"post","CA12",2995.31478294143,398.128670005742,229.859694799923,1995,"caH"
"post","CA13",2814.68749332465,1265.88666585381,730.860007294254,1995,"caH"
"post","CA14",1657.58008528516,467.315254841714,269.804588179282,1995,"caH"
"post","CA15",2857.64421374872,547.821403968664,316.284835049147,1995,"caH"
"post","CA16",2135.77899263664,707.923622678227,408.719894118969,1995,"caH"
"post","CA17",861.316203130093,194.823619365701,112.481469085284,1995,"caH"
"post","CA18",1162.08221091881,62.045836867678,35.8221806176495,1995,"caH"
"post","CA19",1810.51523562275,211.922577106375,122.353556939725,1995,"caH"
"post","CA20",967.18246445811,52.9841285523107,30.5904008824543,1995,"caH"
"post","CA21",754.537032801984,117.931374876018,68.0877110305715,1995,"caH"
"post","CA22",634.953415161988,116.063404320881,67.0092377277253,1995,"caH"
"post","CA23",1697.49260805493,502.896608217659,290.347492129015,1995,"caH"
"post","CA24",1267.83285719194,299.453390465981,172.88949559528,1995,"caH"
"post","CA25",2212.6630971904,569.01699222096,328.522113632242,1995,"caH"
"pre","CA11",10440.4058560419,4288.2918252327,2475.84643966177,1995,"caH"
"pre","CA12",1526.97286850585,241.402290035254,139.373677134846,1995,"caH"
"pre","CA13",1357.36096590555,542.167671632625,313.020651163009,1995,"caH"
"pre","CA14",1835.89533964539,211.333365602083,122.013375519112,1995,"caH"
"pre","CA15",3146.70729270014,596.727593968563,344.520837010628,1995,"caH"
"pre","CA16",1574.78043560651,626.24043998349,361.560086601898,1995,"caH"
"pre","CA17",872.346323406069,219.565213594645,126.766035173546,1995,"caH"
"pre","CA18",1221.0425771871,247.908619084015,143.130107962584,1995,"caH"
"pre","CA19",1600.77274996166,246.8690750335,142.529926925185,1995,"caH"
"pre","CA20",1156.54462570148,290.509828714672,167.725927810648,1995,"caH"
"pre","CA21",682.669687050725,87.3599178755497,50.4372721018322,1995,"caH"
"pre","CA22",590.125824694131,108.242296443286,62.4937189892347,1995,"caH"
"pre","CA23",1316.75973988321,335.255349577801,193.559766326005,1995,"caH"
"pre","CA24",1222.41371279642,192.07867346912,110.896673832983,1995,"caH"
"pre","CA25",1572.47085479195,316.032347312539,182.461360793523,1995,"caH"
"dr","CA11",9266.08684159861,NA,NA,2005,"caH"
"dr","CA12",2118.06772227689,NA,NA,2005,"caH"
"dr","CA13",1871.94351051786,NA,NA,2005,"caH"
"dr","CA14",1640.09428245528,NA,NA,2005,"caH"
"dr","CA15",4052.41466225921,NA,NA,2005,"caH"
"dr","CA16",2403.02524926214,NA,NA,2005,"caH"
"dr","CA17",939.304635366812,NA,NA,2005,"caH"
"dr","CA18",1276.29504694004,NA,NA,2005,"caH"
"dr","CA19",3117.12542609126,NA,NA,2005,"caH"
"dr","CA20",1657.85656184789,NA,NA,2005,"caH"
"dr","CA21",810.231118512655,NA,NA,2005,"caH"
"dr","CA22",844.256471042693,NA,NA,2005,"caH"
"dr","CA23",1428.31210560929,NA,NA,2005,"caH"
"dr","CA24",1470.0832271758,NA,NA,2005,"caH"
"dr","CA25",2040.36957440717,NA,NA,2005,"caH"
"post","CA11",9495.44893696927,476.439368020167,275.072397378979,2005,"caH"
"post","CA12",2216.77419359319,329.488013138554,190.229993080299,2005,"caH"
"post","CA13",1463.00056166305,360.247737239532,207.989128070198,2005,"caH"
"post","CA14",1303.3999199912,287.632421746301,166.064656122891,2005,"caH"
"post","CA15",3523.43866376096,195.814539739321,113.05357722974,2005,"caH"
"post","CA16",1375.08946852372,166.847313824261,96.3293415500032,2005,"caH"
"post","CA17",949.30837979099,125.011389054599,72.175359122442,2005,"caH"
"post","CA18",1262.98331902037,60.74010091642,35.0683136147001,2005,"caH"
"post","CA19",2769.10354720176,159.007095366088,91.8027893126714,2005,"caH"
"post","CA20",1185.29930939155,128.982688656516,74.4681900166412,2005,"caH"
"post","CA21",907.371473841917,166.557533902573,96.1620370342109,2005,"caH"
"post","CA22",617.838731688013,76.1293827560015,43.9533196274175,2005,"caH"
"post","CA23",1290.07624804614,143.61220426404,82.9145447907592,2005,"caH"
"post","CA24",1550.24354256369,177.945127099882,102.736667032099,2005,"caH"
