"id","cli_estacion_id","cli_variable_id","valor","fecha","created_at","updated_at","cli_validacione_id"
62121379,129,130,"0","1951-01-21 07:00:00","2012-02-08 14:40:17.200903","2012-02-08 14:40:17.200903",3
62121380,129,130,"0","1951-01-22 07:00:00","2012-02-08 14:40:17.20495","2012-02-08 14:40:17.20495",3
62121381,129,130,"0","1951-01-23 07:00:00","2012-02-08 14:40:17.20893","2012-02-08 14:40:17.20893",3
62121382,129,130,"0","1951-01-24 07:00:00","2012-02-08 14:40:17.212899","2012-02-08 14:40:17.212899",3
62121383,129,130,"0","1951-01-25 07:00:00","2012-02-08 14:40:17.216827","2012-02-08 14:40:17.216827",3
62121384,129,130,"0","1951-01-26 07:00:00","2012-02-08 14:40:17.220779","2012-02-08 14:40:17.220779",3
62121385,129,130,"0","1951-01-27 07:00:00","2012-02-08 14:40:17.224765","2012-02-08 14:40:17.224765",3
62121386,129,130,"0","1951-01-28 07:00:00","2012-02-08 14:40:17.22865","2012-02-08 14:40:17.22865",3
62121387,129,130,"34","1951-01-29 07:00:00","2012-02-08 14:40:17.232568","2012-02-08 14:40:17.232568",3
62121388,129,130,"0","1951-01-30 07:00:00","2012-02-08 14:40:17.236457","2012-02-08 14:40:17.236457",3
62121389,129,130,"0","1951-01-31 07:00:00","2012-02-08 14:40:17.240316","2012-02-08 14:40:17.240316",3
62121390,129,130,"0","1951-02-01 07:00:00","2012-02-08 14:40:17.2442","2012-02-08 14:40:17.2442",3
62121391,129,130,"0","1951-02-02 07:00:00","2012-02-08 14:40:17.248012","2012-02-08 14:40:17.248012",3
62121392,129,130,"0","1951-02-03 07:00:00","2012-02-08 14:40:17.251838","2012-02-08 14:40:17.251838",3
62121393,129,130,"0","1951-02-04 07:00:00","2012-02-08 14:40:17.255772","2012-02-08 14:40:17.255772",3
62121394,129,130,"0","1951-02-05 07:00:00","2012-02-08 14:40:17.259588","2012-02-08 14:40:17.259588",3
62121395,129,130,"33","1951-02-06 07:00:00","2012-02-08 14:40:17.263391","2012-02-08 14:40:17.263391",3
62121396,129,130,"0","1951-02-07 07:00:00","2012-02-08 14:40:17.267169","2012-02-08 14:40:17.267169",3
62121397,129,130,"0","1951-02-08 07:00:00","2012-02-08 14:40:17.270896","2012-02-08 14:40:17.270896",3
62121398,129,130,"0","1951-02-09 07:00:00","2012-02-08 14:40:17.274664","2012-02-08 14:40:17.274664",3
62121399,129,130,"0","1951-02-10 07:00:00","2012-02-08 14:40:17.2784","2012-02-08 14:40:17.2784",3
62121400,129,130,"22","1951-02-11 07:00:00","2012-02-08 14:40:17.282213","2012-02-08 14:40:17.282213",3
62121401,129,130,"15","1951-02-12 07:00:00","2012-02-08 14:40:17.285977","2012-02-08 14:40:17.285977",3
62121402,129,130,"17","1951-02-13 07:00:00","2012-02-08 14:40:17.289719","2012-02-08 14:40:17.289719",3
62121403,129,130,"0","1951-02-14 07:00:00","2012-02-08 14:40:17.293463","2012-02-08 14:40:17.293463",3
62121404,129,130,"0","1951-02-15 07:00:00","2012-02-08 14:40:17.297227","2012-02-08 14:40:17.297227",3
62121405,129,130,"0","1951-02-16 07:00:00","2012-02-08 14:40:17.300999","2012-02-08 14:40:17.300999",3
62121406,129,130,"0","1951-02-17 07:00:00","2012-02-08 14:40:17.304998","2012-02-08 14:40:17.304998",3
62121407,129,130,"0","1951-02-18 07:00:00","2012-02-08 14:40:17.30874","2012-02-08 14:40:17.30874",3
62121408,129,130,"0","1951-02-19 07:00:00","2012-02-08 14:40:17.312555","2012-02-08 14:40:17.312555",3
62121409,129,130,"0","1951-02-20 07:00:00","2012-02-08 14:40:17.316297","2012-02-08 14:40:17.316297",3
62121410,129,130,"0","1951-02-21 07:00:00","2012-02-08 14:40:17.320015","2012-02-08 14:40:17.320015",3
62121411,129,130,"0","1951-02-22 07:00:00","2012-02-08 14:40:17.323811","2012-02-08 14:40:17.323811",3
62121412,129,130,"0","1951-02-23 07:00:00","2012-02-08 14:40:17.327549","2012-02-08 14:40:17.327549",3
62121413,129,130,"0","1951-02-24 07:00:00","2012-02-08 14:40:17.33129","2012-02-08 14:40:17.33129",3
62121414,129,130,"0","1951-02-25 07:00:00","2012-02-08 14:40:17.33506","2012-02-08 14:40:17.33506",3
62121415,129,130,"0","1951-02-26 07:00:00","2012-02-08 14:40:17.338824","2012-02-08 14:40:17.338824",3
62121416,129,130,"0","1951-02-27 07:00:00","2012-02-08 14:40:17.342618","2012-02-08 14:40:17.342618",3
62121417,129,130,"0","1951-02-28 07:00:00","2012-02-08 14:40:17.346486","2012-02-08 14:40:17.346486",3
62121418,129,130,"0","1951-03-01 07:00:00","2012-02-08 14:40:17.350211","2012-02-08 14:40:17.350211",3
62121419,129,130,"0","1951-03-02 07:00:00","2012-02-08 14:40:17.35395","2012-02-08 14:40:17.35395",3
62121420,129,130,"0","1951-03-03 07:00:00","2012-02-08 14:40:17.357659","2012-02-08 14:40:17.357659",3
62121421,129,130,"0","1951-03-04 07:00:00","2012-02-08 14:40:17.361369","2012-02-08 14:40:17.361369",3
62121422,129,130,"0","1951-03-05 07:00:00","2012-02-08 14:40:17.442162","2012-02-08 14:40:17.442162",3
62121423,129,130,"12","1951-03-06 07:00:00","2012-02-08 14:40:17.446322","2012-02-08 14:40:17.446322",3
62121424,129,130,"14","1951-03-07 07:00:00","2012-02-08 14:40:17.450266","2012-02-08 14:40:17.450266",3
62121425,129,130,"11","1951-03-08 07:00:00","2012-02-08 14:40:17.45442","2012-02-08 14:40:17.45442",3
62121426,129,130,"15","1951-03-09 07:00:00","2012-02-08 14:40:17.45853","2012-02-08 14:40:17.45853",3
62121427,129,130,"9","1951-03-10 07:00:00","2012-02-08 14:40:17.462662","2012-02-08 14:40:17.462662",3
62121428,129,130,"0","1951-03-11 07:00:00","2012-02-08 14:40:17.46675","2012-02-08 14:40:17.46675",3
62121429,129,130,"48","1951-03-12 07:00:00","2012-02-08 14:40:17.470848","2012-02-08 14:40:17.470848",3
62121430,129,130,"56","1951-03-13 07:00:00","2012-02-08 14:40:17.474957","2012-02-08 14:40:17.474957",3
62121431,129,130,"0","1951-03-14 07:00:00","2012-02-08 14:40:17.479038","2012-02-08 14:40:17.479038",3
62121432,129,130,"0","1951-03-15 07:00:00","2012-02-08 14:40:17.48306","2012-02-08 14:40:17.48306",3
62121433,129,130,"0","1951-03-16 07:00:00","2012-02-08 14:40:17.48706","2012-02-08 14:40:17.48706",3
62121434,129,130,"0","1951-03-17 07:00:00","2012-02-08 14:40:17.490993","2012-02-08 14:40:17.490993",3
62121435,129,130,"0","1951-03-18 07:00:00","2012-02-08 14:40:17.494986","2012-02-08 14:40:17.494986",3
62121436,129,130,"0","1951-03-19 07:00:00","2012-02-08 14:40:17.498973","2012-02-08 14:40:17.498973",3
62121437,129,130,"0","1951-03-20 07:00:00","2012-02-08 14:40:17.502959","2012-02-08 14:40:17.502959",3
62121438,129,130,"0","1951-03-21 07:00:00","2012-02-08 14:40:17.506864","2012-02-08 14:40:17.506864",3
62121439,129,130,"0","1951-03-22 07:00:00","2012-02-08 14:40:17.51076","2012-02-08 14:40:17.51076",3
62121440,129,130,"0","1951-03-23 07:00:00","2012-02-08 14:40:17.514667","2012-02-08 14:40:17.514667",3
62121441,129,130,"0","1951-03-24 07:00:00","2012-02-08 14:40:17.518518","2012-02-08 14:40:17.518518",3
62121442,129,130,"0","1951-03-25 07:00:00","2012-02-08 14:40:17.522401","2012-02-08 14:40:17.522401",3
62121443,129,130,"0","1951-03-26 07:00:00","2012-02-08 14:40:17.526227","2012-02-08 14:40:17.526227",3
62121444,129,130,"0","1951-03-27 07:00:00","2012-02-08 14:40:17.53009","2012-02-08 14:40:17.53009",3
62121445,129,130,"0","1951-03-28 07:00:00","2012-02-08 14:40:17.533936","2012-02-08 14:40:17.533936",3
62121446,129,130,"0","1951-03-29 07:00:00","2012-02-08 14:40:17.537844","2012-02-08 14:40:17.537844",3
62121447,129,130,"0","1951-03-30 07:00:00","2012-02-08 14:40:17.541669","2012-02-08 14:40:17.541669",3
62121448,129,130,"0","1951-03-31 07:00:00","2012-02-08 14:40:17.545482","2012-02-08 14:40:17.545482",3
62121449,129,130,"0","1951-09-01 07:00:00","2012-02-08 14:40:17.549259","2012-02-08 14:40:17.549259",3
62121450,129,130,"0","1951-09-02 07:00:00","2012-02-08 14:40:17.553029","2012-02-08 14:40:17.553029",3
62121451,129,130,"0","1951-09-03 07:00:00","2012-02-08 14:40:17.556808","2012-02-08 14:40:17.556808",3
62121452,129,130,"0","1951-09-04 07:00:00","2012-02-08 14:40:17.56056","2012-02-08 14:40:17.56056",3
62121453,129,130,"0","1951-09-05 07:00:00","2012-02-08 14:40:17.564375","2012-02-08 14:40:17.564375",3
62121454,129,130,"0","1951-09-06 07:00:00","2012-02-08 14:40:17.568123","2012-02-08 14:40:17.568123",3
62121455,129,130,"11","1951-09-07 07:00:00","2012-02-08 14:40:17.571945","2012-02-08 14:40:17.571945",3
62121456,129,130,"0","1951-09-08 07:00:00","2012-02-08 14:40:17.575698","2012-02-08 14:40:17.575698",3
62121457,129,130,"31","1951-09-09 07:00:00","2012-02-08 14:40:17.579459","2012-02-08 14:40:17.579459",3
62121458,129,130,"22","1951-09-10 07:00:00","2012-02-08 14:40:17.583306","2012-02-08 14:40:17.583306",3
62121459,129,130,"0","1951-09-11 07:00:00","2012-02-08 14:40:17.587095","2012-02-08 14:40:17.587095",3
62121460,129,130,"0","1951-09-12 07:00:00","2012-02-08 14:40:17.590869","2012-02-08 14:40:17.590869",3
62121461,129,130,"0","1951-09-13 07:00:00","2012-02-08 14:40:17.594643","2012-02-08 14:40:17.594643",3
62121462,129,130,"0","1951-09-14 07:00:00","2012-02-08 14:40:17.598387","2012-02-08 14:40:17.598387",3
62121463,129,130,"0","1951-09-15 07:00:00","2012-02-08 14:40:17.602177","2012-02-08 14:40:17.602177",3
62121464,129,130,"0","1951-09-16 07:00:00","2012-02-08 14:40:17.605912","2012-02-08 14:40:17.605912",3
62121465,129,130,"0","1951-09-17 07:00:00","2012-02-08 14:40:17.609692","2012-02-08 14:40:17.609692",3
62121466,129,130,"0","1951-09-18 07:00:00","2012-02-08 14:40:17.61347","2012-02-08 14:40:17.61347",3
62121467,129,130,"0","1951-09-19 07:00:00","2012-02-08 14:40:17.617232","2012-02-08 14:40:17.617232",3
62121468,129,130,"0","1951-09-20 07:00:00","2012-02-08 14:40:17.620969","2012-02-08 14:40:17.620969",3
62121469,129,130,"0","1951-09-21 07:00:00","2012-02-08 14:40:17.624734","2012-02-08 14:40:17.624734",3
62121470,129,130,"0","1951-09-22 07:00:00","2012-02-08 14:40:17.628472","2012-02-08 14:40:17.628472",3
62121471,129,130,"0","1951-09-23 07:00:00","2012-02-08 14:40:17.632226","2012-02-08 14:40:17.632226",3
62121472,129,130,"0","1951-09-24 07:00:00","2012-02-08 14:40:17.635937","2012-02-08 14:40:17.635937",3
62121473,129,130,"0","1951-09-25 07:00:00","2012-02-08 14:40:17.639872","2012-02-08 14:40:17.639872",3
62121474,129,130,"0","1951-09-26 07:00:00","2012-02-08 14:40:17.720578","2012-02-08 14:40:17.720578",3
62121475,129,130,"0","1951-09-27 07:00:00","2012-02-08 14:40:17.724805","2012-02-08 14:40:17.724805",3
62121476,129,130,"0","1951-09-28 07:00:00","2012-02-08 14:40:17.728776","2012-02-08 14:40:17.728776",3
62121477,129,130,"0","1951-09-29 07:00:00","2012-02-08 14:40:17.73296","2012-02-08 14:40:17.73296",3
62121478,129,130,"0","1951-09-30 07:00:00","2012-02-08 14:40:17.737137","2012-02-08 14:40:17.737137",3
62121479,129,130,"0","1951-12-01 07:00:00","2012-02-08 14:40:17.741294","2012-02-08 14:40:17.741294",3
62121480,129,130,"0","1951-12-02 07:00:00","2012-02-08 14:40:17.745455","2012-02-08 14:40:17.745455",3
62121481,129,130,"0","1951-12-03 07:00:00","2012-02-08 14:40:17.749571","2012-02-08 14:40:17.749571",3
62121482,129,130,"0","1951-12-04 07:00:00","2012-02-08 14:40:17.753886","2012-02-08 14:40:17.753886",3
62121483,129,130,"0","1951-12-05 07:00:00","2012-02-08 14:40:17.757957","2012-02-08 14:40:17.757957",3
62121484,129,130,"0","1951-12-06 07:00:00","2012-02-08 14:40:17.762022","2012-02-08 14:40:17.762022",3
62121485,129,130,"0","1951-12-07 07:00:00","2012-02-08 14:40:17.766099","2012-02-08 14:40:17.766099",3
62121486,129,130,"0","1951-12-08 07:00:00","2012-02-08 14:40:17.770082","2012-02-08 14:40:17.770082",3
62121487,129,130,"0","1951-12-09 07:00:00","2012-02-08 14:40:17.774072","2012-02-08 14:40:17.774072",3
62121488,129,130,"0","1951-12-10 07:00:00","2012-02-08 14:40:17.77813","2012-02-08 14:40:17.77813",3
62121489,129,130,"0","1951-12-11 07:00:00","2012-02-08 14:40:17.782764","2012-02-08 14:40:17.782764",3
62121490,129,130,"0","1951-12-12 07:00:00","2012-02-08 14:40:17.786719","2012-02-08 14:40:17.786719",3
62121491,129,130,"0","1951-12-13 07:00:00","2012-02-08 14:40:17.790686","2012-02-08 14:40:17.790686",3
62121492,129,130,"0","1951-12-14 07:00:00","2012-02-08 14:40:17.794679","2012-02-08 14:40:17.794679",3
62121493,129,130,"0","1951-12-15 07:00:00","2012-02-08 14:40:17.798564","2012-02-08 14:40:17.798564",3
62121494,129,130,"0","1951-12-16 07:00:00","2012-02-08 14:40:17.802475","2012-02-08 14:40:17.802475",3
62121495,129,130,"0","1951-12-17 07:00:00","2012-02-08 14:40:17.806421","2012-02-08 14:40:17.806421",3
62121496,129,130,"0","1951-12-18 07:00:00","2012-02-08 14:40:17.810399","2012-02-08 14:40:17.810399",3
62121497,129,130,"0","1951-12-19 07:00:00","2012-02-08 14:40:17.814241","2012-02-08 14:40:17.814241",3
62121498,129,130,"0","1951-12-20 07:00:00","2012-02-08 14:40:17.818076","2012-02-08 14:40:17.818076",3
62121499,129,130,"0","1951-12-21 07:00:00","2012-02-08 14:40:17.821999","2012-02-08 14:40:17.821999",3
62121500,129,130,"0","1951-12-22 07:00:00","2012-02-08 14:40:17.825863","2012-02-08 14:40:17.825863",3
62121501,129,130,"25","1951-12-23 07:00:00","2012-02-08 14:40:17.829698","2012-02-08 14:40:17.829698",3
62121502,129,130,"0","1951-12-24 07:00:00","2012-02-08 14:40:17.833487","2012-02-08 14:40:17.833487",3
62121503,129,130,"0","1951-12-25 07:00:00","2012-02-08 14:40:17.837303","2012-02-08 14:40:17.837303",3
62121504,129,130,"0","1951-12-26 07:00:00","2012-02-08 14:40:17.841109","2012-02-08 14:40:17.841109",3
62121505,129,130,"0","1951-12-27 07:00:00","2012-02-08 14:40:17.84493","2012-02-08 14:40:17.84493",3
62121506,129,130,"0","1951-12-28 07:00:00","2012-02-08 14:40:17.848721","2012-02-08 14:40:17.848721",3
62121507,129,130,"0","1951-12-29 07:00:00","2012-02-08 14:40:17.852559","2012-02-08 14:40:17.852559",3
62121508,129,130,"0","1951-12-30 07:00:00","2012-02-08 14:40:17.856345","2012-02-08 14:40:17.856345",3
62121509,129,130,"0","1951-12-31 07:00:00","2012-02-08 14:40:17.860139","2012-02-08 14:40:17.860139",3
62121510,129,130,"0","1952-01-01 07:00:00","2012-02-08 14:40:17.864012","2012-02-08 14:40:17.864012",3
62121511,129,130,"0","1952-01-02 07:00:00","2012-02-08 14:40:17.8678","2012-02-08 14:40:17.8678",3
62121512,129,130,"0","1952-01-03 07:00:00","2012-02-08 14:40:17.87158","2012-02-08 14:40:17.87158",3
62121513,129,130,"0","1952-01-04 07:00:00","2012-02-08 14:40:17.875473","2012-02-08 14:40:17.875473",3
62121514,129,130,"0","1952-01-05 07:00:00","2012-02-08 14:40:17.879236","2012-02-08 14:40:17.879236",3
62121515,129,130,"0","1952-01-06 07:00:00","2012-02-08 14:40:17.883022","2012-02-08 14:40:17.883022",3
62121516,129,130,"0","1952-01-07 07:00:00","2012-02-08 14:40:17.886768","2012-02-08 14:40:17.886768",3
62121517,129,130,"0","1952-01-08 07:00:00","2012-02-08 14:40:17.890578","2012-02-08 14:40:17.890578",3
62121518,129,130,"0","1952-01-09 07:00:00","2012-02-08 14:40:17.894434","2012-02-08 14:40:17.894434",3
62121519,129,130,"0","1952-01-10 07:00:00","2012-02-08 14:40:17.898245","2012-02-08 14:40:17.898245",3
62121520,129,130,"0","1952-01-11 07:00:00","2012-02-08 14:40:17.902038","2012-02-08 14:40:17.902038",3
62121521,129,130,"0","1952-01-12 07:00:00","2012-02-08 14:40:17.905791","2012-02-08 14:40:17.905791",3
62121522,129,130,"0","1952-01-13 07:00:00","2012-02-08 14:40:17.909545","2012-02-08 14:40:17.909545",3
62121523,129,130,"0","1952-01-14 07:00:00","2012-02-08 14:40:17.913313","2012-02-08 14:40:17.913313",3
62121524,129,130,"0","1952-01-15 07:00:00","2012-02-08 14:40:17.917047","2012-02-08 14:40:17.917047",3
62121525,129,130,"0","1952-01-16 07:00:00","2012-02-08 14:40:17.920809","2012-02-08 14:40:17.920809",3
62121526,129,130,"0","1952-01-17 07:00:00","2012-02-08 14:40:18.001244","2012-02-08 14:40:18.001244",3
62121527,129,130,"0","1952-01-18 07:00:00","2012-02-08 14:40:18.005429","2012-02-08 14:40:18.005429",3
62121528,129,130,"0","1952-01-19 07:00:00","2012-02-08 14:40:18.00943","2012-02-08 14:40:18.00943",3
62121529,129,130,"0","1952-01-20 07:00:00","2012-02-08 14:40:18.013598","2012-02-08 14:40:18.013598",3
62121530,129,130,"0","1952-01-21 07:00:00","2012-02-08 14:40:18.01776","2012-02-08 14:40:18.01776",3
62121531,129,130,"0","1952-01-22 07:00:00","2012-02-08 14:40:18.021926","2012-02-08 14:40:18.021926",3
62121532,129,130,"0","1952-01-23 07:00:00","2012-02-08 14:40:18.026036","2012-02-08 14:40:18.026036",3
62121533,129,130,"0","1952-01-24 07:00:00","2012-02-08 14:40:18.0302","2012-02-08 14:40:18.0302",3
62121534,129,130,"12","1952-01-25 07:00:00","2012-02-08 14:40:18.034316","2012-02-08 14:40:18.034316",3
62121535,129,130,"11","1952-01-26 07:00:00","2012-02-08 14:40:18.038415","2012-02-08 14:40:18.038415",3
62121536,129,130,"22","1952-01-27 07:00:00","2012-02-08 14:40:18.042563","2012-02-08 14:40:18.042563",3
62121537,129,130,"0","1952-01-28 07:00:00","2012-02-08 14:40:18.046611","2012-02-08 14:40:18.046611",3
62121538,129,130,"0","1952-01-29 07:00:00","2012-02-08 14:40:18.050617","2012-02-08 14:40:18.050617",3
62121539,129,130,"0","1952-01-30 07:00:00","2012-02-08 14:40:18.05467","2012-02-08 14:40:18.05467",3
62121540,129,130,"0","1952-01-31 07:00:00","2012-02-08 14:40:18.058693","2012-02-08 14:40:18.058693",3
62121541,129,130,"0","1952-02-01 07:00:00","2012-02-08 14:40:18.062738","2012-02-08 14:40:18.062738",3
62121542,129,130,"0","1952-02-02 07:00:00","2012-02-08 14:40:18.066661","2012-02-08 14:40:18.066661",3
62121543,129,130,"0","1952-02-03 07:00:00","2012-02-08 14:40:18.070596","2012-02-08 14:40:18.070596",3
62121544,129,130,"0","1952-02-04 07:00:00","2012-02-08 14:40:18.074567","2012-02-08 14:40:18.074567",3
62121545,129,130,"0","1952-02-05 07:00:00","2012-02-08 14:40:18.078432","2012-02-08 14:40:18.078432",3
62121546,129,130,"0","1952-02-06 07:00:00","2012-02-08 14:40:18.082331","2012-02-08 14:40:18.082331",3
62121547,129,130,"0","1952-02-07 07:00:00","2012-02-08 14:40:18.086194","2012-02-08 14:40:18.086194",3
62121548,129,130,"0","1952-02-08 07:00:00","2012-02-08 14:40:18.090059","2012-02-08 14:40:18.090059",3
62121549,129,130,"0","1952-02-09 07:00:00","2012-02-08 14:40:18.093937","2012-02-08 14:40:18.093937",3
62121550,129,130,"0","1952-02-10 07:00:00","2012-02-08 14:40:18.097789","2012-02-08 14:40:18.097789",3
62121551,129,130,"0","1952-02-11 07:00:00","2012-02-08 14:40:18.101669","2012-02-08 14:40:18.101669",3
62121552,129,130,"28","1952-02-12 07:00:00","2012-02-08 14:40:18.105541","2012-02-08 14:40:18.105541",3
62121553,129,130,"0","1952-02-13 07:00:00","2012-02-08 14:40:18.109339","2012-02-08 14:40:18.109339",3
62121554,129,130,"0","1952-02-14 07:00:00","2012-02-08 14:40:18.113148","2012-02-08 14:40:18.113148",3
62121555,129,130,"0","1952-02-15 07:00:00","2012-02-08 14:40:18.116911","2012-02-08 14:40:18.116911",3
62121556,129,130,"0","1952-02-16 07:00:00","2012-02-08 14:40:18.120714","2012-02-08 14:40:18.120714",3
62121557,129,130,"0","1952-02-17 07:00:00","2012-02-08 14:40:18.124547","2012-02-08 14:40:18.124547",3
62121558,129,130,"0","1952-02-18 07:00:00","2012-02-08 14:40:18.128544","2012-02-08 14:40:18.128544",3
62121559,129,130,"0","1952-02-19 07:00:00","2012-02-08 14:40:18.132356","2012-02-08 14:40:18.132356",3
62121560,129,130,"0","1952-02-20 07:00:00","2012-02-08 14:40:18.136144","2012-02-08 14:40:18.136144",3
62121561,129,130,"0","1952-02-21 07:00:00","2012-02-08 14:40:18.140051","2012-02-08 14:40:18.140051",3
62121562,129,130,"0","1952-02-22 07:00:00","2012-02-08 14:40:18.143856","2012-02-08 14:40:18.143856",3
62121563,129,130,"0","1952-02-23 07:00:00","2012-02-08 14:40:18.147644","2012-02-08 14:40:18.147644",3
62121564,129,130,"0","1952-02-24 07:00:00","2012-02-08 14:40:18.151448","2012-02-08 14:40:18.151448",3
62121565,129,130,"0","1952-02-25 07:00:00","2012-02-08 14:40:18.155234","2012-02-08 14:40:18.155234",3
62121566,129,130,"0","1952-02-26 07:00:00","2012-02-08 14:40:18.159007","2012-02-08 14:40:18.159007",3
62121567,129,130,"0","1952-02-27 07:00:00","2012-02-08 14:40:18.162866","2012-02-08 14:40:18.162866",3
62121568,129,130,"0","1952-02-28 07:00:00","2012-02-08 14:40:18.166622","2012-02-08 14:40:18.166622",3
62121569,129,130,"0","1952-02-29 07:00:00","2012-02-08 14:40:18.170436","2012-02-08 14:40:18.170436",3
62121570,129,130,"0","1952-03-01 07:00:00","2012-02-08 14:40:18.174273","2012-02-08 14:40:18.174273",3
62121571,129,130,"0","1952-03-02 07:00:00","2012-02-08 14:40:18.178016","2012-02-08 14:40:18.178016",3
62121572,129,130,"0","1952-03-03 07:00:00","2012-02-08 14:40:18.181822","2012-02-08 14:40:18.181822",3
62121573,129,130,"0","1952-03-04 07:00:00","2012-02-08 14:40:18.185577","2012-02-08 14:40:18.185577",3
62121574,129,130,"0","1952-03-05 07:00:00","2012-02-08 14:40:18.189352","2012-02-08 14:40:18.189352",3
62121575,129,130,"0","1952-03-06 07:00:00","2012-02-08 14:40:18.193148","2012-02-08 14:40:18.193148",3
62121576,129,130,"0","1952-03-07 07:00:00","2012-02-08 14:40:18.196892","2012-02-08 14:40:18.196892",3
62121577,129,130,"0","1952-03-08 07:00:00","2012-02-08 14:40:18.200647","2012-02-08 14:40:18.200647",3
62121578,129,130,"0","1952-03-09 07:00:00","2012-02-08 14:40:18.281244","2012-02-08 14:40:18.281244",3
62121579,129,130,"0","1952-03-10 07:00:00","2012-02-08 14:40:18.285432","2012-02-08 14:40:18.285432",3
62121580,129,130,"0","1952-03-11 07:00:00","2012-02-08 14:40:18.289428","2012-02-08 14:40:18.289428",3
62121581,129,130,"11","1952-03-12 07:00:00","2012-02-08 14:40:18.293646","2012-02-08 14:40:18.293646",3
62121582,129,130,"0","1952-03-13 07:00:00","2012-02-08 14:40:18.29787","2012-02-08 14:40:18.29787",3
62121583,129,130,"0","1952-03-14 07:00:00","2012-02-08 14:40:18.302055","2012-02-08 14:40:18.302055",3
62121584,129,130,"0","1952-03-15 07:00:00","2012-02-08 14:40:18.306196","2012-02-08 14:40:18.306196",3
62121585,129,130,"0","1952-03-16 07:00:00","2012-02-08 14:40:18.310346","2012-02-08 14:40:18.310346",3
62121586,129,130,"0","1952-03-17 07:00:00","2012-02-08 14:40:18.314477","2012-02-08 14:40:18.314477",3
62121587,129,130,"0","1952-03-18 07:00:00","2012-02-08 14:40:18.318594","2012-02-08 14:40:18.318594",3
62121588,129,130,"0","1952-03-19 07:00:00","2012-02-08 14:40:18.322701","2012-02-08 14:40:18.322701",3
62121589,129,130,"0","1952-03-20 07:00:00","2012-02-08 14:40:18.326751","2012-02-08 14:40:18.326751",3
62121590,129,130,"0","1952-03-21 07:00:00","2012-02-08 14:40:18.330732","2012-02-08 14:40:18.330732",3
62121591,129,130,"0","1952-03-22 07:00:00","2012-02-08 14:40:18.334816","2012-02-08 14:40:18.334816",3
62121592,129,130,"0","1952-03-23 07:00:00","2012-02-08 14:40:18.338836","2012-02-08 14:40:18.338836",3
62121593,129,130,"0","1952-03-24 07:00:00","2012-02-08 14:40:18.342895","2012-02-08 14:40:18.342895",3
62121594,129,130,"0","1952-03-25 07:00:00","2012-02-08 14:40:18.346849","2012-02-08 14:40:18.346849",3
62121595,129,130,"0","1952-03-26 07:00:00","2012-02-08 14:40:18.350831","2012-02-08 14:40:18.350831",3
62121596,129,130,"0","1952-03-27 07:00:00","2012-02-08 14:40:18.354841","2012-02-08 14:40:18.354841",3
62121597,129,130,"13","1952-03-28 07:00:00","2012-02-08 14:40:18.358731","2012-02-08 14:40:18.358731",3
