"fk_stat","fk_pvalue","lev_stat","lev_pvalue","factor","response"
17.9333132268707,0.0001275940761312,9.61295676287038,0.000119252520859144,"disturb_year","logrs"
36.1628462285785,1.40390498619466e-08,28.4058529247294,3.71093626321559e-11,"site","logrs"
27.1722858500326,0.000660146360015498,4.15921761626138,0.000172817091105543,"interaction(disturb_year, site)","logrs"
9.20924865598449,0.0100054600700343,6.17478363956301,0.00266093215609609,"disturb_year","logrc"
3.35777707732332,0.186581238669114,1.977596694552,0.142066531307554,"site","logrc"
22.50695657579,0.00405842743187142,3.76558335939007,0.000499540702118323,"interaction(disturb_year, site)","logrc"
9.20924865598449,0.0100054600700343,6.17478363956301,0.00266093215609609,"disturb_year","logrt"
3.35777707732332,0.186581238669114,1.977596694552,0.142066531307554,"site","logrt"
22.50695657579,0.00405842743187142,3.76558335939007,0.000499540702118323,"interaction(disturb_year, site)","logrt"
2.54299498469097,0.280411393297392,1.73391920396681,0.182075092378196,"disturb_year","logrrs"
2.42466295425677,0.297502849131894,0.734498197501744,0.482422393693734,"site","logrrs"
11.4906603531312,0.175416652920726,1.76770021269617,0.0938809063449905,"interaction(disturb_year, site)","logrrs"
