"years","CA11","CA12","CA13","CA14","CA15","CA16","CA17","CA18","CA19","CA20","CA21","CA22","CA23","CA24","CA25"
1849,NA,-0.587336244541485,NA,NA,NA,NA,NA,0.346186803770351,NA,0.432357043235704,NA,-0.0232896652110626,-0.0240601503759399,-0.0609452736318406,0.0669291338582678
1850,NA,-0.391408114558473,NA,NA,NA,NA,NA,0.346186803770351,NA,0.527855153203343,NA,0.0277372262773723,-0.0106707317073171,-0.101096224116931,0.175271739130435
1851,NA,-0.306532663316583,NA,NA,NA,NA,NA,0.353143841515935,NA,0.571238348868176,NA,0.0408759124087592,0.0188383045525903,-0.101096224116931,0.251808972503618
1852,NA,-0.176308539944904,NA,0.198611111111111,NA,NA,NA,0.42429737080689,NA,0.571238348868176,NA,0.054014598540146,0.0309769658459095,-0.069356872635561,0.362204724409449
1853,NA,-0.0662650602409639,NA,0.198611111111111,NA,NA,NA,0.517874396135266,NA,0.601085481682497,NA,0.216039279869067,0.028594122319301,-0.0288335517693316,0.506968641114983
1854,NA,0.390134529147982,NA,0.129076086956522,NA,NA,NA,0.49951690821256,NA,0.601085481682497,NA,0.20949263502455,-0.02276295133438,-0.0160642570281126,0.506968641114983
1855,NA,0.798941798941799,NA,0.127544097693352,NA,-0.283888888888889,NA,0.465700483091787,NA,0.593243243243244,NA,0.234042553191489,-0.0258215962441316,-0.0576923076923077,0.208206686930091
1856,NA,0.894179894179894,NA,-0.0140127388535031,NA,-0.319429778247096,NA,0.386654478976234,NA,0.485135135135135,NA,0.234042553191489,-0.0242566510172146,-0.1270783847981,0.200607902735562
1857,NA,0.894179894179894,NA,0.0466531440162273,NA,-0.329021372328459,NA,0.359232175502742,NA,0.452702702702703,NA,0.234042553191489,-0.0743348982785603,-0.154491017964072,0.123100303951368
1858,NA,0.962962962962963,NA,-0.000676132521974173,NA,-0.251098556183302,NA,0.146604938271605,NA,0.228971962616823,NA,0.206840390879479,-0.1003861003861,-0.0875160875160875,0.0395136778115501
1859,NA,0.962962962962963,NA,-0.0972663699936428,NA,-0.0666183924692252,NA,-0.0611075747931255,NA,0.0243427458617332,NA,0.104321907600596,-0.102465331278891,-0.090066225165563,-0.185731857318573
1860,NA,0.403921568627451,NA,-0.146191646191646,NA,-0.120854826823876,NA,-0.0732017823042649,NA,-0.0556061987237923,NA,0.0241477272727273,-0.140215716486903,-0.0691056910569107,-0.253179190751445
1861,NA,0.23731884057971,NA,-0.218424101969872,NA,-0.0471246006389776,NA,-0.0732017823042649,NA,-0.188135593220339,NA,-0.0238429172510519,-0.14406779661017,-0.0691056910569107,-0.279768786127168
1862,NA,0.197324414715719,NA,-0.271147161066049,NA,-0.118696664080683,-0.39170225747407,-0.0732017823042649,NA,-0.25,NA,-0.0734072022160665,-0.178736517719569,-0.0691056910569107,-0.298265895953757
1863,NA,0.164516129032258,NA,-0.311123986095017,NA,-0.125678820791311,-0.450274557657108,-0.0878421387651178,NA,-0.25,NA,-0.126514131897712,-0.187644787644788,-0.117408906882591,-0.309826589595376
1864,NA,0.164516129032258,NA,-0.305054151624549,NA,-0.17455391776571,-0.452145214521452,-0.169458762886598,NA,-0.25,NA,-0.121786197564276,-0.165461847389558,-0.121088435374149,-0.328323699421965
1865,NA,0.00441176470588226,NA,-0.343561973525872,NA,-0.17455391776571,-0.464686468646865,-0.150296638101516,NA,-0.281594571670908,NA,-0.152519893899204,-0.195983935742972,-0.179591836734694,-0.293081761006289
1866,NA,-0.0139664804469274,NA,-0.326227390180879,NA,-0.232738557020947,-0.478902953586498,-0.195121951219512,NA,-0.343039126478617,NA,-0.1657824933687,-0.197273456295108,-0.234013605442177,-0.311392405063291
1867,NA,-0.0139664804469274,NA,-0.332041343669251,NA,-0.170997485331098,-0.499626587005228,-0.256220578345662,NA,-0.418604651162791,-0.321052631578947,-0.183023872679045,-0.153846153846154,-0.267705382436261,-0.282814614343708
1868,NA,-0.110512129380054,NA,-0.317320703653586,NA,-0.203688181056161,-0.474464579901153,-0.266487213997308,NA,-0.405893536121673,-0.453383458646617,-0.183535762483131,-0.186266094420601,-0.318758815232722,-0.263157894736842
1869,NA,-0.123989218328841,NA,-0.306338028169014,NA,-0.285492629945694,-0.514827018121911,-0.261016949152542,NA,-0.405893536121673,-0.543295019157088,-0.233468286099865,-0.224034334763949,-0.324599708879185,-0.283987915407855
1870,NA,-0.125698324022346,NA,-0.287769784172662,NA,-0.238055322715842,-0.516754850088183,-0.251373626373626,NA,-0.414092664092664,-0.547427652733119,-0.263522884882108,-0.224910394265233,-0.347889374090247,-0.308049535603715
1871,NA,-0.127379209370425,NA,-0.252038547071905,NA,-0.259010896898575,-0.510737628384687,-0.251373626373626,NA,-0.374739039665971,-0.555095277547639,-0.255747126436782,-0.28982898289829,-0.39155749636099,-0.282504012841092
1872,NA,-0.167597765363129,NA,-0.213036565977743,NA,-0.221830985915493,-0.484453360080241,-0.251373626373626,NA,-0.344632768361582,-0.60149130074565,-0.240657698056801,-0.312382739212007,-0.42212518195051,-0.331136738056013
1873,NA,-0.174515235457064,NA,-0.167367535744323,NA,-0.193433895297249,-0.429522752497225,-0.264480111653873,NA,-0.345762711864407,-0.59715242881072,-0.272727272727273,-0.303231939163498,-0.400611620795107,-0.319932998324958
1874,NA,-0.137119113573407,-0.0873015873015872,-0.126406926406926,NA,-0.12406015037594,-0.368674698795181,-0.182311869666408,NA,-0.345762711864407,-0.584269662921348,-0.285053929121726,-0.289701636188643,-0.382352941176471,-0.356282271944923
1875,NA,-0.0878477306002929,-0.179232804232804,-0.0751604032997251,NA,-0.12687969924812,-0.353884093711467,-0.182311869666408,NA,-0.292798110979929,-0.5,-0.273865414710485,-0.262737262737263,-0.338308457711443,-0.339857651245552
1876,NA,-0.117563739376771,-0.305012224938875,-0.0325982742090124,NA,-0.0606673407482303,-0.291497975708502,-0.153972153972154,NA,-0.198060941828255,-0.417505030181086,-0.262321144674086,-0.283716283716284,-0.303730017761989,-0.340073529411765
1877,NA,-0.0793201133144475,-0.341950646298472,-0.0425531914893618,NA,-0.0606673407482303,-0.147761194029851,-0.0569620253164558,NA,-0.0416,-0.358803986710963,-0.246753246753247,-0.283716283716284,-0.245647969052224,-0.328301886792453
1878,NA,0.00454545454545472,-0.362912400455063,-0.00991080277502492,NA,-0.00315789473684204,-0.115987460815047,-0.0431192660550459,NA,-0.0416,-0.0797799174690509,-0.233057851239669,-0.243670886075949,-0.192546583850932,-0.287698412698413
1879,NA,0.0923076923076923,-0.36575654152446,0.014213197969543,NA,0.0738327904451683,0,-0.0651376146788992,NA,-0.0896000000000001,0.182885906040269,-0.105633802816901,-0.153761061946903,-0.155172413793104,-0.219409282700422
1880,NA,0.348242811501597,-0.344888366627497,-0.017171717171717,NA,0.118811881188119,0.0748175182481752,-0.0431192660550459,NA,-0.0988467874794069,0.307282415630551,-0.0433145009416197,-0.115606936416185,-0.0803571428571429,-0.172259507829978
1881,NA,0.416107382550335,-0.357814336075206,-0.0753221010901883,NA,0.150452488687783,0.124045801526718,-0.026605504587156,NA,-0.0901502504173624,0.370577281191806,-0.0193050193050192,-0.00253485424588081,0.0191387559808613,-0.138702460850112
1882,NA,0.483221476510067,-0.269503546099291,-0.0414141414141413,NA,0.14027149321267,0.14591439688716,-0.026605504587156,NA,-0.0568965517241378,0.598752598752598,0.0216535433070865,0.0736698499317872,0.0856423173803528,-0.0147783251231528
1883,NA,0.483221476510067,-0.202674173117523,-0.0575757575757574,NA,0.0759075907590759,0.14591439688716,0.00379506641366216,NA,0.0155440414507773,0.598752598752598,0.0995762711864404,0.0231923601637108,0.0994897959183675,-0.0197044334975371
1884,NA,0.268057784911718,-0.178985507246377,-0.0842418235877106,NA,0.0493562231759656,0.104961832061069,-0.00569259962049341,NA,0.126079447322971,0.53014553014553,0.11853448275862,0.00813008130081295,0.0676691729323307,0.0748663101604276
1885,NA,0.194221508828251,-0.0870265914585014,-0.0931615460852329,NA,0.052744886975242,0.0706106870229006,-0.0645161290322582,NA,0.0634390651085142,0.320297951582868,0.0969827586206895,-0.0514905149051492,0.0426065162907268,0.105121293800539
1886,NA,0.182985553772071,-0.00351802990325426,-0.141724479682854,NA,0.052744886975242,0.0685714285714285,-0.138431752178122,NA,0.141623488773748,0.184801381692573,0.0732758620689655,-0.0237099023709902,0.0612244897959184,0.164345403899721
1887,NA,0.133846153846154,-0.0241071428571428,-0.17979797979798,NA,-0.0775026910656621,-0.0595446584938705,-0.282837967401726,NA,0.160267111853088,0.0915371329879102,0.0452586206896552,-0.0836820083682008,0.0666666666666667,0.174157303370786
1888,NA,0.111613876319759,-0.0973214285714286,-0.204204204204204,NA,-0.20168954593453,-0.097517730496454,-0.317353787152445,NA,0.213689482470785,-0.133034379671151,0.0301724137931034,-0.126917712691771,0.0358974358974359,0.142061281337047
1889,NA,0.0380281690140847,-0.0932735426008968,-0.204204204204204,NA,-0.235591506572295,-0.135823429541596,-0.303238469087341,NA,0.304042179261863,-0.177304964539007,-0.0590551181102362,-0.181699346405229,0.0306122448979592,0.0945945945945945
1890,NA,-0.194312796208531,-0.146188340807175,-0.194244604316547,NA,-0.256637168141593,-0.183361629881154,-0.335570469798658,NA,0.356489945155393,-0.211956521739131,-0.0905511811023622,-0.213071895424837,-0.0364077669902912,0.0783783783783783
1891,NA,-0.264218009478673,-0.12900274473925,-0.15112540192926,NA,-0.15732546705998,-0.183361629881154,-0.34684260131951,NA,0.361467889908257,-0.211956521739131,-0.076771653543307,-0.235069885641677,-0.0680751173708919,0.0519480519480519
1892,NA,-0.306561085972851,-0.237422771403354,-0.203371970495258,NA,-0.206349206349206,-0.174872665534805,-0.36569274269557,NA,0.345521023765996,-0.245773732119636,-0.140655105973025,-0.282083862770013,-0.0788863109048725,0.00499999999999989
1893,NA,-0.333710407239819,-0.313327449249779,-0.244372990353698,NA,-0.240286298568507,-0.205432937181664,-0.369565217391304,NA,0.229591836734694,-0.261378413524057,-0.144508670520231,-0.285333333333333,-0.0742459396751742,0.0025125628140703
1894,NA,-0.254430379746835,-0.313327449249779,-0.252164502164502,NA,-0.203476482617587,-0.191709844559586,-0.368320610687023,NA,0.0920245398773006,-0.186141304347826,-0.144508670520231,-0.279569892473118,-0.0469483568075118,0
1895,NA,-0.23252688172043,-0.249779346866725,-0.277595628415301,NA,-0.131901840490798,-0.155080213903743,-0.334685598377282,NA,0.117739403453689,-0.131170662905501,-0.145383104125737,-0.234285714285714,0.0336538461538461,-0.0195121951219512
1896,NA,-0.199457259158752,-0.249779346866725,-0.229792147806005,NA,-0.0276073619631903,-0.13903743315508,-0.256179775280899,NA,0.0302571860816944,-0.0408163265306123,-0.13855421686747,-0.197142857142857,0.103365384615385,-0.0382775119617225
1897,NA,-0.168249660786974,-0.161939615736505,-0.177339901477833,NA,0.109684947491248,-0.100558659217877,-0.127005347593583,0.528395061728395,-0.122302158273381,0.0411392405063291,-0.103092783505155,-0.144596651445967,0.115384615384615,-0.00956937799043063
1898,NA,-0.168249660786974,-0.0939663699307616,-0.159748427672956,NA,0.310846560846561,-0.043222003929273,-0.0828651685393258,0.723456790123457,-0.218707015130674,0.13448275862069,-0.0857740585774061,-0.0750798722044728,0.163366336633663,0.0414634146341463
1899,NA,-0.168249660786974,-0.121661721068249,-0.169811320754717,NA,0.193121693121693,-0.0609037328094302,-0.0816901408450703,0.724691358024691,-0.23989218328841,0.106896551724138,-0.092050209205021,-0.10223642172524,0.163366336633663,0.0543209876543209
1900,NA,-0.0852941176470588,-0.0378151260504201,-0.225765306122449,NA,0.124338624338624,-0.00623700623700629,-0.0591630591630591,0.75497512437811,-0.278975741239892,0.0586206896551727,-0.0606060606060607,-0.0664451827242524,0.183879093198992,0.0701754385964912
1901,NA,0.0128824476650564,-0.0378151260504201,-0.263888888888889,NA,-0.0233372228704783,-0.0498960498960499,-0.0808080808080808,0.741975308641975,-0.324797843665768,0.0034482758620692,-0.093816631130064,-0.106312292358804,0.16624685138539,0.0296296296296297
1902,0.374055415617128,0.0261011419249592,0.0694444444444444,-0.263227513227513,NA,0.0249999999999999,-0.0905349794238684,-0.114413075780089,0.729166666666667,-0.332880434782609,-0.025862068965517,-0.0874439461883407,-0.12212389380531,0.133501259445844,0.0621890547263682
1903,0.35527950310559,0.0679117147707979,0.187660668380462,-0.218439716312057,NA,0.103633916554509,-0.0876068376068376,-0.106446776611694,0.671800947867298,-0.32088520055325,-0.0140845070422535,-0.11036036036036,-0.0914179104477614,0.127819548872181,0.0701754385964912
1904,0.198809523809524,0.0696095076400678,0.187660668380462,-0.215629522431259,NA,0.0526315789473683,-0.141025641025641,-0.169184290030211,0.509052183173589,-0.297752808988764,-0.0918196994991654,-0.162162162162162,-0.119402985074627,0.0665024630541873,0.037313432835821
1905,-0.0671342685370741,0.103327495621716,0.104705882352941,-0.180030257186082,NA,-0.0341578327444051,-0.151898734177215,-0.19969512195122,0.466873706004141,-0.293539325842697,-0.121753246753247,-0.213793103448276,-0.156716417910448,-0.00232558139534879,0.037313432835821
1906,-0.253218884120172,0.0423728813559322,0.104705882352941,-0.211394302848576,NA,-0.206098843322818,-0.167701863354037,-0.220543806646526,0.371782650142993,-0.261380323054332,-0.18693009118541,-0.230769230769231,-0.195729537366548,-0.0806100217864922,0.00995024875621914
1907,-0.256652360515021,0.00326264274061998,0.0251091703056769,-0.212574850299401,-0.432778489116517,-0.264984227129337,-0.167701863354037,-0.209800918836141,0.212439418416801,-0.180327868852459,-0.18693009118541,-0.252873563218391,-0.195729537366548,-0.0905172413793102,-0.0193236714975843
1908,-0.296047098402018,0.0277324632952692,0.0251091703056769,-0.212574850299401,-0.377808988764045,-0.30978809283552,-0.174537987679672,-0.231240428790199,0.075214899713467,-0.132042253521127,-0.220364741641337,-0.25629290617849,-0.231433506044905,-0.102127659574468,-0.0491803278688522
1909,-0.288412017167382,0.00163132137030992,0.0979729729729729,-0.218181818181818,-0.318910256410256,-0.250554323725055,-0.158995815899582,-0.254601226993865,0.110236220472441,-0.125886524822695,-0.261682242990654,-0.262672811059908,-0.208185053380783,-0.0978723404255317,-0.0281030444964869
1910,-0.266371681415929,-0.0128617363344053,0.064410480349345,-0.149917627677101,-0.306260575296108,-0.195294117647059,-0.152719665271967,-0.282208588957055,0.0992204110559888,-0.0785046728971963,-0.236156351791531,-0.288018433179724,-0.195729537366548,-0.0872340425531913,-0.00702576112412163
