"vb","value","date"
"PM1",17.1,2008-03-31
"TM1",13.6,2008-04-30
"TM2",6.7,2008-04-30
"TM3",20.9,2008-04-30
"TM4",1,2008-04-30
"PM1",37.7,2008-04-30
"TM1",15.9,2008-05-31
"TM2",10.4,2008-05-31
"TM3",22.3,2008-05-31
"TM4",6,2008-05-31
"PM1",50.9,2008-05-31
"TM1",22.7,2008-06-30
"TM2",14.5,2008-06-30
"TM3",30.5,2008-06-30
"TM4",8.8,2008-06-30
"PM1",4.5,2008-06-30
"TM1",25.9,2008-07-31
"TM2",17.6,2008-07-31
"TM3",34.2,2008-07-31
"TM4",14.5,2008-07-31
"PM1",1.5,2008-07-31
"TM1",26.1,2008-08-31
"TM2",17.9,2008-08-31
"TM3",34.4,2008-08-31
"TM4",13.6,2008-08-31
"PM1",0,2008-08-31
"TM1",20.6,2008-09-30
"TM2",14.5,2008-09-30
"TM3",27.9,2008-09-30
"TM4",10,2008-09-30
"PM1",23.3,2008-09-30
"TM1",15.7,2008-10-31
"TM2",10.2,2008-10-31
"TM3",21.7,2008-10-31
"TM4",1.6,2008-10-31
"PM1",46.2,2008-10-31
"TM1",8,2008-11-30
"TM2",2.9,2008-11-30
"TM3",14.4,2008-11-30
"TM4",-1.5,2008-11-30
"PM1",46.2,2008-11-30
"TM1",5.8,2008-12-31
"TM2",1.2,2008-12-31
"TM3",11.7,2008-12-31
"TM4",-3,2008-12-31
"PM1",47.4,2008-12-31
"TM1",5.7,2009-01-31
"TM2",1.9,2009-01-31
"TM3",10.2,2009-01-31
"TM4",-5,2009-01-31
"PM1",57.7,2009-01-31
"TM1",8,2009-02-28
"TM2",2.5,2009-02-28
"TM3",14,2009-02-28
"TM4",-0.5,2009-02-28
"PM1",52.7,2009-02-28
"TM1",11.4,2009-03-31
"TM2",5.3,2009-03-31
"TM3",18.3,2009-03-31
"TM4",0.2,2009-03-31
"PM1",59.3,2009-03-31
"TM1",11.9,2009-04-30
"TM2",5.1,2009-04-30
"TM3",18.5,2009-04-30
"TM4",0.6,2009-04-30
"PM1",48.5,2009-04-30
"TM1",18.6,2009-05-31
"TM2",10.1,2009-05-31
"TM3",27.1,2009-05-31
"TM4",4.7,2009-05-31
"PM1",17.1,2009-05-31
"TM1",24.3,2009-06-30
"TM2",16,2009-06-30
"TM3",32.2,2009-06-30
"TM4",9.5,2009-06-30
"PM1",3.7,2009-06-30
"TM1",27.8,2009-07-31
"TM2",18.6,2009-07-31
"TM3",35.9,2009-07-31
"TM4",14.5,2009-07-31
"PM1",0.3,2009-07-31
"TM1",25.9,2009-08-31
"TM2",18,2009-08-31
"TM3",34.4,2009-08-31
"TM4",14,2009-08-31
"PM1",2.6,2009-08-31
"TM1",20.1,2009-09-30
"TM2",14.4,2009-09-30
"TM3",26.9,2009-09-30
"TM4",9.3,2009-09-30
"PM1",47.5,2009-09-30
"TM1",18,2009-10-31
"TM2",11.2,2009-10-31
"TM3",26,2009-10-31
"TM4",7.1,2009-10-31
"PM1",34.1,2009-10-31
"TM1",12.4,2009-11-30
"TM2",6.6,2009-11-30
"TM3",19.2,2009-11-30
"TM4",1.2,2009-11-30
"PM1",26.4,2009-11-30
"TM1",9,2009-12-31
"TM2",3.9,2009-12-31
"TM3",14.1,2009-12-31
"TM4",-4.4,2009-12-31
"PM1",144.6,2009-12-31
"TM1",6.9,2010-01-31
"PM1",99.7,2010-01-31
"TM1",8.5,2010-02-28
"PM1",104.4,2010-02-28
"TM1",10.3,2010-03-31
"PM1",73.5,2010-03-31
"TM1",14.6,2010-04-30
"PM1",21.2,2010-04-30
"TM1",16.9,2010-05-31
"PM1",13.3,2010-05-31
"TM1",21.7,2010-06-30
"PM1",23.1,2010-06-30
"TM1",27.8,2010-07-31
"PM1",0.4,2010-07-31
"TM1",27.1,2010-08-31
"PM1",17.8,2010-08-31
"TM1",21.6,2010-09-30
"PM1",18.2,2010-09-30
"TM1",15.3,2010-10-31
"PM1",33.6,2010-10-31
"TM1",9.5,2010-11-30
"PM1",58.4,2010-11-30
"TM1",9.1,2010-12-31
"PM1",103.8,2010-12-31
"TM1",7.5,2011-01-31
"PM1",35.9,2011-01-31
"TM1",8.1,2011-02-28
"PM1",38.4,2011-02-28
"TM1",10.4,2011-03-31
"PM1",40.3,2011-03-31
"TM1",15.7,2011-04-30
"PM1",59.3,2011-04-30
"TM1",17.6,2011-05-31
"PM1",84.7,2011-05-31
"TM1",23,2011-06-30
"PM1",12.4,2011-06-30
"TM1",25.5,2011-07-31
"PM1",0.1,2011-07-31
"TM1",26,2011-08-31
"PM1",0,2011-08-31
"TM1",21.9,2011-09-30
"PM1",1.6,2011-09-30
"TM1",16.9,2011-10-31
"PM1",25.4,2011-10-31
"TM1",10.8,2011-11-30
"PM1",61.1,2011-11-30
"TM1",6.5,2011-12-31
"PM1",5.5,2011-12-31
"TM1",5.8,2012-01-31
"PM1",19.7,2012-01-31
"TM1",4.7,2012-02-29
"PM1",4.9,2012-02-29
"TM1",10.6,2012-03-31
"PM1",6.7,2012-03-31
"TM1",11.4,2012-04-30
"PM1",68.3,2012-04-30
"TM1",19.4,2012-05-31
"PM1",14.5,2012-05-31
"TM1",25.3,2012-06-30
"PM1",0.1,2012-06-30
"TM1",26.1,2012-07-31
"PM1",0,2012-07-31
"TM1",27.9,2012-08-31
"PM1",0,2012-08-31
"TM1",21.5,2012-09-30
"PM1",42.8,2012-09-30
"TM1",15.6,2012-10-31
"PM1",107.5,2012-10-31
"TM1",10.6,2012-11-30
"PM1",118,2012-11-30
"TM1",6.9,2012-12-31
"PM1",14.9,2012-12-31
"TM1",6.3,2013-01-31
"TM2",0.6,2013-01-31
"TM3",12.6,2013-01-31
"TM4",-3.8,2013-01-31
"PM1",64.4,2013-01-31
"TM1",6.6,2013-02-28
"TM2",0.3,2013-02-28
"TM3",12.5,2013-02-28
"TM4",-5,2013-02-28
"PM1",60.2,2013-02-28
"TM1",9.7,2013-03-31
"TM2",5.4,2013-03-31
"TM3",15,2013-03-31
"TM4",-2.4,2013-03-31
"PM1",139,2013-03-31
"TM1",12.8,2013-04-30
"TM2",6.9,2013-04-30
"TM3",20,2013-04-30
"TM4",0.5,2013-04-30
"PM1",53.4,2013-04-30
"TM1",15.7,2013-05-31
"TM2",8.6,2013-05-31
"TM3",22.7,2013-05-31
"TM4",0.6,2013-05-31
"PM1",23,2013-05-31
"TM1",21,2013-06-30
"TM2",12.5,2013-06-30
"TM3",29.3,2013-06-30
"TM4",7.2,2013-06-30
"PM1",0,2013-06-30
"TM1",25.4,2013-07-31
"TM2",16.5,2013-07-31
"TM3",34.2,2013-07-31
"TM4",12.2,2013-07-31
"PM1",0,2013-07-31
"TM1",26,2013-08-31
"TM2",17.7,2013-08-31
"TM3",34.5,2013-08-31
"TM4",11.6,2013-08-31
"PM1",9.7,2013-08-31
"TM1",21,2013-09-30
"TM2",14.3,2013-09-30
"TM3",28.5,2013-09-30
"TM4",11.8,2013-09-30
"PM1",27.6,2013-09-30
"TM1",17.5,2013-10-31
"TM2",10.9,2013-10-31
"TM3",25.9,2013-10-31
"TM4",1.2,2013-10-31
"PM1",10.8,2013-10-31
"TM1",8.8,2013-11-30
"TM2",2,2013-11-30
"TM3",16.6,2013-11-30
"TM4",-4.5,2013-11-30
"PM1",14.9,2013-11-30
"TM1",6.4,2013-12-31
"TM2",-0.2,2013-12-31
"TM3",14.2,2013-12-31
"TM4",-5.2,2013-12-31
"PM1",44.3,2013-12-31
"TM1",7.7,2014-01-31
"TM2",2.5,2014-01-31
"TM3",13.6,2014-01-31
"TM4",-3.4,2014-01-31
"PM1",59.5,2014-01-31
"TM1",7.8,2014-02-28
"TM2",2.5,2014-02-28
"TM3",13.3,2014-02-28
"TM4",-2,2014-02-28
"PM1",58.9,2014-02-28
"TM1",10.2,2014-03-31
"TM2",3.6,2014-03-31
"TM3",17.5,2014-03-31
"TM4",0,2014-03-31
"PM1",30.5,2014-03-31
"TM1",15.4,2014-04-30
"TM2",8.4,2014-04-30
"TM3",23,2014-04-30
"TM4",5,2014-04-30
"PM1",30.4,2014-04-30
"TM1",19,2014-05-31
"TM2",10.7,2014-05-31
"TM3",26.8,2014-05-31
"TM4",6.4,2014-05-31
"PM1",13.2,2014-05-31
"TM1",21.7,2014-06-30
"TM2",14,2014-06-30
"TM3",29.6,2014-06-30
"TM4",8.8,2014-06-30
"PM1",15.5,2014-06-30
"TM1",25.2,2014-07-31
"TM2",16.7,2014-07-31
"TM3",33.3,2014-07-31
"TM4",11.5,2014-07-31
"PM1",0,2014-07-31
"TM1",25.4,2014-08-31
"TM2",17.1,2014-08-31
"TM3",33.7,2014-08-31
"TM4",13.4,2014-08-31
"PM1",0,2014-08-31
"TM1",21.7,2014-09-30
"TM2",14.9,2014-09-30
"TM3",28.8,2014-09-30
"TM4",11,2014-09-30
"PM1",17.8,2014-09-30
"TM1",18,2014-10-31
"TM2",11.1,2014-10-31
"TM3",26,2014-10-31
"TM4",7.6,2014-10-31
"PM1",51.5,2014-10-31
"TM1",11.8,2014-11-30
"TM2",7,2014-11-30
"TM3",17.5,2014-11-30
"TM4",0.6,2014-11-30
"PM1",87.3,2014-11-30
"TM1",6.3,2014-12-31
"TM2",0.4,2014-12-31
"TM3",13.5,2014-12-31
"TM4",-5.3,2014-12-31
"PM1",6.3,2014-12-31
"TM1",6,2015-01-31
"TM2",-0.4,2015-01-31
"TM3",13.7,2015-01-31
"TM4",-4,2015-01-31
"PM1",48,2015-01-31
"TM1",6.4,2015-02-28
"TM2",1.4,2015-02-28
"TM3",11.9,2015-02-28
"TM4",-4,2015-02-28
"PM1",22.4,2015-02-28
"TM1",11.2,2015-03-31
"TM2",4,2015-03-31
"TM3",19.1,2015-03-31
"TM4",-1,2015-03-31
"PM1",30.2,2015-03-31
"TM1",15,2015-04-30
"TM2",8.1,2015-04-30
"TM3",22.5,2015-04-30
"TM4",4.2,2015-04-30
"PM1",28.6,2015-04-30
"TM1",20.3,2015-05-31
"TM2",11.9,2015-05-31
"TM3",28.9,2015-05-31
"TM4",8,2015-05-31
"PM1",1.2,2015-05-31
"TM1",22.7,2015-06-30
"TM2",14.6,2015-06-30
"TM3",30.9,2015-06-30
"TM4",9,2015-06-30
"PM1",0.6,2015-06-30
"TM1",29,2015-07-31
"TM2",20,2015-07-31
"TM3",37.7,2015-07-31
"TM4",17.4,2015-07-31
"PM1",0.1,2015-07-31
"TM1",26,2015-08-31
"TM2",18.9,2015-08-31
"TM3",34.1,2015-08-31
"TM4",13.8,2015-08-31
"PM1",9.1,2015-08-31
"TM1",20.4,2015-09-30
"TM2",13.7,2015-09-30
"TM3",28,2015-09-30
"TM4",10,2015-09-30
"PM1",50.2,2015-09-30
"TM1",16.5,2015-10-31
"TM2",11.4,2015-10-31
"TM3",22.9,2015-10-31
"TM4",6,2015-10-31
"PM1",50.4,2015-10-31
"TM1",11.1,2015-11-30
"TM2",4.7,2015-11-30
"TM3",19.6,2015-11-30
"TM4",-3.1,2015-11-30
"PM1",22.1,2015-11-30
"TM1",9.3,2015-12-31
"TM2",2.6,2015-12-31
"TM3",18.1,2015-12-31
"TM4",-0.4,2015-12-31
"PM1",0.6,2015-12-31
"TM1",9.1,2016-01-31
"TM2",3.7,2016-01-31
"TM3",15.2,2016-01-31
"TM4",-3.4,2016-01-31
"PM1",18.9,2016-01-31
"TM1",8.7,2016-02-29
"TM2",3.4,2016-02-29
"TM3",14,2016-02-29
"TM4",-4,2016-02-29
"PM1",54.1,2016-02-29
"TM1",9.2,2016-03-31
"TM2",2.4,2016-03-31
"TM3",16.4,2016-03-31
"TM4",-2,2016-03-31
"PM1",15.3,2016-03-31
"TM1",13.8,2016-04-30
"TM2",7.1,2016-04-30
"TM3",20.1,2016-04-30
"TM4",0.2,2016-04-30
"PM1",53.4,2016-04-30
"TM1",16.9,2016-05-31
"TM2",10,2016-05-31
"TM3",23.9,2016-05-31
"TM4",5.8,2016-05-31
"PM1",43.2,2016-05-31
"TM1",24.1,2016-06-30
"TM2",15.2,2016-06-30
"TM3",32.1,2016-06-30
"TM4",9.8,2016-06-30
"PM1",0.9,2016-06-30
"TM1",27.8,2016-07-31
"TM2",19.4,2016-07-31
"TM3",36.1,2016-07-31
"TM4",16.5,2016-07-31
"PM1",1,2016-07-31
"TM1",26.2,2016-08-31
"TM2",18.3,2016-08-31
"TM3",34.4,2016-08-31
"TM4",15.4,2016-08-31
"PM1",0.7,2016-08-31
"TM1",22.9,2016-09-30
"TM2",14.8,2016-09-30
"TM3",31.1,2016-09-30
"TM4",8,2016-09-30
"PM1",2,2016-09-30
"TM1",18.1,2016-10-31
"TM2",11.3,2016-10-31
"TM3",25.7,2016-10-31
"TM4",5.2,2016-10-31
"PM1",32.1,2016-10-31
"TM1",10.5,2016-11-30
"TM2",5.1,2016-11-30
"TM3",16.7,2016-11-30
"TM4",-0.4,2016-11-30
"PM1",73.9,2016-11-30
"TM2",2.9,2016-12-31
"TM3",15.2,2016-12-31
"PM1",35.7,2016-12-31
"TM2",-0.6,2017-01-31
"TM3",13.2,2017-01-31
"PM1",2.2,2017-01-31
