"std","res","samp.depth","year","site"
1.26000292782052,1.16403611697908,26,1877,"caL"
1.18047209877582,1.09706753283475,26,1878,"caL"
0.921120963647352,0.902588911216795,26,1879,"caL"
0.943671987762036,0.979758699978981,26,1880,"caL"
0.94358874557852,0.987198410784693,26,1881,"caL"
0.867847769498771,0.912373568615008,26,1882,"caL"
0.963271375456199,1.01341687486891,26,1883,"caL"
0.902792453763693,0.925118701509693,26,1884,"caL"
0.967555808260094,0.980519090806034,26,1885,"caL"
0.656614580599211,0.680723575694392,26,1886,"caL"
0.827551435784678,0.916822625423708,26,1887,"caL"
0.984840750532729,1.04024093874207,26,1888,"caL"
1.03681829464673,1.03582843301397,26,1889,"caL"
1.07949839064242,1.04730769597556,26,1890,"caL"
1.0453392322312,1.00356475287999,26,1891,"caL"
1.03317281729988,1.01564843798207,27,1892,"caL"
0.881478287990317,0.863900353027134,27,1893,"caL"
0.867015761916126,0.906905877895075,27,1894,"caL"
0.848861404072056,0.901409303113987,27,1895,"caL"
0.957423009196908,0.995124037902977,27,1896,"caL"
0.870527357647082,0.874887555266666,27,1897,"caL"
0.960019660841077,0.98377571860604,27,1898,"caL"
1.27179927732675,1.25501501488597,28,1899,"caL"
0.962075215570548,0.878309883848271,28,1900,"caL"
1.07882009784953,1.06760970712534,28,1901,"caL"
1.08095960072781,1.02676081906723,29,1902,"caL"
0.981201112483817,0.960873153541299,29,1903,"caL"
1.29173918393477,1.30002939206676,29,1904,"caL"
1.02664192296991,0.931332290055287,29,1905,"caL"
1.05942768011646,1.01999266834994,29,1906,"caL"
0.954571116748255,0.980742091073831,29,1907,"caL"
1.15118403872595,1.19928716322173,29,1908,"caL"
0.969811362227963,0.968947549379303,29,1909,"caL"
0.891272137696103,0.914570970078226,29,1910,"caL"
0.914039247692548,0.981009346039946,29,1911,"caL"
0.880184991655097,0.943225123766443,29,1912,"caL"
0.789123995686593,0.838061157273786,29,1913,"caL"
0.890571370603428,0.951989497731354,29,1914,"caL"
0.976850250255319,1.00612316952983,29,1915,"caL"
0.908884925840054,0.8990905187676,30,1916,"caL"
1.16663587825203,1.17109339973543,30,1917,"caL"
1.01373272252607,0.931649441304297,30,1918,"caL"
0.933722255565589,0.913821701022759,30,1919,"caL"
1.08054160858533,1.09588927834194,30,1920,"caL"
0.961708269802564,0.942891279901236,30,1921,"caL"
0.99934915257457,1.01348619199986,30,1922,"caL"
0.80117791603166,0.819577379477906,30,1923,"caL"
0.858468625218987,0.909629757918747,30,1924,"caL"
1.03965343666316,1.06972264624743,30,1925,"caL"
0.847045198086918,0.819108110317132,30,1926,"caL"
1.00074925909072,1.02647519197175,30,1927,"caL"
0.910996236055445,0.90702253019555,30,1928,"caL"
1.04529034491389,1.04133815983506,30,1929,"caL"
1.08183153124416,1.05889875238569,30,1930,"caL"
0.956305314164002,0.911076249838474,30,1931,"caL"
1.02124954566299,1.00710960506748,30,1932,"caL"
1.27270911350312,1.25403889466643,30,1933,"caL"
1.08127914061306,0.993569891222351,30,1934,"caL"
1.02020546198543,0.977119500694528,30,1935,"caL"
0.875318321059728,0.89171895633349,30,1936,"caL"
0.907414239390222,0.957096763568606,30,1937,"caL"
0.964574788753485,1.00665876466752,30,1938,"caL"
1.00327947134515,1.01609522050476,30,1939,"caL"
0.973379840839741,0.975396261537552,30,1940,"caL"
1.13856578297942,1.13897843584742,30,1941,"caL"
1.02687518331204,0.982402742653712,30,1942,"caL"
0.844531516336624,0.847722237688062,30,1943,"caL"
1.3554073417902,1.39546045086385,30,1944,"caL"
0.918304122407221,0.851078449588316,30,1945,"caL"
1.02496451487526,1.06874570187958,30,1946,"caL"
0.983925204672305,0.990634470625855,30,1947,"caL"
1.16370781219963,1.195878321009,30,1948,"caL"
0.893263300675004,0.886407101098202,30,1949,"caL"
0.844407342413696,0.869678693748612,30,1950,"caL"
0.803206522721986,0.869848379312115,30,1951,"caL"
0.760551155832117,0.812180177479482,30,1952,"caL"
0.910196985546633,0.979017228021396,30,1953,"caL"
1.11390829809034,1.1042822304989,30,1954,"caL"
1.21851996609543,1.13514971516188,30,1955,"caL"
0.965615888225433,0.854856452448219,30,1956,"caL"
0.794753087986549,0.787760826003821,30,1957,"caL"
0.79761363694853,0.852166021821398,30,1958,"caL"
0.942144784721179,1.00920256669263,30,1959,"caL"
1.15043905871606,1.16855598426681,30,1960,"caL"
1.01772291710788,0.935557556087706,30,1961,"caL"
1.10197133643648,1.03484119994201,30,1962,"caL"
0.979022053041508,0.946925939871949,30,1963,"caL"
0.906472429543182,0.872066380288553,30,1964,"caL"
0.922009502908287,0.959907155500137,30,1965,"caL"
0.936870306011718,0.973612610304222,30,1966,"caL"
0.886591448873326,0.918197332315187,30,1967,"caL"
0.997614266687408,1.0176190568248,30,1968,"caL"
1.06011341318905,1.04275167175604,30,1969,"caL"
1.0857493862862,1.05346624447491,30,1970,"caL"
1.14968852394351,1.07650761785925,30,1971,"caL"
0.956323976381201,0.91109650606107,30,1972,"caL"
1.06897026664622,1.08798044104122,30,1973,"caL"
1.10756540599304,1.11684724745495,30,1974,"caL"
0.953977236373728,0.941365847587936,30,1975,"caL"
0.987439851515011,1.01479271620864,30,1976,"caL"
0.737257750540239,0.781869472424815,30,1977,"caL"
1.03633273893157,1.12096331692686,30,1978,"caL"
1.00175902806019,1.02465686502286,30,1979,"caL"
1.01002510776816,0.987249656994369,30,1980,"caL"
1.05109590101967,1.03971299901168,30,1981,"caL"
1.18079499750661,1.14315189506115,30,1982,"caL"
1.00831185794983,0.940925443975038,30,1983,"caL"
1.00958888553248,0.998847461749299,30,1984,"caL"
0.802747312415853,0.819187840541926,30,1985,"caL"
0.808434998078775,0.867365357898376,30,1986,"caL"
1.01060129880759,1.08125626521449,30,1987,"caL"
1.13096229191119,1.1011574675905,30,1988,"caL"
1.06882065811102,1.00923882139421,30,1989,"caL"
1.24944141139087,1.1998030469123,30,1990,"caL"
1.18782277137142,1.1096453940578,30,1991,"caL"
1.0903620623105,1.03489630796646,30,1992,"caL"
0.977409997249199,0.991820390913887,30,1993,"caL"
0.774368946921927,0.825602250810647,30,1994,"caL"
0.558466303331087,0.66958722866519,30,1995,"caL"
1.00943337690553,1.16757683928973,30,1996,"caL"
0.977487839186209,0.962081704483523,30,1997,"caL"
0.807951135617487,0.776905405600012,30,1998,"caL"
0.769590019446549,0.797965764690286,30,1999,"caL"
1.19719410667522,1.21343664376659,30,2000,"caL"
0.93210706420663,0.859573181549056,30,2001,"caL"
1.19127410524642,1.15498368682984,30,2002,"caL"
1.10624487176875,1.05051890777879,30,2003,"caL"
1.20374590974131,1.14053733065915,30,2004,"caL"
0.999796416738752,0.953324132798672,30,2005,"caL"
0.807394015559898,0.808606072553649,30,2006,"caL"
0.748538306113492,0.855850537216559,30,2007,"caL"
0.805343356450456,0.891935306546926,30,2008,"caL"
0.983155481691534,1.05565521983426,30,2009,"caL"
1.33928760932226,1.30031967472465,30,2010,"caL"
1.19463113612503,1.04581784034466,30,2011,"caL"
1.0538419816581,0.947131004812598,30,2012,"caL"
1.02887620213352,1.02138758227642,30,2013,"caL"
0.978248236473064,0.992219134277307,30,2014,"caL"
0.924589631676643,0.990319055517081,30,2015,"caL"
0.873671098688535,0.932017850102322,30,2016,"caL"
0.924792590015408,NA,2,1819,"caH"
1.1520100011776,NA,2,1820,"caH"
0.817463002872536,NA,2,1821,"caH"
0.77679542963073,NA,3,1822,"caH"
1.00058553802856,0.981412416479051,3,1823,"caH"
0.558646463427414,1.07094074645495,3,1824,"caH"
0.735737826419216,0.660314768887005,3,1825,"caH"
1.31320495392037,1.80597833894457,3,1826,"caH"
1.43854132378158,1.24056651845259,4,1827,"caH"
0.995068197164607,0.762512982530901,4,1828,"caH"
1.23397361851654,1.22608107677131,5,1829,"caH"
1.08290549374861,0.975221007858342,6,1830,"caH"
1.01045355851919,0.855350238223868,8,1831,"caH"
1.01305149714149,0.969527971680834,9,1832,"caH"
1.04142935797688,0.993364393523988,9,1833,"caH"
0.884501244678779,0.869447521923694,10,1834,"caH"
0.865232789185095,0.885492055430871,10,1835,"caH"
0.795088782293496,0.881084500072314,10,1836,"caH"
0.946861814811621,0.928818198427944,11,1837,"caH"
1.02867705345044,1.16855518908927,11,1838,"caH"
1.0388225159941,1.18472787021332,12,1839,"caH"
0.96235662556012,0.923932961150188,12,1840,"caH"
0.946820561711947,0.919002873298761,12,1841,"caH"
1.01286244264609,0.998933479176095,12,1842,"caH"
1.17027228810561,1.16867613539165,14,1843,"caH"
1.0503789694674,1.02336900973277,14,1844,"caH"
0.972550954855642,0.950006465069196,14,1845,"caH"
0.976626679870409,0.986334677432849,15,1846,"caH"
1.29622292436324,1.31928421108997,15,1847,"caH"
1.01187435800676,0.966498597409958,16,1848,"caH"
0.879225723266231,0.914461758801597,16,1849,"caH"
0.841645257483645,0.88489320615481,16,1850,"caH"
0.79786157002128,0.82177184354493,16,1851,"caH"
0.671748140064614,0.770638468286881,16,1852,"caH"
0.797503846535395,0.886312238301801,17,1853,"caH"
1.02077809057191,1.01260430809439,17,1854,"caH"
1.12094519835149,1.04532223199223,17,1855,"caH"
1.12209986413336,0.993981938211057,18,1856,"caH"
1.06719029236091,0.998709914463992,19,1857,"caH"
1.18885496508113,1.22284574381878,20,1858,"caH"
1.10985606286677,1.07593134310458,20,1859,"caH"
1.07638426603283,1.04841754082131,20,1860,"caH"
0.994541052749389,1.00966384087217,20,1861,"caH"
0.918680867778635,0.937886419672875,20,1862,"caH"
1.00129195447968,1.05437532416683,21,1863,"caH"
0.912381291506453,0.944018179639921,21,1864,"caH"
1.0761953714976,1.11280385169943,22,1865,"caH"
1.13469148139414,1.158549625361,22,1866,"caH"
0.928067698195215,0.937385558186688,23,1867,"caH"
1.03245317120433,1.05715255805665,23,1868,"caH"
1.18150032353605,1.17770228725419,23,1869,"caH"
0.923906953836039,0.904249806342388,23,1870,"caH"
0.834473372485624,0.877654435202112,23,1871,"caH"
1.07558980619621,1.10830635233785,23,1872,"caH"
1.0064733978989,0.987414601147803,23,1873,"caH"
0.770880524420793,0.794153721353514,24,1874,"caH"
0.962460752674539,1.00809701503636,24,1875,"caH"
0.981804226533798,0.965768651449967,24,1876,"caH"
1.02810430038746,1.03299241618835,24,1877,"caH"
0.949538904194843,0.95757458658074,24,1878,"caH"
0.84520281549572,0.847582899119821,24,1879,"caH"
0.898927579690171,0.886793204972355,24,1880,"caH"
0.90171216567465,0.887913951522552,24,1881,"caH"
0.764184046920071,0.775472357080864,24,1882,"caH"
1.09826912927514,1.08828949533341,24,1883,"caH"
1.07459493955955,1.02143040554973,24,1884,"caH"
1.17015178963322,1.10680898188702,24,1885,"caH"
0.902764950660238,0.861715234662532,24,1886,"caH"
1.05632112564712,1.01610141073062,24,1887,"caH"
1.13398139849302,1.09272004571061,25,1888,"caH"
1.10715375277252,1.06481707816708,25,1889,"caH"
1.10160764904902,1.07021760481406,25,1890,"caH"
0.988587423043347,0.9836506282563,25,1891,"caH"
1.08886082078645,1.12712102658938,25,1892,"caH"
1.03324315286562,1.04570426809516,26,1893,"caH"
0.955647840617925,0.990475476492094,26,1894,"caH"
0.901356413792714,0.948351887594576,26,1895,"caH"
0.866205450809537,0.896320163296749,26,1896,"caH"
0.827425553966782,0.869056909061237,26,1897,"caH"
0.907047936355647,0.947138420266572,27,1898,"caH"
1.23277271310612,1.23540172909209,27,1899,"caH"
0.961151384865256,0.922811777321111,27,1900,"caH"
1.14299890967993,1.13936469041274,28,1901,"caH"
1.00484689660599,0.986126117238726,28,1902,"caH"
0.820911755595212,0.8450295913665,28,1903,"caH"
1.10262891305085,1.15531703841392,28,1904,"caH"
0.98777656422338,0.960654872780051,28,1905,"caH"
1.0617145553962,1.06600475373376,28,1906,"caH"
1.03547678379225,1.04263611528472,28,1907,"caH"
1.10223246308184,1.07943696652476,28,1908,"caH"
0.942061761048382,0.942025525547325,28,1909,"caH"
0.968138209983851,0.98866722323167,28,1910,"caH"
0.966127646078725,0.985584860864435,28,1911,"caH"
0.958579830549336,0.983374137042888,28,1912,"caH"
0.804286261163207,0.820994112496937,28,1913,"caH"
0.961309854251306,0.998505559594043,28,1914,"caH"
0.983539799021652,0.989364171289429,28,1915,"caH"
0.966063979876353,0.956974452181446,28,1916,"caH"
1.06259496065672,1.06459662048688,28,1917,"caH"
1.06900655915629,1.01193209001241,28,1918,"caH"
0.995724566324884,0.97785270130293,28,1919,"caH"
1.119948040191,1.08956837288362,28,1920,"caH"
0.983040779960829,0.960213909753579,28,1921,"caH"
0.966053966995061,0.979593405433323,28,1922,"caH"
0.887963405980075,0.90492223375895,28,1923,"caH"
0.958107662488865,0.978657240275307,28,1924,"caH"
1.12860454138205,1.13611392206292,28,1925,"caH"
0.905932345807322,0.878768982404234,28,1926,"caH"
1.08689550004728,1.10289443996636,29,1927,"caH"
0.944806156632667,0.935362617056545,29,1928,"caH"
1.03850265822488,1.05241470711095,29,1929,"caH"
1.04680836768718,1.02534262056683,29,1930,"caH"
0.877155590803215,0.875317758607191,29,1931,"caH"
1.09652312151605,1.11161647429443,29,1932,"caH"
1.11547671676646,1.11367176818742,29,1933,"caH"
1.05135875696533,1.01663357905782,29,1934,"caH"
1.03181732462611,1.03145848958451,29,1935,"caH"
0.872106186219121,0.895254555369388,29,1936,"caH"
0.86404026158437,0.90140991757832,29,1937,"caH"
0.863204110416798,0.909845308759768,29,1938,"caH"
0.848775088676985,0.885925833213337,29,1939,"caH"
0.857548954182854,0.912039800024049,29,1940,"caH"
1.17972372183549,1.19389691392235,29,1941,"caH"
0.914792617478847,0.87018411547429,29,1942,"caH"
0.986680787383304,0.991420065693074,29,1943,"caH"
1.22603589962902,1.19746187108159,29,1944,"caH"
0.921882714909725,0.871860128673398,29,1945,"caH"
1.08877395960881,1.07668520081174,29,1946,"caH"
1.03315513286331,1.00548513072224,29,1947,"caH"
1.07093804354126,1.03179849287631,29,1948,"caH"
0.880534405420316,0.903044988954802,30,1949,"caH"
0.888931213386143,0.907108277101889,30,1950,"caH"
0.99698937035177,1.02230750613797,30,1951,"caH"
0.943915780724641,0.949564894087045,30,1952,"caH"
0.889801778823849,0.889131941287027,30,1953,"caH"
1.09769301957756,1.1036697398627,30,1954,"caH"
1.21820929065795,1.16652390166661,30,1955,"caH"
1.06786398868529,1.01079056435434,30,1956,"caH"
0.887793883521902,0.877002965417656,30,1957,"caH"
0.881840510648062,0.96142286362623,30,1958,"caH"
1.07350413645852,1.08236130323406,30,1959,"caH"
1.2088576863327,1.18402709329975,30,1960,"caH"
0.989905877631437,0.946819666522501,30,1961,"caH"
0.9767867850898,0.991695762734625,30,1962,"caH"
0.909485903845445,0.933974837670003,30,1963,"caH"
0.78887606857355,0.860248544871928,30,1964,"caH"
1.00721014000664,1.03776025782837,30,1965,"caH"
0.912396666068901,0.924623371111635,30,1966,"caH"
0.888209475210642,0.916811516741014,30,1967,"caH"
0.878729943540256,0.898922984661904,30,1968,"caH"
1.10546307711435,1.09888466903678,30,1969,"caH"
1.07525907921108,1.03733536688705,30,1970,"caH"
1.14836066589895,1.09775670732291,30,1971,"caH"
0.993383080165966,0.96002721852594,30,1972,"caH"
1.17850087960151,1.1450434278515,30,1973,"caH"
0.950774434581248,0.911014853745885,30,1974,"caH"
0.981794656923185,1.00575787757013,30,1975,"caH"
0.963321029890378,0.975757632808339,30,1976,"caH"
0.777906253323027,0.79862778612016,30,1977,"caH"
1.00539232325811,1.06097492131092,30,1978,"caH"
1.0384870554597,1.03787309879982,30,1979,"caH"
1.0383406163424,1.02382655167787,30,1980,"caH"
0.876687006785492,0.869704416548139,30,1981,"caH"
1.02245451664474,1.02761645816482,30,1982,"caH"
0.941873016682959,0.919955906226059,30,1983,"caH"
1.03489879696318,1.04251021975558,30,1984,"caH"
0.957223634487556,0.941105556129362,30,1985,"caH"
0.963200194626723,0.949258054145334,30,1986,"caH"
1.05323009929826,1.02852300789904,30,1987,"caH"
1.1167462671803,1.08517031626944,30,1988,"caH"
1.00274572997544,0.960523228931501,30,1989,"caH"
1.205338042371,1.18371091057806,30,1990,"caH"
1.2155494285978,1.20095918371346,30,1991,"caH"
1.06315371048523,1.04795799582718,30,1992,"caH"
0.96414672160766,1.0036305150117,30,1993,"caH"
0.712640721444437,0.787870473242057,30,1994,"caH"
0.483332897549603,0.615194957319921,30,1995,"caH"
1.16800498597684,1.28161388211345,30,1996,"caH"
1.04867460872983,1.00999442221146,30,1997,"caH"
0.839699898424298,0.846211077486279,30,1998,"caH"
0.740428520206832,0.79942344090318,30,1999,"caH"
1.22506376794885,1.2309244698275,30,2000,"caH"
0.962371897083844,0.896610512104857,30,2001,"caH"
1.08184269261872,1.05722469755956,30,2002,"caH"
1.09968659678411,1.03022874526502,30,2003,"caH"
1.19638305599819,1.1172774503522,30,2004,"caH"
0.976496823528544,0.924069575600357,30,2005,"caH"
0.894764413063276,0.896731035447288,30,2006,"caH"
0.816453292770024,0.885992440040006,30,2007,"caH"
0.795721868343135,0.855819284365957,30,2008,"caH"
1.10093965322618,1.10774207343538,30,2009,"caH"
1.3980846668666,1.2960957274067,30,2010,"caH"
1.08259594462554,1.03737805256891,30,2011,"caH"
0.879919629535083,0.890472315509126,30,2012,"caH"
1.01228592191458,1.06198066120951,30,2013,"caH"
0.891201416804079,0.923345552873074,30,2014,"caH"
0.991966691503531,1.03545373328078,30,2015,"caH"
0.941085404866382,0.954629790957901,30,2016,"caH"
0.771871989226351,NA,1,1921,"sj"
1.77139595600908,NA,1,1922,"sj"
1.08279618749291,0.703242213327619,1,1923,"sj"
0.981566676915291,0.987250464840698,2,1924,"sj"
1.19581814212617,1.05404741004598,2,1925,"sj"
1.19187508199464,0.807672222290524,3,1926,"sj"
0.946069178925877,0.877084888449981,5,1927,"sj"
1.07826580482372,1.36579908555123,5,1928,"sj"
1.42492645901126,1.33013085041033,8,1929,"sj"
1.30885846810473,0.894533898451609,10,1930,"sj"
0.920788604122654,0.849719185882871,11,1931,"sj"
1.20090315861032,1.02527126008314,13,1932,"sj"
0.605659626055391,0.678266091583269,13,1933,"sj"
0.802878551664165,0.903272058214062,14,1934,"sj"
0.972560777201331,0.894975756202999,14,1935,"sj"
1.0383464935511,1.00221594546924,15,1936,"sj"
1.03205820799608,0.835817924915224,16,1937,"sj"
0.668353452547845,0.640469173651059,16,1938,"sj"
0.483887697514052,0.683973033622301,16,1939,"sj"
0.708049076302471,0.825969338173417,17,1940,"sj"
0.846636949116103,0.853652102842249,17,1941,"sj"
0.659381333257521,0.634036523849011,18,1942,"sj"
0.436794723590785,0.585240904243537,18,1943,"sj"
0.419495631206022,0.61429541144906,18,1944,"sj"
0.298164748942654,0.440968843223626,18,1945,"sj"
0.558962172498543,0.736170958875122,19,1946,"sj"
1.51563308420989,1.69837811474197,28,1947,"sj"
1.7928678609073,1.55481897985431,34,1948,"sj"
1.30206275969879,1.08879232697506,39,1949,"sj"
0.841097567645388,0.872091814560736,40,1950,"sj"
0.810800807347675,0.982319331184617,41,1951,"sj"
1.11962627056046,1.24075134485998,42,1952,"sj"
0.854462684691364,0.762574458325722,44,1953,"sj"
0.722140741500008,0.887434234833801,45,1954,"sj"
0.782829594813128,0.882778199411244,45,1955,"sj"
1.01234193918211,1.07066055817723,45,1956,"sj"
0.987610208462575,0.906370069153156,46,1957,"sj"
1.06542969593477,1.04877327431725,46,1958,"sj"
1.08860129348159,1.02326765002524,47,1959,"sj"
1.00108162047995,0.962579227331899,48,1960,"sj"
0.916681406638996,0.927525719389731,48,1961,"sj"
0.997171385563098,1.03890686471504,48,1962,"sj"
1.03711527091605,1.00614299773687,48,1963,"sj"
1.06199377937235,1.02085445251893,48,1964,"sj"
0.879258467898134,0.855279037583377,48,1965,"sj"
1.18845275699815,1.25578131684596,48,1966,"sj"
0.731002594589422,0.602282614570661,48,1967,"sj"
0.712819926654119,0.900168167725223,48,1968,"sj"
1.23698208170025,1.28937689719453,48,1969,"sj"
1.32049650438466,1.11570162309521,48,1970,"sj"
1.06259529597451,0.972063406403597,48,1971,"sj"
0.697007948795236,0.76556506480776,48,1972,"sj"
1.01332949165915,1.18706217015299,48,1973,"sj"
1.05587890565049,1.01780144828078,48,1974,"sj"
0.755242288409173,0.749104364154853,48,1975,"sj"
0.622822587067595,0.753117157081559,48,1976,"sj"
0.813632886273024,0.934491806255373,48,1977,"sj"
1.52727420682498,1.49264485871406,48,1978,"sj"
1.32337408217115,0.995635285870169,48,1979,"sj"
1.21284064023542,1.14326072761682,48,1980,"sj"
0.716051893579625,0.661454699530587,48,1981,"sj"
0.745459067774358,0.952507477233174,48,1982,"sj"
0.756055997093543,0.818469471965685,48,1983,"sj"
0.917738140866909,1.00001703476443,47,1984,"sj"
0.995597096748222,0.983252637943329,47,1985,"sj"
1.09961666373881,1.06858171866411,47,1986,"sj"
1.51105184074971,1.41079996606219,47,1987,"sj"
1.29410805710306,1.03081979888406,47,1988,"sj"
0.889893245090591,0.853641606241592,47,1989,"sj"
0.99333176623207,1.12675088157258,47,1990,"sj"
0.752860699196805,0.764442417159061,47,1991,"sj"
0.679006720273191,0.8397262783981,47,1992,"sj"
0.64643938840267,0.779370588218141,47,1993,"sj"
0.580979706547838,0.693990912543776,47,1994,"sj"
0.412762660911087,0.529457592507831,46,1995,"sj"
0.80670761857132,0.981908193697039,46,1996,"sj"
1.49175112878113,1.3824507360771,46,1997,"sj"
1.31650024728275,0.982587755936644,46,1998,"sj"
0.815145044706232,0.689956396547026,46,1999,"sj"
0.980119386466508,1.11557698379969,46,2000,"sj"
1.17874992522266,1.11156692802692,46,2001,"sj"
1.31980502499725,1.18226258311989,46,2002,"sj"
1.61138291772304,1.49308496624086,45,2003,"sj"
1.39359182798022,1.13935730244793,45,2004,"sj"
0.620768592521915,0.608522016944458,45,2005,"sj"
0.60959939445204,0.967397255067079,45,2006,"sj"
0.564525795472734,0.745970863706501,45,2007,"sj"
0.730344243376179,0.902742384126788,45,2008,"sj"
0.847569996168527,0.881350520722777,44,2009,"sj"
1.24541063961803,1.23922668799469,44,2010,"sj"
1.23817714799374,1.04016286547246,44,2011,"sj"
0.818737083750685,0.751031273926666,43,2012,"sj"
1.20438229284573,1.31398548824578,42,2013,"sj"
1.21931758514973,1.06373940627588,42,2014,"sj"
0.890000919693696,0.837942316506114,42,2015,"sj"
0.847647524764661,0.961110933679014,42,2016,"sj"
