"value","startDate","endDate","lat","lon","variable","loc"
33.3000005483627,"1958-04-01 GMT","1958-05-01 GMT",36.875,-3.375,"rr","S"
20.3000004887581,"1958-05-01 GMT","1958-06-01 GMT",36.875,-3.375,"rr","S"
0,"1958-06-01 GMT","1958-07-01 GMT",36.875,-3.375,"rr","S"
0,"1958-07-01 GMT","1958-08-01 GMT",36.875,-3.375,"rr","S"
0,"1958-08-01 GMT","1958-09-01 GMT",36.875,-3.375,"rr","S"
0,"1958-09-01 GMT","1958-10-01 GMT",36.875,-3.375,"rr","S"
42.5000007152557,"1958-10-01 GMT","1958-11-01 GMT",36.875,-3.375,"rr","S"
16.5000002980232,"1958-11-01 GMT","1958-12-01 GMT",36.875,-3.375,"rr","S"
37.2000012770295,"1958-12-01 GMT","1959-01-01 GMT",36.875,-3.375,"rr","S"
36.7000007629395,"1959-01-01 GMT","1959-02-01 GMT",36.875,-3.375,"rr","S"
15.2000004202127,"1959-02-01 GMT","1959-03-01 GMT",36.875,-3.375,"rr","S"
36.8000001907349,"1959-03-01 GMT","1959-04-01 GMT",36.875,-3.375,"rr","S"
0,"1959-04-01 GMT","1959-05-01 GMT",36.875,-3.375,"rr","S"
47.4999995231628,"1959-05-01 GMT","1959-06-01 GMT",36.875,-3.375,"rr","S"
0,"1959-06-01 GMT","1959-07-01 GMT",36.875,-3.375,"rr","S"
0,"1959-07-01 GMT","1959-08-01 GMT",36.875,-3.375,"rr","S"
0,"1959-08-01 GMT","1959-09-01 GMT",36.875,-3.375,"rr","S"
31.9000005722046,"1959-09-01 GMT","1959-10-01 GMT",36.875,-3.375,"rr","S"
39.9000008702278,"1959-10-01 GMT","1959-11-01 GMT",36.875,-3.375,"rr","S"
47.8000016212463,"1959-11-01 GMT","1959-12-01 GMT",36.875,-3.375,"rr","S"
60.9999995231628,"1959-12-01 GMT","1960-01-01 GMT",36.875,-3.375,"rr","S"
26.1000000834465,"1960-01-01 GMT","1960-02-01 GMT",36.875,-3.375,"rr","S"
20.4999999701977,"1960-02-01 GMT","1960-03-01 GMT",36.875,-3.375,"rr","S"
42.7000007629395,"1960-03-01 GMT","1960-04-01 GMT",36.875,-3.375,"rr","S"
12.5000001192093,"1960-04-01 GMT","1960-05-01 GMT",36.875,-3.375,"rr","S"
9.00000023841858,"1960-05-01 GMT","1960-06-01 GMT",36.875,-3.375,"rr","S"
6,"1960-06-01 GMT","1960-07-01 GMT",36.875,-3.375,"rr","S"
0,"1960-07-01 GMT","1960-08-01 GMT",36.875,-3.375,"rr","S"
0,"1960-08-01 GMT","1960-09-01 GMT",36.875,-3.375,"rr","S"
0,"1960-09-01 GMT","1960-10-01 GMT",36.875,-3.375,"rr","S"
52.9000024795532,"1960-10-01 GMT","1960-11-01 GMT",36.875,-3.375,"rr","S"
33.5000005960464,"1960-11-01 GMT","1960-12-01 GMT",36.875,-3.375,"rr","S"
45.8000002205372,"1960-12-01 GMT","1961-01-01 GMT",36.875,-3.375,"rr","S"
12.1000003814697,"1961-01-01 GMT","1961-02-01 GMT",36.875,-3.375,"rr","S"
0,"1961-02-01 GMT","1961-03-01 GMT",36.875,-3.375,"rr","S"
15,"1961-03-01 GMT","1961-04-01 GMT",36.875,-3.375,"rr","S"
14.9000005722046,"1961-04-01 GMT","1961-05-01 GMT",36.875,-3.375,"rr","S"
11.1000002622604,"1961-05-01 GMT","1961-06-01 GMT",36.875,-3.375,"rr","S"
0,"1961-06-01 GMT","1961-07-01 GMT",36.875,-3.375,"rr","S"
0,"1961-07-01 GMT","1961-08-01 GMT",36.875,-3.375,"rr","S"
0,"1961-08-01 GMT","1961-09-01 GMT",36.875,-3.375,"rr","S"
12.200000166893,"1961-09-01 GMT","1961-10-01 GMT",36.875,-3.375,"rr","S"
11.5,"1961-10-01 GMT","1961-11-01 GMT",36.875,-3.375,"rr","S"
46.4000009298325,"1961-11-01 GMT","1961-12-01 GMT",36.875,-3.375,"rr","S"
32.5000004768372,"1961-12-01 GMT","1962-01-01 GMT",36.875,-3.375,"rr","S"
17.5,"1962-01-01 GMT","1962-02-01 GMT",36.875,-3.375,"rr","S"
12.1000006943941,"1962-02-01 GMT","1962-03-01 GMT",36.875,-3.375,"rr","S"
50.100000500679,"1962-03-01 GMT","1962-04-01 GMT",36.875,-3.375,"rr","S"
15.400000244379,"1962-04-01 GMT","1962-05-01 GMT",36.875,-3.375,"rr","S"
10.3999997973442,"1962-05-01 GMT","1962-06-01 GMT",36.875,-3.375,"rr","S"
8.29999995231628,"1962-06-01 GMT","1962-07-01 GMT",36.875,-3.375,"rr","S"
0,"1962-07-01 GMT","1962-08-01 GMT",36.875,-3.375,"rr","S"
0,"1962-08-01 GMT","1962-09-01 GMT",36.875,-3.375,"rr","S"
10.8000001907349,"1962-09-01 GMT","1962-10-01 GMT",36.875,-3.375,"rr","S"
27.3000003248453,"1962-10-01 GMT","1962-11-01 GMT",36.875,-3.375,"rr","S"
49.4000007882714,"1962-11-01 GMT","1962-12-01 GMT",36.875,-3.375,"rr","S"
63.3000009059906,"1962-12-01 GMT","1963-01-01 GMT",36.875,-3.375,"rr","S"
32.600000500679,"1963-01-01 GMT","1963-02-01 GMT",36.875,-3.375,"rr","S"
25.4999998211861,"1963-02-01 GMT","1963-03-01 GMT",36.875,-3.375,"rr","S"
11.9000002145767,"1963-03-01 GMT","1963-04-01 GMT",36.875,-3.375,"rr","S"
18.1000006198883,"1963-04-01 GMT","1963-05-01 GMT",36.875,-3.375,"rr","S"
20.800000526011,"1963-05-01 GMT","1963-06-01 GMT",36.875,-3.375,"rr","S"
8.20000004768372,"1963-06-01 GMT","1963-07-01 GMT",36.875,-3.375,"rr","S"
0,"1963-07-01 GMT","1963-08-01 GMT",36.875,-3.375,"rr","S"
1.60000002384186,"1963-08-01 GMT","1963-09-01 GMT",36.875,-3.375,"rr","S"
7.80000019073486,"1963-09-01 GMT","1963-10-01 GMT",36.875,-3.375,"rr","S"
6.80000019073486,"1963-10-01 GMT","1963-11-01 GMT",36.875,-3.375,"rr","S"
16.1000003814697,"1963-11-01 GMT","1963-12-01 GMT",36.875,-3.375,"rr","S"
79.3000001907349,"1963-12-01 GMT","1964-01-01 GMT",36.875,-3.375,"rr","S"
