"rt","rc","rs","rrs","disturb_year","tree","site","samps","d_duration","d_intensity","d_severity","lowest_spei","month_peak","minyear","rangeDate","cat"
0.795854251126496,1.31907653592544,1.04979266867747,0.253938417550976,2012,"SJ01","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.850248044935146,1.1189901973213,0.951419227574031,0.101171182638885,2012,"SJ02","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.649058970595509,1.33488443552759,0.866418717587507,0.217359746991998,2012,"SJ03","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.651900247528201,1.37741670435288,0.897938290517122,0.246038042988921,2012,"SJ04","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.386801469109593,1.77989708924563,0.688466808984099,0.301665339874506,2012,"SJ05","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.817748617280608,1.1131187069807,0.910251283502646,0.0925026662220378,2012,"SJ06","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.929156161843285,0.983791520287533,0.914095953044334,-0.0150602087989505,2012,"SJ07","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.581494684896421,1.63158503878565,0.948758028010374,0.367263343113953,2012,"SJ08","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
1.13124848477453,1.39560620643938,1.57877740637648,0.447528921601949,2012,"SJ09","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.520352440256527,1.83217115270824,0.953374730279349,0.433022290022822,2012,"SJ10","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.949437892058994,1.38153878439373,1.31168527125253,0.362247379193533,2012,"SJ11","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.569321313261705,1.82212853447495,1.03737661017891,0.468055296917201,2012,"SJ12","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.574933881683468,1.72174171720591,0.989887648729554,0.414953767046086,2012,"SJ13","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.928720127035504,1.56285741784958,1.45145713964364,0.522737012608135,2012,"SJ14","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.832582778680921,1.54135380571698,1.28330463449426,0.450721855813339,2012,"SJ15","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.671754406696708,1.44686161268933,0.971935664204366,0.300181257507657,2012,"SJ16","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.941501670349864,1.15953331676559,1.09170255456112,0.150200884211256,2012,"SJ17","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.840724859681023,1.01627612320443,0.854408601078215,0.0136837413971921,2012,"SJ18","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.837956481748732,1.69099498734027,1.4169802102464,0.579023728497664,2012,"SJ19","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.884908434792945,1.68373580737639,1.48995201791027,0.60504358311733,2012,"SJ20","SJ",20,6,-1.72790611111111,10.3674366666667,-1.90596166666667,8,2012,"Mar - Aug","severe"
0.509498576353125,1.03838089385314,0.529053587130461,0.0195550107773361,2005,"SJ01","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.414273240619451,0.786352828563294,0.325764934559188,-0.0885083060602635,2005,"SJ02","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.300332637231388,1.40951868424448,0.42332446366606,0.122991826434672,2005,"SJ03","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.255258915505905,1.33728079968205,0.341352846653709,0.086093931147804,2005,"SJ04","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.278985398758514,1.67252588391825,0.466610300658869,0.187624901900355,2005,"SJ05","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.405282177210364,1.35615333183687,0.549624774957934,0.14434259774757,2005,"SJ06","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.480098291523795,0.963363914686751,0.462509369556784,-0.0175889219670111,2005,"SJ07","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.310532932320357,1.29798079824587,0.403065783374808,0.0925328510544515,2005,"SJ08","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.52679961021748,0.608160964705401,0.320378959156292,-0.206420651061188,2005,"SJ09","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.335054213193232,0.960044193662704,0.321666851938388,-0.0133873612548439,2005,"SJ10","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.357154700121681,1.26248554756913,0.45090264715001,0.0937479470283292,2005,"SJ11","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.346089100214768,1.06749418314579,0.369448101329427,0.0233590011146583,2005,"SJ12","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.386694632542991,0.84184231963794,0.325535906451532,-0.0611587260914586,2005,"SJ13","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.367040216348522,1.30798012668354,0.480081308677493,0.113041092328971,2005,"SJ14","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.597081904624418,1.0314107627275,0.615836702659462,0.0187547980350441,2005,"SJ15","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.502741874834438,1.1463754935257,0.576330964879364,0.0735890900449259,2005,"SJ16","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.603998036787809,1.11035202251738,0.670650441743873,0.0666524049560634,2005,"SJ17","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.69065548429814,1.25355160542986,0.865772291140869,0.175116806842729,2005,"SJ18","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.83091422450105,0.853305318711633,0.709023527159898,-0.121890697341152,2005,"SJ19","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
0.713746756258055,0.996023830070472,0.710908777868523,-0.00283797838953158,2005,"SJ20","SJ",20,5,-1.52219366666667,7.61096833333333,-1.57087666666667,6,2005,"May - Sep","severe"
1.01085148625113,1.29753201595599,1.31161216678754,0.300760680536409,1999,"SJ01","SJ",20,9,-1.76442333333333,15.87981,-2.05611166666667,12,1998,"Dec - Aug","severe"
0.756339671712204,1.44240633413048,1.09094913323185,0.334609461519649,1999,"SJ02","SJ",20,9,-1.76442333333333,15.87981,-2.05611166666667,12,1998,"Dec - Aug","severe"
0.479344453198383,1.70962895504228,0.819501156626866,0.340156703428483,1999,"SJ03","SJ",20,9,-1.76442333333333,15.87981,-2.05611166666667,12,1998,"Dec - Aug","severe"
