"scaled","SJ01","SJ02","SJ03","SJ04","SJ05","SJ06","SJ07","SJ08","SJ09","SJ10","SJ11","SJ12","SJ13","SJ14","SJ15","SJ16","SJ17","SJ18","SJ19","SJ20"
1972,-2.14953991225036,-1.38248480585691,-1.24356284285189,-0.983150653248983,-0.977966668137203,-1.46990476870455,-2.36681783452905,-1.80513973034918,-0.57751770098858,-1.03134338489749,-0.199990410519708,-1.29221266977501,-0.561445932027321,-0.262076411806323,-1.81754836834631,-0.91948017938016,-0.316848693161548,-0.359087151748907,-0.296875919480801,-0.767468988831683
1973,-2.45068193149312,-1.21396228667561,-0.510712757727382,-1.71105630123933,-2.11383688910052,-1.70602994364944,-2.7396814797709,-1.62972077688901,-0.966762146685585,-1.06901359239158,-0.0937994647936851,-1.3549413004058,-0.627279008580339,-0.48482422944358,-1.82961426223116,-1.01858006128868,-0.205084670486931,-0.199847741539352,-0.207258869834557,-0.847575247234529
1974,-2.5757851269487,-1.03348827148625,-0.394730647196676,-1.81911430976917,-2.78392873265847,-1.84300298885557,-2.58985477685861,-1.19407960161123,-1.23055694749105,-1.22612641552503,-0.107840541056275,-1.38633761203443,-0.601060821292083,-0.445719069265731,-1.66567689250315,-1.47808747119321,-0.127347900492588,-0.129963062034169,-0.148690762263653,-0.778916814022489
1975,-2.33840296058491,-0.860617058773174,-0.374360091517511,-1.7978030442598,-2.43277618253672,-1.83891424123748,-1.93037875417398,-0.84589605519848,-1.21499041508408,-0.967697699361702,-0.0876533535009766,-1.74528152279084,-0.502196687517067,-0.380087031428311,-1.07914676253109,-2.18974763439309,-0.154230699222132,-0.100013798277783,-0.0994398930070841,-0.616015447697828
1976,-1.84392787442396,-0.656119954972229,-0.314686475020314,-1.66468538435208,-2.16276105547055,-1.47452533341673,-1.46346746347447,-0.464901248068762,-1.12991370609519,-0.581909953135771,-0.00778816247535978,-1.48010563677733,-0.356136275241279,-0.0867494290314374,-0.472297032782029,-2.28514438162581,-0.110899474475522,-0.0439805683151358,-0.0405949112119339,-0.529130499805845
1977,-1.03972740419139,-0.414040630102667,-0.226626826466721,-1.57324438521319,-1.93568390855105,-1.84324154382486,-1.29629147102125,-0.327408006510273,-0.846809740140936,-0.255125761909639,0.0856309808389042,-1.06433931894741,-0.265143277531096,0.012620235912782,-0.10820737198465,-2.33707768833663,-0.125209591925008,-0.0166362656699896,-0.0284819412659737,-0.35514637341535
1978,-0.76559067535604,-0.408256937350343,-0.288509812965395,-1.86423531306504,-2.33424758412231,-1.55352186454605,-1.06378900179364,-0.41222659727896,-0.629553135255469,-0.255234393617268,0.0396036630292146,-1.16389733765072,-0.273952831984636,-0.137955841123561,-0.103972740419139,-2.42378451689226,-0.168988613257853,-0.0552746391755484,-0.0586222931997185,-0.389377964815153
1979,-1.25044354711658,-0.608336031280405,-0.385204567207616,-1.99755893806645,-2.75639165972561,-1.64289626877338,-0.809178773206909,-0.566726812027969,-0.604467313576517,-0.323296898581873,-0.0400619911174417,-1.46378959150286,-0.367033844077776,-0.322280816953918,-0.274109952014095,-2.43475521702406,-0.208191191656438,-0.0591194578168084,-0.0334988503294928,-0.419489670204191
1980,-0.681201330127835,-0.576799262673259,-0.358724610848823,-1.93120981596751,-2.81017321904805,-1.77254361335138,-0.626299488247095,-0.611255347258738,-0.659697829537824,-0.382351130830574,-0.112806132883323,-0.731619276993036,-0.367033844077776,-0.464549032507718,-0.346575801397131,-2.46121288316091,-0.173574621943819,-0.02185216868812,-0.0358742152905874,-0.274893493124962
1981,-0.391136382425338,-0.478517341073145,-0.180194184003139,-1.69152522595741,-2.34609925327067,-1.55584157603747,-0.517214975914762,-0.624775430951735,-0.700267193277007,-0.388084855907073,-0.0752515416122193,-0.353947452710997,-0.373836244088887,-0.382707661675182,-0.229058719314196,-2.40220936161814,-0.128205757719799,0.0113248464552875,-0.0329062987903691,-0.160402131437461
1982,-0.327183138102772,-0.437317519582235,-0.162156020866251,-1.34343260200857,-1.80442434031907,-1.34234390595219,-0.410282182659008,-0.597596094131314,-0.622899294852366,-0.355237055492427,-0.0673058066986034,-0.301247464185112,-0.278108273903274,-0.253328792087029,-0.00908071634624372,-2.2681664518713,-0.11660413309774,0.0100417250029525,-0.0326273411216786,-0.0569835943947352
1983,-0.254591041852165,-0.446751179480773,-0.145102595754265,-0.757967646539335,-1.08029491354539,-0.702375267377815,-0.13185323481288,-0.496912644502767,-0.554132243167663,-0.296795559275483,-0.100958710047905,-0.267508707177326,-0.143681135928675,-0.108971337759701,0.0671785645908046,-1.677185657257,-0.0969830592575293,0.0174601720083911,-0.0326273411216786,-0.00305127470002994
1984,-0.113154645020391,-0.315074507297153,-0.132308266710944,-0.560892951446938,-0.187732765819233,-0.468568574810642,-0.0332651196552571,-0.199202099291372,-0.259303017045789,-0.122812430604066,-0.182218095985349,-0.297248538375511,-0.0311379481208104,-0.127330711135564,0.0024084081622684,-1.03400205753696,-0.1061470085738,-0.00697683411816512,-0.0267695190747421,-0.0128916167448886
1985,-0.0933331821289813,-0.251855526554843,-0.146920839738878,-0.60534308540915,-0.19154252308573,-0.429998520592807,-0.061868242460379,-0.169105580706938,-0.22157456050396,-0.106901912997048,-0.256532833252773,-0.242033940098586,-0.0735359904569873,-0.159686821361864,-0.0909926708806968,-0.540522157960771,-0.0477409580655187,-0.0451451818934198,-0.0284283452087715,-0.022560329303555
1986,-0.134432246325773,-0.278243725138867,-0.141934431998935,-0.60534308540915,-0.320129179412289,-0.526013956832992,-0.0645907842056977,-0.258999580407923,-0.228213786880787,-0.166228098574816,-0.364622510185121,-0.180725141753455,-0.138274491711497,-0.238288944864069,-0.164083620284833,-0.309096469655043,-0.0427993572653731,-0.0464444690036701,-0.0280982820315282,-0.0207809004087181
1987,-0.159271601137864,-0.290504216069274,-0.159931665484469,-0.60534308540915,-0.373461440102076,-0.598152158439011,-0.0645907842056977,-0.338449430092507,-0.22413307434803,-0.22211535423613,-0.441465277416807,-0.188424758965455,-0.171102750089713,-0.368883533208345,-0.288477726931824,-0.271125046811818,-0.0434189894756644,-0.0619476831298256,-0.0280982820315282,-0.0206039950516381
1988,-0.18550581041772,-0.290504216069274,-0.154729680982139,-0.557995468421165,-0.36046449046552,-0.598152158439011,-0.0531499505719449,-0.309480605932542,-0.240158331887616,-0.196366286534342,-0.531379643446676,-0.189709473231129,-0.187570181350787,-0.437715246266463,-0.491508612659605,-0.271125046811818,-0.0434189894756644,-0.0916498521913195,-0.0280982820315282,-0.0411802790339821
1989,-0.156320396017662,-0.256313242666558,-0.0957684153794787,-0.367474398332124,-0.304834438779342,-0.574260800975878,0.0121123563443789,-0.219714176115664,-0.228213786880787,-0.134017070689745,-0.601657772999807,-0.158774935366519,-0.173448579141054,-0.313351321374249,-0.492935757295667,-0.216948297732223,-0.084662333840616,-0.107943159247554,-0.0387562510779699,-0.0404823110069592
1990,-0.130778873303663,-0.185973144408899,-0.0758205442195166,-0.342822847946744,-0.238005556007442,-0.45456322835745,0.0116521811151912,-0.161608530857285,-0.194627631862622,-0.0810542480432432,-0.449924011149453,-0.114718088161204,-0.158220931901141,-0.21605787286853,-0.5218088598584,-0.160986697267624,-0.0812323505779043,-0.106560239667164,-0.029488451907151,-0.043149002922497
1991,-0.117883705499913,-0.072505817808782,0.0363092953508187,-0.0563432261683033,-0.197751911848835,-0.311442420842747,0.132411149036264,-0.108278012078586,-0.094096937916802,0.0318425292616015,-0.369050496541268,-0.114718088161204,0.0391682137206643,-0.176924736690098,-0.489681682461891,-0.0850097705259192,-0.103140591879895,-0.0893953656726625,-0.0236153889703449,-0.00450553508708755
1992,-0.0621893740087482,0.0324983424854057,0.141084765734951,0.257471469884247,-0.129708726191105,-0.19437114396795,0.301912552505428,0.0180714793270702,0.0161716601291366,0.164299827849051,-0.354341962258827,-0.0351657095843321,0.258097171019669,-0.125292649322393,-0.527950284968177,0.0261848277127963,-0.0814661196732501,-0.0731416628230876,-0.0108237199447414,0.0154475488700144
1993,-0.0273328443011134,0.171915810085275,0.220032895917338,0.462267715412015,-0.0456857160558142,-0.0647110406203141,0.372251874476442,0.108000984860162,0.114780096421552,0.221809170419772,-0.253134403591834,0.0322169318350739,0.385610554350373,0.00690510607287948,-0.579967078429277,0.0920684014645634,-0.0433489444132891,-0.0497769649768235,0.0108237199447414,0.037975224305452
1994,0.022547410760925,0.228741779978682,0.356417325522676,0.822677054175286,0.00351201563994952,0.159861143967378,0.391790518516758,0.173980290496079,0.115985702340882,0.331457074039469,-0.105245521919951,0.131086899684222,0.477722438536862,0.185864524800511,-0.46683748471172,0.281214011298849,0.0594756530061892,0.0109712494234631,0.0118076944851725,0.0797855171671751
1995,0.0701819625275913,0.257185986990127,0.371983431968195,0.719486569815747,0.0945946308558435,0.226308687064198,0.432261708153152,0.201734767920888,0.184418974670276,0.399182269746444,-0.0119327211015643,0.139790727853872,0.673406973633485,0.19597567627542,-0.383389197048728,0.304056818123881,0.0528694140966489,0.0571035583532254,0.0252629742473457,0.0893297472268581
1996,0.128781521545522,0.313895141811449,0.326950799593002,0.54602473505275,0.205184346519778,0.267386358557497,0.389924060007872,0.219081069470017,0.204087026444253,0.422214950492003,0.0666467233233005,0.077236251239311,0.691959418815452,0.254443783950185,-0.293769166922974,0.173130648025479,-0.0121456762113924,0.0250228681804581,0.0251558838345617,0.0753764652753612
1997,0.104441119258657,0.196636779105153,0.255784852678437,0.367118903302512,0.18073197916544,0.21672506449111,0.35264449871513,0.202068993896631,0.181059651669035,0.2643287103792,0.0106059056719747,0.0210644321561757,0.557480275769965,0.137458877049915,-0.285829903485359,0.115016864072871,-0.0485827048455693,0.0134738520971698,0.0140276997879647,0.0555741735504781
1998,0.0632395767988199,0.119734276385811,0.1144843493843,0.21613479095838,0.284390573115741,0.193435206814453,0.283123154682718,0.204969505770745,0.181059651669035,0.221133530878208,-0.013498425400695,-0.0181130968815467,0.46915389453431,0.109769319083025,-0.177414158210927,0.0980670104200265,-0.0485827048455693,0.0530145512297841,0.0140276997879647,0.0880366945359257
1999,0.0613232259867345,0.079822850923874,0.127001679968088,0.190005576995629,0.4693438829043,0.203139314179727,0.123918340867782,0.240742485551488,0.179136894306178,0.231448797624714,0.0919878551351469,0.121264015377651,0.374427050890275,0.11464683807114,-0.0513236432922874,0.074544764534447,0.0416423184390594,0.0893212816146378,0.0331968020428575,0.0990639142916074
2000,0.0795285587015463,0.0720352557117887,0.192995079379586,0.285878814449708,0.607561678929084,0.263304779844423,0.152971621813678,0.361597146972918,0.174650460459512,0.243053472714532,0.101587743287271,0.156837278777645,0.415390010303912,0.154901310962866,0.155510326147276,0.100275104911623,0.0530847404260301,0.0882311134411286,0.0534635563718172,0.120794063232992
2001,0.0751677289008164,0.0024120870125928,0.0667371699555369,0.106309166616528,0.66026342849249,0.186759215865122,0.0229996065191692,0.313851934246319,0.116242413693617,0.182566090910752,0.151897863772395,0.156837278777645,0.118973987026459,0.144971739747297,0.22692053425539,0.049786072706637,0.13810180198393,0.067945109466455,0.0311528529060939,0.0507524688042762
2002,0.0111953352075747,-0.0888498603412876,-0.136479375840254,-0.178716142732671,0.34263479630173,0.129376469593974,-0.182883656176968,0.117035413427404,0.0396062594662761,-0.032152522040564,0.132125386842841,0.0106543418636281,-0.0895679392820872,0.0601467227097691,0.140197902802981,-0.0488421999155489,0.116277377902059,0.0349560571179344,0.0113435087303685,0.0285708469076631
2003,-0.0109983559689863,-0.173652505765,-0.252478438037517,-0.424827939376701,0.279570377516977,0.081532401253467,-0.439661047659958,0.0752350925149773,0.0113589984386109,-0.102097701115923,0.0610660494496527,-0.0409856563629392,-0.362731322820968,-0.0114857940218308,0.140197902802981,-0.119123897379993,0.0831494749996943,0.00615553935191383,-0.00886140064647851,0.00780832642434676
2004,-0.0343959367061346,-0.296967063145655,-0.393344200133721,-0.745946912012751,0.364486979831938,0.0962759241646097,-0.593043081210232,0.051824172780246,-0.00154174863495609,-0.22782164236242,0.0336653230980304,-0.0915828900650379,-0.722782474599938,-0.0777041284570566,0.0976597969320119,-0.237586375745182,0.027552545980384,-0.0309829570318325,-0.00580738583748648,-0.0187771753980495
2005,0.0328379649609935,-0.404729571979688,-0.507078755469003,-1.08921668280975,0.385403688504415,0.186892968148489,-0.538916133321996,0.061842620138945,-0.0139179145441641,-0.228799813639225,0.111838683878227,-0.0978000030263176,-0.836263594795403,-0.105751166948601,0.187792836501139,-0.257051089741257,0.0357831512753643,-0.0359937365356463,0.010692199433512,0.00893086809838479
2006,0.047668013653055,-0.404729571979688,-0.507078755469003,-1.05683960939538,0.369811047029163,0.186892968148489,-0.538916133321996,0.061842620138945,-0.000831583505708845,-0.228799813639225,0.111838683878227,-0.0378820264886749,-0.81552978665998,-0.0875574177961537,0.292409719167363,-0.125284990239881,0.130447166521288,-0.0216745499729028,0.021384398867024,0.0454118631848371
